MIDAZOLAM+HCL	RATING	 REASON	SIDE EFFECTS FOR MIDAZOLAM HCL	COMMENTS	SEX	AGE	DURATION/DOSAGE	DATE ADDED 
				F M	 	 	    
1	colonoscopy	Numerous. I went from my usual calm couldn't-care-less to half-PANIC. There was an odd feeling that the drug actually forced TENSION on me. Breathing became laborious and  I felt I had to work at inhaling. I became restless and agitated. For weeks afterward I was slow at everything, memory was shaky. I had odd relapse episodes where my tension and anxiety would suddenly climb like a rocket and I would be shaken up for 15 minutes or so. 	I would love to see the world's supply destroyed so that nobody ever experiences what I did. Sign me up for the job. Judging from some of these "5" ratings, looks like there's a bunch of medical people trying to defend their precious drug. This drug should never be used for any procedure.	M	47	1  times2 1X AN	3/17/2011
1	Alleged "Anxiety"	Blackout	Nobody said a word about blacking out for hours.  Was told it was "liquid Valium."  That's about as complete a lie as I have ever heard.  I woke up strapped down.  They said I was strapped because I had a "reaction" to one of their drugs.  At no time did they admit that it was their "liquid Valium."   I've had valium before and it was nothing like this drug.  NOTHING!  I am angry and ashamed, neurotic about any more "minor" procedures where medical people lie and sneak a nasty drug like this into a person.  Rot in Hell you dingbats.  Unbelievable what passes for medicine these days.	M	36	1  times? 1X AN	3/3/2011
1	rotator cuff surgery	Groggy stupid feeling, major depression, anxiety, crying jags and feeling of hopelessness. DO NOT GET AMNESIA!!!	I have had Versed many times as you can tell and each time the amnesia didn't work and I was left in agony, unable to move and screaming in pain while my nurses laughed and said "you won't remember this honey" The last 2 times I have begged not to have it and they agreed. They lied and just gave me MORE! Last Wednesday I finally got them to agree to give me general anesthetic so that I could avoid Versed. I even wrote NO VERSED on my arm where they put the IV. They said OK, but when they got the IV running, they argued with me over Versed and gave it to me anyway! I still have not returned to work... I WORK in a Dr.s office and he won't have Versed given to him! So depressed that I can't do anything but cry. Thanks Versed and all those people in the hospital.	F	52	8  times2? 1X H	2/5/2011
1	endoscopy	Actually CAUSED anxiety when I was calm to start with, also dizziness, fear, and agitation; developed into rage, fear of falling asleep, and then deep depression when I couldn't figure out what happened to me, and the doctor & nurse evaded my questions and were COMPLETELY uncaring and cold to me	Something must be wrong with this drug if medical people are sneaky and forceful about using it, without explaining it to patients. There is almost universal lack of informed consent regarding its use. WHY ???	F	50	1  days 1X D	12/31/2010Email
1	ansethesia for same day surgery	Panic, breathing difficulties, scared both me and the doctors.	Highly recommend you stay away from it. Bad drug!	F	55	  1X D	11/30/2010
1	pre-op hernia repair	Plenty. I'm normally not afraid of surgery. It scared the hell out of me. My husband said I tried to get up and leave. I nearly fell since I had no coordination. Lasting memory problems. Vertigo. Weird semi-panic episodes during the day, nightmarish dreams at night.  Feeling unrefreshed after eight hours sleep for months afterward. 	Sorry I didn't Google this beforehand, but I didn't know this drug was being used until my husband called and asked. We had no idea.Add me to the list of people who were never told about the amnesia. This is a lie of omission and it angers me because it is deliberate.	F	44	1  times 1X AN	11/6/2010
1	Prior to Hip Replacement Surgery	I was not anxious prior to the surgery but my doctor ordered the versed added to the IV anyway. Why bother to ask if you're going to just walk all over me anyway?? Within minutes I felt a bizarre disconnect with reality. I was not sure why  I was there and began asking to leave.	In the future I will demand that this drug not be used on me!	M	52	1  times 1X D	10/26/2010
1	Upper GI endoscopy	I  had memory problems and cognitive difficulties for  months after the procedure. I had a second procedure three years later and asked to not have this of drug but it was administered anyway. The second time the side effects were even worse. I cannot in good conscience recommend this drug as the risk of side effects is too great.	I recommend against having this drug under any circumstances. The amnesia and other mental effects can linger in some people.  Versed is not a pain killer - it is used to cause amnesia and compliance. You will still feel the pain but you will not remember it, which is not the same thing as not experiencing the pain at all. I have found articles suggesting implicit memories remain.	M	51	2  times2mg 1X AN	10/13/2010
1	don't know	Blackout, anxiety and rage afterward	I was very upset about not remembering what happened to me.  The hospital told me it was "normal" to have a complete blackout of events at the hospital.  They refused to tell me why.  Imagine my shock when I watched an old "Law and Order" rerun and their Doc was talking about "Dazzle."  That's when I understood what those sneaky so and so's did to me.  No wonder I'm nervous, upset and angry.  Nobody ever mentioned this drug at any time, nor did I give permission for any drug of this kind.  They just snuck it in the IV and it was supposed to be antibiotics.  I wish I could have them all arrested for assault.	F	32	1  times 1X O	9/3/2010
1	set broken wrist	This was the second time I broke a wrist. I was not in pain, but just very uncomfortable. I was GLAD when they went to set it. But then the idiots, for no reason, decided to hit me with Versed (Midazolam). I went from a fairly calm, neutral state to downright terrified. In my mind, logically, I had no reason to be upset. It was like the drug FORCED me to become unstable. I do not drink or use drugs, maybe it only works on experienced "users".	I had a broken wrist when I was 7. They set it quickly and quite painlessly using no drugs at all. I was scared at the time, but would not have been if I knew how simple it was going to be. With the Versed (Midazolam), the situation is reversed. I will RUN to the nearest exit if I even know Versed is in the same hospital as me.	M	28	1  times?? 1X D	8/24/2010
1	outpatient surgery	Confusion, hostility and docility.  Long term chronic anxiety and PTSD ensued.  Took years to recover my mental processes.	Don't ever let anybody near you with this drug if you value your brain.  This stuff causes chemically induced Altzheimers if you are LUCKY!  Otherwise destroys your brain and personality for a time, and sometimes a long time.  Don't buy the line that it's for "relaxation."  It actually knocks you on your a**, but the control that it gives medical people and the ability to hide or mask the abuse they will subject you to is the real reason for using this drug.  It's unethical, immoral and pure patient abuse to inject anybody with this drug, especially without informed consent, just the "relaxation" line.	M	42	1  times7 2X H	8/20/2010
1	surgery -- D&C	had a panic episode later that day, some mild hallucinations, then felt disoriented for the next couple of days.		F	54	1  days	6/8/2005
