TYLENOL+W/+CODEINE	RATING	 REASON	SIDE EFFECTS FOR TYLENOL W/ CODE	COMMENTS	SEX	AGE	DURATION/DOSAGE	DATE ADDED 
				F M	 	 	    
4	back pain, foot pain after fusion	Tired for a couple of hours after taking it. Woozy sometimes.	It kicks in after about 20 or so minutes, and takes the edge off pain which can become significant without it. I am grateful for it.	M	50	8  months 3X D	4/6/2010
3	throat and ear	Sleepiness and itchy scalp		F	17	 	6/26/2009
3	Pain with Endometriosis	A bit of nausea, itching, sleepiness at first.	It worked when the dr first prescribed it to me but when I got my second refill I noticed it wasn't doing the trick for my pain and I had to take it sooner than before. It worked though at making it easier to through the day.	F	25	4  weeks	5/13/2009Email
3	back surgery, foot pain	Blurry vision at times, sometimes itchy all over, drowsiness	This is a pain drug with fewer negative side effects than most, and it helps with moderate pain, especially initially. I feel relief within about a half hour of taking a dose. However, I am noticing that the effect, after taking for 30 days (2-4 tablets a day) is lessening, meaning that relief isn't lasting as long in between doses. It was about 8 hours of relief, then 6, now, only about 4 hours. I am supposed to be weaning off, and was just taking 2 a day. . .now I am up to the max of 4. So now what?	F	50	30  days	9/18/2008
5	Shoulder tendonitus	Drowsiness.  Dry mouth, although that may have been caused by the Naprosyn and Flexeril I was also taking.	It seemed to work really fast and well for my severe pain.  In order to do the home exercises, along with physical therapy, I had to take these medications to get through the pain.  If I didn't do the exercises, I'd have lost some range of motion in my shoulder.  This seemed better than Vicodin, which gives me some queasiness and dizziness.    I think I took it about 2 weeks, but I don't remember the dosage.  It wasn't daily, but on a "as needed" basis.  Sometimes the pain was moderate, and in that case, the Naprosyn worked.  I was taking that daily.	F	46	2  weeks	5/24/2008
2	taylor spatial frame on tibia	none	i felt as if i wasnt even on any pain medication. I had no benefits and no side effects. It was like it never happened.	F	16	2  weeks	5/22/2008
2	Lower Back Pain	Dizzyness, nausea, Itchy Nose (doctor said not a side effect. Hah.) Dry Mouth,  Sucks the moisture out of your body, Constipation.  Sleeplessness	No noticeable major relief, possible that it took the edge off.  You need to drink major amounts of water when taking this med and carry a water bottle with you or you could get dizzy and or have nausea.  This is not for headaches or minor pain.  Only for deep pain I think.  I only took it when pain became unbearable.  Needed to take valium to get to sleep when taken late in the day.	M	41	6  years	4/25/2007
1	bruised ribs	itching,slight nausea-without curing the pain	I don't think this medication could take away a headache, let alone a serious pain!!	M	36	5  days	11/13/2006
3	IT band injury from running	The medication worked excellent for my knee pain. It was a big relief from my pain.  But the side effects were not worth it.  It made me completely nauseous, and I felt like I had to pass out every time I took it. I also noticed runny stool and dry mouth.	I'd take it again if it didn't make me so nauseous.	F	33	4  days	10/20/2006
2	Recovering Broken leg/ bad shoulder	Worked somewhat for pain. Gave me lots of energy for a few hours after thing two three time a day. When I took two a short time later my muscles would feel like I dranke 10 coffees, much tension in muscles. After a month or so I started to have problems sleeping.	I have not taken any now in four days and I am definetaly addicted to them. My stomache has bee extremly bloated every since ( a lot of trips to the bathroom ) very tired, I slept for pretty much the first two days. Every musle in my body still completly aches. ( very uncomfortable). My Advice do not play with this drug as it seem to be very attictive. I do not know how much longer I have to wait the side effects but I am really not havinga a good time of it.	M	35	2  months	9/5/2006Email
4	post-surgery pain	It worked well, a little lightheadedness and giddiness though.	Highly addictive, the more you take it, the more you have to take it, and in higher doses and more often.	F	21	1  weeks	5/25/2006
1	Pain	Nausea	Doesn't help the pain at all, even after taking 3, I just fall asleep. This sucks.	F	25	1  weeks	4/20/2006
3	toothache pain	itch feet and hands were just as miserable as toothache.helped somewhat but hate the itching		F	39	3  days	9/3/2005Email
4	sprained ankle	itching on soles of feet and between fingers, orange urine	it helped quite a bit with the pain	F	21	3  days	7/13/2005
2	Pain associated with biliary colic	itchy	This drug did not help me at all, they should have given me something stronger. What a joke. Im still in pain.	F	29	4  days	1/25/2003
4	Migraine	Mild dry mouth, mild constipation.	The most reliable and effective aid for migraine relief after trying all the other alternatives my doctors (Western and Eastern)could find (drug, therapy, acupuncture, etc).  I have taken it responsibly for all these years, but doctors frown...	M	45	22  years	7/24/2001Email
