HALDOL	RATING	 REASON	SIDE EFFECTS FOR HALDOL	COMMENTS	SEX	AGE	DURATION/DOSAGE	DATE ADDED 
				F M	 	 	    
3	uncotrolled movements	not sure if possible to have side effects after being off the meds for years but I was curious to know if any one has experinced fog like state of mind but after being off it for years not while on it ....		F	33	7  days25	4/4/2012Email
5	Paranoid Schizophrenia	None	Spectacular in helping a floridly psychotic patient stop climbing the walls, and settle down and be coherent 20 minutes late.  I was one of those patients.  Haldol does not cause me EPS like a lot of other people here.	M	30	1  years20 1X D	3/13/2012Email
1	ADHD/ aggression	My son took Haldol for December & January. He can not speak anymore & has dystonia. He is constantly stuttering & his eyes roll into the back of his head, we've had several ER visits in the past month. I highly recommend NOBODY takes Haldol.		M	10	1  months	3/4/2012Email
5	Agression, racing thoughts	A bit tired, need to sleep 14 hours a day (a small price to pay) I was a danger to myself before - probably because of long-term cannabis abuse - now i finaly feel the peace i need to make progress (without cannabis) I can say for sure that Haldol saved my life!		M	30	3  months1 mg/day	2/29/2012
1	taking it for depression, agression	I had uncontrollable movements from head to toe. Very bad headache and stiff all over. Jaw and mouth movements with extreme rigidness and stiffness. Pain. Unable to sleep at all. Drooling excessively. Did I mention my muscles were so tight that they started hurting really bad. Still get mild flashbacks of symptoms 4 months later after stopping the medicine, Thank God.	I will never take this medicine again. I've learned my lesson about this medicine and I have learned that doctors and nurses will not tell you what medicine they are giving you, they just give it to you. Just to say I took this medicine a while ago and had these horrible side effects when I was 18 years old and I'm 30 years old now. Had to go to the hospital for depression not too long ago and they just injected me with this crap without telling me what it was and once again the horrible, painful, sleepless, side effects. From now on I am asking what every medicine is the doctors or nurse try to give me and if they say that it is Haldol, I am gonna snap and tell them to take it and see how wonderful the sleepless, stiff pain is from this horrible awful medicine is. I felt like I was almost dead when I took this crap. Feel like a stiff dead person or something. Just awful, awful medicine. Do not take this medicine people. It's not worth the bad risks that come along with it. Plus this medicine did not do one bit of good for me, just stiffness, pain, and uncontrollable odd movements in my whole muscular system and very painful. Had many a sleepless nights before I found out it was this medicine doing these bad feelings in my body. All I know is I was so relieved when I found out it was this medicine doing these bad things to me I wanted to jump for joy. I really thought something serious was wrong with my body and it would never be cured but thankfully it went away when I stopp	F	30	30  days1mg 1X D	2/1/2012Email
1	schizo episodes since ptsd	I have Complete back pain, neck pain, find myself with a clenched jaw. I am always tired, zombie like thinking meaning sllllooowww. I was unable to go to work today because I couldnt get out of bed and stop sleeping after already having 9 hours of sleep. I called my doc twice today with no response (yet at least). I am glad I found these postings because I thought my physical pain was from stress I store.		F	23	6  days	1/18/2012
1	Sexual advances-wife/Alzheimers	As a disabled RN, I know that Haldol is detrimental to our individual's (ESPECIALLY to our elderly population). Recently, my dad was at deaths door due to Haldol's side effects. Haldol causes tardive dyskinsia (muscle stiffness, alterted range of motion, etc). This week, I moved my 90 year old dad from a Rehab/nursing facility in NC - (I am dad's POA & Health Care Surrogate). The physicians knew that they were NOT allowed to prescribe ANY medication for dad unless I was notified. I was horrified when I took dad from the facility in NC and discovered that they had been "zoning" him out with Haldol. (I thought that his memory and mobility problems were due to the his aging process). Haldol has too many side effects to even be on the market. I took dad home to FL (mom passed away a few months ago, so it was time for a move for dad). Dad's legs were so swollen that they were purple: I immediately discontinued the Haldol. He was so ill from Haldol that the VA in Tampa had to a		M	90	365  years1 1X D	1/16/2012
3	bipolar-manic	Extremely tired after my monthly injections of 100mg. I have no ambitions and all i want to do now is sleep. Due to my mania this was the only thing to slow me down after a 4 month manic episode. This drug saved my life, but now I question it's side effects???		M	39	3  months100 mg	1/9/2012Email
3	Schizoaffective w/ Bipolar Subtype	Just switched from Abilify to Haldol D. Loved Abilify (on it for 2 years), becuase of the low side affect profile, but just can't afford it anymore. Starting out on 25mg injection that lasts 2 weeks. Will see how I do, then increase the mgs and get shot only once a month. So far after only 5 days, I still feel as calm as I did on Abilify, but now my jaw clenches to the left really bad, and was asleep for 2 days after getting the injection. Shoulder very sore still where injection was given. Mild increase in paranoia.	Hope the jaw clenching goes away, and that the paranoia will decrease after raising the dose. I am on the very lowest dose to start due to severe side effects to other drugs like Zyprexa, Risperdol and Seroquel.	F	35	5  days25mg 1X O	1/7/2012Email
1	shoulder pain	my jaw almost broke of how much it was it was drifting the left side, all my bones were cramping up, and my eyes automatically rolled up by them self...		F	19	1  daysnot sure	1/4/2012Email
1	for depression	I had extreme reaction from taken Haldol, I would look out of space, my speech was slur, started gaining a lot of weight.   I gained about 125 lbs. from taken this drug. I would not recommend no one to take this drug.  I always had to go in and out of the hospital too from taken Haldol, and started to get depress all the time.		F	43	10  years80 2X H	11/1/2011Email
1	forced because I took melatonin	Simple, It makes a completely normal person that never had a psychiatric problem turn into a zombie and erratic nutcase.  Great for the business of the psychotic and satanic medical professionals who make new customers for their wallets.	Medical professionals fully are a aware of the harmful and extreme side-effects of this drug.  These medical professionals are professional torturers and murderers for a fee.  These highly educated medical professionals are fully aware of what they are doing and they need to be dealt with in a severe manner.	M	56	1  days10MG 1X D	10/25/2011Email
1	locked up	almost died but hard to prove only in my head i no i am differentif any body know a lawyer in hawaii please call me	i hate this drug we need to sue to save others	M	27	  1X D	10/3/2011Email
1	Dementia	My 75 year old mother was given this drug and went from a healthy strong woman who did have a lot of anxiety and liked to walk around a lot to a comotose person who can't even hold her self up any more and is now in a weelchair.	This drug is terrible for elderly people with dimentia and should not be given to them for any length of time.  My mother was thrown in a psych ward after less than 1 week in a memory care unit.  They didn't want to be bothered with altering her medicine or dealing with her minor outbursts from being in a new place.  After 3 months I removed her and placed her somewhere else but she is a completely different person now.	F	76	3  months1 mg 2X D	9/18/2011
1	Agitation, Mania	Extremely dry mouth, muscular contortions, unintelligible slurred speech, drooling, inability to urinate, elevated heart rate, over-sedation, incoordination, involuntary movements, muscle rigidity, tremors	I don't recommend haldol. This is an old, outdated drug with a multitude of harmful side effects, and there are much better drugs now that are far more effective. These days haldol is used mostly to treat agitation in prisoners and psychosis in mental patients. It Is like a chemical straight jacket, or at higher doses, it is more like a lobotomy.I was given haldol in 1976 when I was 17 for agitation, a horrible experience. I lost muscle control on one side, couldn't walk, couldn't pee, felt agitated but could hardly move or function, also caused drooling and uninteligable slurred speech. I was started on 10 mg and the dose was reduced to 1 mg. The side effects were still very problematic on 1 mg of haldol. The medicine for side effects was not very effective.Haldol is not for use in psychotic conditions related to dementia and may cause heart failure, sudden death, or pneumonia in older adults. During his end stage cancer, my father at age 79 was on 1 mg for nausea and did not look at all peaceful on this drug. He looked very uncomfortable, was unable to speak and his mouth was sandpaper dry.My grandmother age 93 was given 5 mg for agitation, and was barely able to move or speak, and she looked very uncomfortable. Her heart rate became so elevated her doctor worried that she would have a heart attack.A younger friend of mine took haldol for schizophrenia which helped, but not without disturbing side effects like tremors and tardive dysconesia.	F	53	 1mg-10mg 1X D	9/7/2011Email
1	ER injection to calm down	HALDOL is HORRIBLE!!!!! My 17-year-old brother was brought into the ER for being disorientated and uncontrollable at the time. The ER doctor gave him an injection of Haldol saying that it would calm him down. We were in and out of the hospital for the next 3 days because my brother was having such a horrible reaction from the side effects of Haldol. The following day after thinking he was getting better my brothers neck twisted to the right side and he was gazing up to the ceiling- his arms and legs were bent in weird positions and he was not responding to us at all. It was a nightmare. He could not talk to us his heart beat was out of control, he was sweating profusely and shaking uncontrollably. This drug should not be used on anyone let alone a 17-year-old kid. He is still having to take benadryl around the clock to make sure he doesnt have yet another dystonic reaction like that-not to mention he is paranoid its going to happen again. He was given it on a Tuesday and suffere	STAY AWAY FROM HALDOL!!!!!HALDOL HAS VERY DANGEROUD SIDE EFFECTS!!!!!	M	17	1  days 1X D	7/29/2011Email
1	bipolar	Akathisia-is a syndrome characterized by unpleasant sensations of "inner" restlessness that manifests itself with an inability to sit still or remain motionless.	Akathisia is most often seen as a side effect of antipsychotic medications.	M	31	1  monthsInjection 1X D	7/9/2011
1	Nausea and vomiting	worst WORST experience of my life, I can't begin to describe it. Tremendous restlessness and anxiety, paranoia, feelings of impending doom/death. I "knew" I was going to die. And the whole time I knew what was going on.  let me assure you, there is NOTHING and i mean NOTHING more terrifying than losing control of your mind... I didn't sleep for 36 hrs and i LOST A DAY.  by that I mean one second it was friday and the next it was sunday.  then, my tongue swelled up which was also terrifying! it started to become difficult to get air,  I went to the ER and got a shot of benadryl which was miraculous! the relief that came over me was amazing.  Worst experience of my life because never before or since have i had such a paralyzing fear...  As if that weren't enough, haldol has an extremely long half life of weeks sometimes. My symptoms kept re-occuring for over a month.  I had to take benadryl constantly to ward them off.  it was a nightmare.	NEVER take this medication for nausea! I am a nurse and I questioned this prescription at the time but the ER doc was very reassuring.  Knowing what i know now, i would also question it's use in a psychiatric setting.  the risk of severe psychosis is too great.	F	40	1  days30mg 1X D	3/16/2011Email
1	Togethigh	Immediately I got lockjaw.  Every time I'd try to talk i'd feel like i was choking on my tongue or tongue was twisting in my mouth	I just took it becaue i thought it would be like klonopin.  But immediately thought i had cotton fever or was withdrawing.  I was in an awake nightmare, and my tongue swelled up.  I'd say two words then choke on my tongue and face would contort to one side.	M	28	1  times5mg 1X D	3/12/2011
1	Mental Hospital	I was forced medicated under an illegal commitment warrentNMS set in and I was incapacitated. I have been suffering ever since.I wish i knew Mental Health Laws.	One of the most dangerous drugs on the market. It will give you problems for the rest of your life.	M	49	14  days50 mg 4X W	1/21/2011
1	forced to	Brief tardive dyskinesia. Mental decline, cognitive problems. This thing is PURE POISON. 	NEVER EVER USE THIS - EVEN IF YOU WANT TO MAKE SUICIDE AND SUICIDE YOU WANT TO DO AFTER USING THIS.	M	28	1  times? 1X D	1/14/2011
1	Depression	WENT TO THE ER FOR A DEPRESSIVE EPISODE, NOT PSYCHOSIS, AND WAS GIVEN HALDOL BY INJECTION FOR 2 DOSES IN A 4 HOUR PERIOD. I WAS THEN SENT TO A PSYCH HOSPITAL AND I WAS NOT ADMITTED. WHILE WAITING FOR THE BUS, DID I MENTION I WAS SENT 2 HOURS AWAY FROM MY HOME AND HAVE NO FAMILY AROUND TO HELP, SO I HAD TO WAIT FOR OVER 12 HRS TO GET THE BUS TO TAKE ME ONLY 1/2 WAY HOME, WELL I BEGAN SWEATING PROFUSELY, MY FACE TIGHTENED MY NECK CONTORTED, I COULD NOT CONTROL MY FACIAL MOVEMENTS. AFTER A FEW HOURS I COULD NOT TAKE IT ANYMORE AND I STARTED SCREAMING AND WAS TAKEN TO ANOTHER ER AND WAS GIVEN ATIVAN INJECTION AND WAS ALMOST IMMEDIATELY BETTER. I WOULD NOT EVER RECCOMEND THIS DRUG TO ANYONE EVER.		F	39	1  timesInjection 2X O	12/7/2010
1	agitated in ER	paralyzed legs, neck stuck in position as if looking at ceiling, loss of speech and loss of ability to swallow, limited use of arms, fever, sweating	drug apparently has benefits for some when given in small dose.  Should not be used in ER just to subdue patient	F	73	1  daysdo not kno 1X D	12/6/2010
1	given in emergency	involuntary mouth movements, tongue curling, teeth chewing and cracking, headaches, jaws closing tight as lock jaw and could not open mouth throat closing up and could not swallow. drooling, voice sound muffled and could not speak clearly.	haldol is not a safe drug and should be taken off the market. It also seems to be misued by the some health care profesional. My son was given the drug Haldol when he was taken to the hosiptal for a head injury after being hit in the head at a gas station. He was drinking and not being coopertive with the emergency room staff so they decided to give him a double dose of the drug through I. V. and an injection. They didnot let a family member go back there with him and didnot let us know that the drug was given to him after discharge, they told us that he was given another drug and it wasn't until he had to be taken to another hosiptal because of the side effects that we learned that he was given that drug.	M	30	 15 mg 2X H	10/16/2010Email
1	ER after car crash to calm me down	1-woke up with a twitch on the left side of my face2-was quickly discharged after being fed a benadryl3-severe confusion4-sweating profusely5-insomnia6-neck was stuck in the position cocked-almost trying to turn around at a 180 degree angle7-my jaw was clenched 8-my tongue twitched9-severe thirst10-eventually could not open my mouth to speak11-constant thought that my life was ruined and contemplated violent suicide 12- walked bowlegged and hunched over sideways13-began to cease and entered a catatonic state	Two years ago, I was in a terrible car accident. I had brain hemorraging and a severe concussion. When arriving at the hospital I was very out of it and anxious-seeing that my family had not been contacted (while I was a minor) and it had taken four hours to arrive at the hospital ten minutes away. Despite the damage done internally, i apparently was given an injection of haldol. The nurses claim I was being combative and my memory of the entire event has been erased. Even when I was discharged, there was no knowledge that I or Any of my family had that I had been given an antipsychotic. That night, when I began to have seizures, I went back to the hospital(in the pediatric unit this time) and was told that I was having a dystonic reaction from an injection of haldol given to me the night before. I remained in the hospital under survaillence for days.It has now been a year and a half since this injection. Ever since, I have had consistently a high blood pressure and pulse rate. In the past couple months, I have began having severe chest pain. Recently, I was, yet again, rushed to the hospital after having a heart attack. I am nineteen years old. Before being given haldol I had never had a health concern. They cannot figure out the cause of all of my medical problems now. I am going to have to have open heart surgery soon. This drug has ruined my life. I am just now putting the pieces together of what this drug has done to me. I am currently getting my bachelors degree-p	F	19	1  daysInjection 1X D	9/25/2010
1	manic depression	Speech problems and increased anxiety.	I cannot even believe this drug is legal! I was forced to take it while hospitalized, and it made/makes me speak like a complete idiot even after I have been off the drug for a couple months. One gentleman I talked to can barely speak after even being off haldol for a year- I am a bit worried considering I have to be able to make a living off of being able to talk correctly. I am strongly pursuing the idea of a lawsuit for being administered this drug, after reading reactions of so many other people, I am sure there have been many filed. Do not take this, and if you are on it- get off of it as soon as possible.	M	28	3  months 1X D	6/10/2010
1	p. schizophrenia	Furious this drug is still on market. My mother had severe and continuous hallucinations even being prescribed an anti-hallucinagen back in early 80's when Haldol first surfaced for mentally ill patients as the new go-to drug. Mother on the surface seemed to be getting better but still suffered dillusions, had sleeping problems, all the same issues prior to Haldol.	Run from this drug. My mother committed suicide unexpectedly as we thought she was getting better meanwhile the anti-hallucination med wasn't working like we thought. She was leaving hints to my father and others and I didn't put the pieces together until after she died. This happened in Feb. 1982 and one year later, Haldol was supposed to be taken off the market due to the ridiculous number of suicides in a small amount of time over a year. How the drug company kept this drug active is beyond me. This is not a new drug and most Drs. don't even know how dangerous this drug is. If it wasn't for the greedy drug companies, this drug would not have been used for psychiatric patients and taken off the market. I don't even know what the physical ramifications were for my mother as she wasn't communicating her issues after taking this medicine as many mentally ill patients don't always. I was 8 months pregnant and lost a lot. Be careful with this drug and don't use it unless absolutely necessary. There have been many many people who have committed suicide after taking this drug quite unexpectedly. In 1983, when I heard how dangerous Haldol was on the 6:00 national news, I was shocked! Assuming the drug would be discontinued as the newsreport suggested it would, I never checked on it until someone told me her elderly grandmother is currenly taking this drug for Alzheimer's in 2010. Unbelieveable. Her grandmother has been in bad shape and continues to decline. After reading some of th	F	48	3  months 1X D	2/24/2010
1	a drug rep told my doctor to Rx it	I was swallowing my own tongue.  What more is there to say?	The first antipschotics were marketed as "chemical lobotomies".  Read Mad in America by Robert Whitaker.  I had a right to bodily integrity and Haldol took it from me.	M	27	7  days	1/30/2010
1	senial dementia	This drug almost killed my 85 year old father.He had been on it for a few weeks when he started getting rigidity of arms, legs,could not speak clearly,and was incontinient.To top it all off, we went to hospital and he was given 4 times the amount he had at home, landing him in a nursing home.They realized he should not be on haldol and was overdosing and they started cutting the amount down to taper him off the drug. The Dr. at another hospital told us to take it away immediately, which we finally insisted on when we found out how harmful this drug is.  With physical therapy for a month and a half he has improved and now knows most of the family. He is in a nursing home now using depends because he cannot always make it to the bathroom. He also wanders and we are afraid he will leave the house and get lost.  He has severe night sweats also.  This is a horrible drug that almost killed my Dad. It should be banned!!!  Why is it still allowed on the market?  A harmful,useless drug...	No one needs this drug. It is harmful!	M	85	2  weeks	1/26/2010
1	Schizophrenia	Painful neck paralysis and swollen tongue.	The nurses just laughed and said I was faking it, so I had to wait hours before somebody saved my life with Cogentin.	M	24	1  days	12/29/2009
1		this drug made me realize I need to stop taking any medications..before I look at the side effects. This was the most scary situation I have ever been with. The Haldol made my muscles tight..my face went to one side my muscles in my face all stopped being firm, my hands started curling in. I thought I was dying in the middle of a stroke. My husband took me to the ER, and I was assisted immediatly without delay. The Nurse who waited on me before going back to a bed in one of the rooms, diagnosed it as I was having allergic reactions, or side effects of a drug I was taking. I told him all. Then I mentioned to him my dr prescribed some for me. The nurse practitioner said..THATS IT! I was amazed he diagnosed me..Dr came in because I started crying..Help..Help..someone help me please. My tongue was so swollen and my head turned over to my right shoulder. I thought I was going to die! I wouldn't ever recommend this to anyone. The nurse gave me a shot of conginten. Which is also has lots of s		F	42	2  days	11/28/2009Email
1	Dad given it to calm him in hospita	My dad became comatose alternating with deliriouscould not walk, could not eat, talk or commuiniatehe was only given it for 7 days, but afterwards lost a full month of his memory. 8 months later he is still in bad shape cognitively	It was given to my 90 year old dad as he waited to get a pacemaker put in- and then they just kept giving it to him-]then they put him in rehab as he couldn't get around-- of course he couldn't - they'd turned him into a vegetable!It was so bad, that my over-exhausted mom then had a stroke from a-fib! what a nightmare.	F	59	7  days	11/1/2009
1	my adopted daughters mom did	My adopted daughters mom was given this the entire pregnancy - not knowing she was pregnant.  It has created an emotionally unstable "drug baby" that has ADHD, Sensory processing Disorder, severe emotional problems, Disruptive behavior disorder among other things. I DO NOT recommend this drug.	It also turned my dying father into another person. The day Hospice gave my dad haldol, was the day my father had no more mind, it completely stole the next week of his life. He was gone after they drugged him with this stuff. There was nobody inside there any more.	F	48	 	9/29/2009
1	ER - by pill & injection	loss in speaking, could not breath. horrible stomach pain. turning blue. thought I was going to die. loss of memory	i was have a bad reaction to this medicine. they gave me more. this drug should be banned. uncontrolled muscle spasms. loss of bladder. hot flashes. near death experience. they had me sitting there unable to speak for myself and just left me there. couldn't walk. horrible overdose of this medication.	F	27	2  days	9/23/2009
1	BIPOLAR	Bad Akathisia with HALDOL INJECTION.  Could not relax for a second, kept on getting up from my chair and pace walking around could not keep still.  My face and body felt numb.  Most terrible feeling it's called Akathisia (movement disorder) in doctors terms.  You should talk to your doctor right away if you feel like this.	INVEGA SUSTENNA will replace Risperdal Consta and Haldol injection.  Invega Sustenna is a once monthly injection of paliperidone palmitate.  INVEGA SUSTENNA WAS APPROVED ON FRIDAY (July 31).	M	29	3  months	8/7/2009
1	My father	My father was forced to take this drug in hospice, He was like a zombie... Couldnt even talk or anything. If we had another chance , I wouldnt let them give this drug to him at all!Dont let hospice or any doctor give your loved one this drug just to shut them up and keep them quiet.	Dont let them drug up your loved one with haldol just to shut them up. This drug is horrible.	F	47	 	7/29/2009
4	Bipolar	slight sleepiness that's why I take it at night only	2mg SID at night.	F	21	2  weeks	7/23/2009
5	Bipolar Mania Psychosis	Drowsy Feeling	I haven't experienced any bad effects from Haldol, like other people on here.  It really keeps me calmed down!!!! No racing thoughts or delusions any more	M	33	6  months	7/13/2009
1	Forced by a mental hospital	My fingers on my right hand contourted and froze and I was unable to move my right leg. And immedialtly after my first injection I slept for two days woke up disoriented and confused. Thinking that I was permately cripple.	This drug and the unscrupulous Drs. and Nurses that perscribe it especially who put it in patients food or inject them in there sleep shoud be locked up. And exposed to the media.After a stint of being a victim of Microwave Harassment. I was checked into a mental hospital for a 3 day evaluation to see if I was having a nervous breakdown. I wound up comming home 10 days later in a wheel chair do to over medication.Prior to this event I was a successful business owner , Playwright and Author. The course of events, and medicine has caused me to lose all of my material possesiona and many friends and relatives.  So in my opinion, Haldol should be band from the market. And the whole treatment of mental illness should be investigated and regulated to the fullest degree of the law.	M		10  days	7/12/2009Email
1	Bipolar	I WAS FORCED TO TAKE THIS DRUG IN THE EMERGENCY ROOM BY INJECTION SHOT.  IT GAVE ME EXTREME TERRIBLE SIDE EFFECT KNOWN AS AKATHISIA:  A movement disorder characterized by a feeling of inner restlessness and a compelling need to be in constant motion as well as by actions such as rocking while standing or sitting, lifting the feet as if marching on the spot and crossing and uncrossing the legs while sitting. People with akathisia are unable to sit or keep still, complain of restlessness, fidget, rock from foot to foot, and pace.	THIS IS A TERRIBLE DRUG TO GIVE A PATIENT AND IS GIVEN OUT LIKE CANDY IN THE Psychiatric World.	M	29	5  months	7/11/2009
1	Mother wanted to get out of bed.	89 year old mother was given this to calm her down.  Given not once, but twice in one evening.  She had Congestive Heart Failure and High Blood Pressure.  Mother passed away 3 days later.  She was unresponsive, unable to eat, talk, sit up, swollen tongue.  When we asked what they did to her, we were told something was given to her to calm her down.  All she wanted to do was get out of bed.  Doctors and nurses ignored our demands/requests to call us anytime if they needed help with mom, and to never, never give her drugs of any kind, call us first.  They never called us at any time.	The pyschiatrist who gave her this never knew Mom, or probably never read her reports or our requests.  We asked him what he gave her, said he would be right back, we never saw him again, never.	F	89	1  days	6/28/2009Email
1	SISTER/DEPRESSION/schizophrenia	SUICIDE	EVER SINCE MY SISTER WAS GETTING THE INJECTION SHE HAS HAD INCREASED DEPRESSION AND SUICIDAL THOUGHTS WHICH AFTER ONLY 8 MONTH ON THE INJECTIONS SHE DID ACT OUT ON HER SUICIDE MISSION, I MENTIONED IT TO HER COUNSELER AND THEY DID NOT FOLLOW UP WITH ANYMORE EVALUATIONS FOR MY SISTER. THEY JUST INSISTED THAT SHE REFUSED TO TAKE HER NORMAL MEDS AND THE INJECTION IS WHAT SHE NEEDED.	F	45	8  months	5/9/2009
