KLONOPIN+RAPIDLY+DISINTEGRATING	RATING	 REASON	SIDE EFFECTS FOR KLONOPIN RAPIDL	COMMENTS	SEX	AGE	DURATION/DOSAGE	DATE ADDED 
				F M	 	 	    
5	Panic Disorder	At first I felt a little clumsy and very lethargic, especially in the morning. Now I'm tired sometimes and it's a little hard to get out of bed, but so much better than how I was before.	This drug has been like a miracle for me. I had a recurrence of panic attacks after not having them for 25 years. I was so dizzy I felt that I couldn't drive and function. I almost quit my job, but my doctor tried this and it's been so much better than expected. I don't feel drugged. I take a surprisingly small dose, just 1/8 of a mg twice a day, but it's helped me function whereas I felt on the verge of not being able to before. I'm in cognitive therapy to deal with the anxiety, but this drug has been the extra boost I needed to stay involved in life and not become agoraphobic or unable to drive.	F	61	4  weeks,125 mg 2X D	9/25/2010
4	derealisation	no effects	not dangerous drug except withdrawal syndrome	M	31	4  days	2/16/2009Email
1	seizures	BRAIN DAMAGE! destroyed my memory and cognitive abilities. My IQ was up in the genius range. Now I have trouble making a grocery list. Also caused severe GI problems, including GERD. Hormonal problems. Irregular heartbeats and chest pains. Trouble breathing. Depression. Personality changes. Hellish withdrawal when you try to stop.	This drug should be banned. It ruins lives--seriously. When you first take it, you become a zombie and so you don't notice that's it's changing you, wrecking your brain, altering your personality. by the time you figure it out, you are unwittingly addicted, but when you try to quit you find withdrawal is the WORST TORTURE ever experienced. I spent months vomiting all day, having panic attacks, dizzy, cramps, painful "electric" zaps in my feet (that's from the nerve damage this junk causes, btw). I'm no wimp--but I had to taper for 2 years to get off this stuff, and now that I'm completely off, I'm still having horrendous withdrawal symtoms months later. I know I sound a bit crazed, but trust me, there is no way to be calm in explaining just how harmful this drug (and all benzos) are. Please protect yourself.		36	2.5  years	2/15/2009
2	anxiety, panic attacks	i am feeling drowsy all the time and very lethargic, i am having problems getting motivated and performing sexually, have gained weight(which might also be due to the harsh winter) and ironically am having trouble sleeping at night, i feel like everything is a big effort	helped with my panic attacks, but as my body got more accustomed i feel i needed to increase the dosage...have tried to stop taking but the panic  restarted..when i did come off of it for like 10 days i had bad headaches but my sexual life was much better..now i am back on it and feel i am having a really bad time overall..except i am able to get through work more comfortably..i am a teacher	M	38	4  months	2/2/2009Email
4	Unspecified mood disorder	Drowsiness, especially at night, feeling peaceful, calmness	This medicine has really helped me with stabilizing my mood. I take .5mg of it twice a day along with 20mg of Geodon twice a day, 36mg of Concerta in the morning, and 20mg of Inderal up to three times a day.	F	17	1  years	7/28/2008Email
5	stress disorder	none	even @ taking 1mg every 6 hours or so, I still feel as if I am on the verge of a nervous breakdown at times.  Most days it works wonders though!	F	31	1  weeks	7/7/2008
1		loss of short term memory. Disoriantation every where I went. Thoughts of suicide. Difficult in writing and signing my name. Cannot hold a conversation as my speech has slowed down and in addition cannot focus on conversation.		M	74	 	3/29/2008
3	depersonalization/anxiety	@.25 mg per day:  definite loss of "pep" and mental clarity, some mild loss of motivation, some memory problems and brain fog, some confusion and disorientation	certainly tones down unpleasant emotions, and has been helpful with depersonalization, but it's more like a band aid then anything greatly therapeutic...i've found that vitamins work better for my condition, and only take a little klonopin here and there to fill in any blanks the vitamins leave	M	33	2  months	3/2/2008
3	Depression and Anxiety	Headaches, very tired and drousy	I'm not one for anti depressants but when I started having severe anxiety and depression I decided to take 1 0.5mgs of the generic brand of Klonopin. I felt very tired, dizzy and had light headaches but the anxiety went away. I felt a sigh of relief (probably because I became so tired). I slept extremly well that night and the next night too. One thing I have to say is this drug is highly addictive so be extremly careful. I have never been an addict nor will I be but I believe there is some addictive chemical in this medicine just like cigerettes. So please be extremly careful and only take on dire need.	F	22	1  days	2/21/2008
5	Panic attacks and Nerve pain	Just tired, Dry Mouth	have not had a panic attack since they put me on this for nerve pain after failed back surgery 16 months ago..I was Ativan for 2 years and I still had attacks, after back surgery they used valium and it did nothing then they put me on Klonopin and it helps the nerve pain some but its amazing on the painc attacks...I have no fear of one anymore even....	F	47	7  months	11/26/2007
1	Panic Disorder	Fatigue, complete loss of motivation, irritability, heartburn, weakness, loss of appetite, sexual dysfunction, memory problems, clumsiness. I was taking 0.5mg once daily at bedtime.	I stopped taking this medication because of the side effects and began having horrible withdrawals: Uncontrollable shaking,  disorientation, memory loss, headache, blurred vision, sensations such as the ground shaking/moving, muscle cramps, trouble sleeping, extreme sensitivity to sounds and movements, extreme weakness. Basically, I could hardly function for a week and a half after quitting. I would not recommend this medication as it is not worth all the side effects and is highly addictive even at low doses.Physicians need more information before prescribing these types of drugs and I would also suggest patients do their homework before starting benzodiazepines. I sure wish I would have.	F	29	5  months	10/2/2007
5						 	9/27/2007
1	to taper off ativan	It made me worse. I gotterrible muscle pains in my back, iregular heartbeats, felt manic and brought on depression.		M	51	16  days	8/31/2007
1	stress relief  from chronic illness	HAIR LOSS! I've got long hair that is fine and it has become incredibly thin while taking this pill. I'm hoping since I've stopped taking it, the hair loss will reverse. Why didn't my doctor warn me of this side effect???? Oh yeah, and it caused depression.	I typically took between .25 and .75 mg a day off/on for about 4 months. It did not do anything for my stress levels, but it did knock me out at night. I'm switching to trazodone after this horrible hair loss experience.	F	30	4  months	7/17/2007
1	For sleeping	It made me progressively more incapacitated over a 7 year period until I could hardly get out of bed.  If I had not tapered off the drug, I would not have known that it was NOT my Chronic Fatigue Syndrome just getting worse.	This drug shuld not be taken long term.  Google the *Ashton Manual* and read about Klonopin. Xamax, Valium, and all the bad benzos.	F	50	7  years	7/14/2007
5	SOCIAL ANXIETY	none	Klonopin has helped me so much. Like the person above taking it for social anxiety, I too wished I had been able (afford a doctor) to take this earlier in my life. Before I would be nervous about meeting new people, my fork would shake when trying to eat in front of people that were not family(eventhough I was not nervous), I didn't go to a high school prom (i was asked) i was too shy and didn't want to have to deal with the anxiety, same goes for dates. In college, I would panic if the teacher just wanted me to read out of the book, much less speak in front of the class. One time I just couldn't bare having to wait for my turn to give my opinion on a book we read, I just got up and left. These are only a few examples of what social anxiety has done to me. It started probably in junior high and only got worse. If I had taken this earler, my life would of been a lot easier. But finally at 27 I went to the doctor and was prescribed it.Now I am in my last year of school, I am gettin	F	31	5  days	7/2/2007
4	Panic attacks while flying	I began to feel the effects of slow relaxation within 20 minutes of putting the tab under my tongue, with a deeper feeling of general slowness of movement inside of an hour, but by then I was buckled into my seat on the plane. I was flying to another country with 12 hours in the air and took one every 4-5 hours to prevent severe flying-induced panic attacks. I slept most of the time on the flights, which I cannot normally do. I did not really experience any grogginess or lasting effects except feeling relaxed and unstressed. Even while navigating in airports between flights I did not feel disoriented or confused or sleepy, just relaxed. The only problem I had is when I took 2 dissolve tabs within 3 hours of each other b/c I was concerned over a trans-pacific flight. After taking the 2 tabs during that time fream I didn't fall asleep on the plane so much as I was most-likely unconscious for at least 2-3 hours during the flight. I won't do again as I didn't like the idea of being actuall		F	32	2  days	4/25/2007
5	Social/general  Anxiety	Even at .25 MG taken only as needed, I sometimes feel it is a little too sedating. And if I take it for more than a few days in a row I have to bump the dose up to .5 to get the same calming results. If I have to take it too many days in a row I do get some withdrawal like symptoms when I stop, but nothing bad enough to deter me from using it. In any given 30 day period, I probably only take it intermittently an average of 10-15 of those days.	I am very careful to only take as needed, and do not have an addictive personality, so this drug works well for me. I self-medicated for decades unsuccessfully. This has eliminated the stabs of panic and upset stomach I would almost always get when confronted with a crowd situation. I can sit next to a stranger now without coming unglued inside. Still prefer not to, but can handle it. I have needed something like this since I was in 4th grade or so. Can't imagine what my life would have been like if I had started it then. Might've finished college!	F	38	1  years	4/5/2007
1		after taking for about three weeks and did not take for one day,I start to get shortness of breath, not able to walk and rapid heart rate and I and up at MRI. Doktor gave me prescription because I was nervous temporary, but I never had that kind simptoms us I had after taking clonazepam. I would not recomend to people to take this pils. Doctors must be more careffull when preskribe this kind medication. This could cost you dependency on medication and permanentli damage your heart.				19  days	3/11/2007
4	anxiety	none	Really helped	F	49	1.6  years	1/12/2007Email
4	PANIC ATTACKS	SLEEPY		F	45	5  years	10/31/2006
1	Panic and Anxiety	Horrible, painful withdrawals.  The medicine stops working then leaves you dependant.		F	45	10  years	9/23/2006Email
4	anger, anxiety, depression	Taken right at bedtime, no side effects, just slightly foggy-headed for first 30 minutes in morning.		M	55	2  weeks	4/11/2006Email
5	bipolar 1	attempted sucide, severe drop in blood pressure leading to a 7 day stay in hospital ICU.	Drug is very relaxing. Helps one sleep.	F	44	4  years	3/1/2006
3	Panic attacks	Gernerally the wafers took care of my immediate panic attack, but they lasted for such little time and made me so drowsy that I didn't have a change to go through the steps of rationalizing the panic attack before it started up again. I was taking .25 mg and ended up needing to take 4-5 a day, which sort of scared me.	For myself, I found that regular pill form worked much, much better. It lasts longer, keeps me from getting drowsy and I only need 1-2 a day.	F	21	1  years	10/14/2005Email
3	Panic Attacks	None	Paid through the nose to get this instead of generic clonazepam and didn't notice any difference. Both mute, but don't get rid of, my panic symptoms.	F	32	2  times	10/16/2004
4	PANIC	None.	I take .5 only when needed for Panic Attacks. Seems to work. I can't really feel anything other than the panic goes away in a few minutes.	M	44	2  months	9/7/2004Email
4	anxiety accompanying depression	sedating and some short term memory impairment	many people bash benzos.  but they can be very helpful if used correctly.  they also can control mania. i believe best not to use them on a regular basis but i have.  currently i am only taking .25 but i have been up to 2 mg a day and feel much better tapering them down again.  but they have helped me much and maybe without them i could not have held full-time employment after years of hospital, homeless shelters, and pschosis.	M	41	3  years	6/11/2004Email
4	panic disorder/Bipolar Disorder	Drowsiness	This is a very good benzodiazepine.  The only issue is the same one as other benzo's have - the effectiveness tends to wear off after a while, and dosage may need to be increased.   But for quick relief from oncoming panic attacks, it usually works and can be taken without water/	F	51	1  years	5/18/2004
4	panic attacks	daytime drowsiness,spasms,euphoric feeling		M	33	5  years	4/19/2004
3	generalized anxiety	-am still taking my paxil but stopped taking my klonopin about 4 weeks ago -- without any side effects..?..so, not sure if/how it was "helping" me to begin with?...hmmm?..		F	30	2.5  years	4/4/2002
