TORADOL	RATING	 REASON	SIDE EFFECTS FOR TORADOL	COMMENTS	SEX	AGE	DURATION/DOSAGE	DATE ADDED 
5	migraines	have chronic migraines, cannot take any opiates as I throw up when taking them for hours.  Have had toradol several times, at the ER and also at my doctors office. Altho the shot burns and I cry out (on purpose ha ha) I love this drug.  i have no side effects other than it takes away the migraine pain and I can go about my business.  It is a life saver for the person like me that cannot have heavy duty painkillers.		F	62	5  yearsnot sure 1X AN	1/13/2013Email
3	c7 & t1 displacement - L5 & S1 dege	Depression & angst.		F	60	1  days60	1/9/2013
1	fibtomyalgia & back pain	1 of the worst pain killers have ever taken dizziness dry mouth stiff muscles depression and just not feeling myself		M	25	1  days60 mg	1/1/2013Email
3	chest pain	The shot was undiscribably painful. now on top of having chest pain i feel dizzy and sick to my stomach		F	23	1  days	12/30/2012
5	Inflammation and pain in wrist	None	I went to the doctor with excruciating wrist and arm pain. Swollen hand and couldnt move my hand or arm without crying. The injection was painless and stopped my pain almost immediately.i went grocery shopping and to a three hour class afterwards.	F	60	1  days 1X D	12/1/2012
1	Neck pain and arthritis pain	About 2-3 hours after i had the shot my stomach started burning. I didnt sleep at all last night from the pain and it made my very nauseous. Also super cotton mouth. I will never take this shot again! I am still having severe stomach pain the day after. Considering a hosptial visit it hurts so bad.		F	32	1  days60 Mg	11/30/2012Email
5	intravenous for gall bladder pain	no side effects. only total relieve of pain.  Marvelous.		F	60	2  days 1X D	11/26/2012Email
5	Inflammatory Bowel Disease	Absolutely no side effects... My daughter suffers from horrible, acute pain on occasion from Inflammatory Bowel Disease. When the regular medicine doesn't work, we have found that a trip to the ER and a shot of Toradol works amazingly well. She has experienced no bad side effects.		F	16	1  days	11/24/2012Email
1	Car accident week after surgery	Nausea, stomach ache		F	36	1  days	11/20/2012
4	Tension Headache	No real side effects. Burned when the nurse gave me the shot.	I went to ER for tension headache that made me start puking. It helped by the time I left ER my pain level was about a 3 after being a 10. Went home and slept. Not sure if that was the Toradol shot or the shot they gave me for nausea. Either way I felt much better.	F	41	1  days60 1X D	10/28/2012Email
5	Severe Migraine--administered in ER	I've come into the ER several times with migraines; and now that I'm a recovering addict I voice my concern for being given narcotics. I was given toradol twice. The first time it helped a little. But I still left the ER with a headache. The second time it knocked the headache out almost immediately. However, in both cases the headache did return to its peak severity the next day.		F	25	1  days	10/10/2012
1	Severe Migraine	It hurt like the dickens. I had a migraine for 8 days before going to the ER and receiving Toradol and Phenergan. I cried for two hours after getting it. It didn't even help in the end.		F	25	1  days1 vaccine 1X D	10/4/2012
5	trigeminal neuroalgia pain	None		F	25	1  days1 shot	9/19/2012Email
3	Floating rib syndrome	I have a large bruise and bump from the injection in my lower back/butt area. It hurts when I lay on the injection site.		F	37	1  days30	9/18/2012
1	Sciatica and muscle spasms in my bs	The injection did not do anything for the pain nor did it loosen up the muscle. Tried it two times and neither worked. May have made pain worse. Muscle is sore at injection site.		F	34	1  days	9/13/2012
5	painful dental extraction	slight bellyacheheart feels like its thumping a bit in my chest		F	25	1  days10	8/15/2012
1	Severe Migraine	Slight nauseousness.	Have had a sever migraine for nearly two days now. I went to the doctor and she recommended TORADOL. I was in such pain I didn't care what it was as long as it took away this pain. And that, it absolutely did not do. I only have increased pain due to the nausea added on top of my current nausea from migraine.	M	24	1  times30mg 1X O	8/10/2012Email
3	back pain	The shot in my hip hurt like **** and burned! I don't have a tolerance for pain medicine so I thought I would pass out on this. Didn't happen, I just felt loopy and talked to my best friend all night, which kept her from sleeping also, and couldn't stop laughing at stupid things. Not really happy with this medicine, the pain subsided but I wanted sleep. Also didn't sleep until I took the other pain and muscle relaxers prescriptions they gave me. And now  the back of my left leg muscle hurts like heck and I got the shot in my left hip.		F	24	1  days	7/31/2012
5	severe throat and ear pain	none	it is the most fast working pain med I have taken.  it was given to me in inj form, one time deal, with no side effects yet.  will take it again if offered.	F	54	1  times60mg 1X O	7/30/2012
2	pelvic pain	Still having severe pain, but with the added gift of gas.  I did sleep for an hour or so starting about 40 min after taking the pill.  I am hoping this stuff works a bit better on day 2.		F	33	1  days10 mg	7/19/2012
4	Severe Migraine	Headache subsided, yes injection does burn while meds are being injected but nearly not as bad as the pain from my headache, slept afterwards for approx 5 hours.	No driving, cooking, etc. make sure you have a sitter if you have children who are too young to take care of themselves	F	48	1  days 1X D	7/17/2012Email
1	Pain after kidney stone removal	In days following the injection, dizziness, stomach pain, lethargy, crazy dreams, waking up sweating at night.	side effects definitely NOT worth the pain relief it may offer	M	68	1  daysinjection 1X D	6/2/2012Email
5	Broke three ribs puntured a lung	No adverse side effects		M	63	2  days	5/28/2012
3	chest pain	This toradol injection  hurt like ****! I thought the dr. stabbed me n the wrong spot.		F		1  daysinjection	5/26/2012
4	Migraine	Slight dizziness, sleepy		F	34	1  days2cc	4/21/2012
5	Severe migraine	I went rather loopy and started singing silly songs apparently. When my mom and I got home I went to bed and slept for almost 12 hours.		F	15	1  daysUnknown	4/18/2012
5	knee replacement	none	I cannot take codeine or morphine, allergic.  Toradol worked the best for me.	F	65	3  weeks 2X D	3/23/2012
1	Migraine	Had a migraine for 3 days went to clinic, had CBC and sinus xrays, Nurse Practioner could not find any infection, told me I should have a shot of Torodol, I have asthma and very sensitive to drugs, although I take tramadol and xanax for Sjorgren's Syndrome, within 20 mins of shot I could not breathe, became extemely agitated, flushed, my husband rushed me to ER where I was given shot of benadryl, phenegran and 4 mg of Morphine.  DOCTOR TOLD ME NEVER DRIVE TO ER, ALWAYS CALL 911 BECAUSE OF ANAPHALACTIC REACTIONS.  NOTIFY ANYONE YOU HAVE ASTHMA BEFORE GETTING INJECTION OF TORADOL.  STILL FEEL UNWELL 24 HOURS LATER.		F	58	1  days60 mg. 1X D	3/22/2012
1	Foot pain and Inflammation	I went to my foot surgeon with severe pain an inflammation on the operated foot. She gave me two shots with Toradol right on the inflammed spot. The shot hurt more than childbirth. I was unable to move my foot for over 30 minutes. I felt very weird after the shot and woke up gasping for breath and with sever stomach ache that night. It has been 4 days and I am still struggling with my stomach discomfort and my foot as as swelled and paiful as before the shot.	This is a powerful drug that should never be given to anyone without explainning all possible effects. Not everyone reacts the same way to the same drug. A doctor can kill you trying o help you.	F	51	1  days? 1X O	3/1/2012Email
3	severe low back pain	Headache, dizzy,nausea, felt feverish, diarrhea. Stomach pain		F	36	1  days30	2/29/2012
5	fibromyalgia	I did have a small headache soon after but that lasted approx.15 min. I've had a upset stomach but again minor. This shot I received kicked in within minutes. I went into the office in tears pain was a 9, and I was limping, 30min later I was laughing,walking normal and pain was down to a 1. I do not know the mg of this shot or how long it will last but I am getting as much accomplished as I can now!		F	39	1  days	2/25/2012
1	Severe menstrual cramps and migraine	I got the injection in my lower hip/back area right in the muscle. It felt like the medication was tearing/burning its way into my hip and back. The pain eased off to a "bruised" type feeling after a few hours, but it's been over a month now and the pain and tenderness is still there in my back. I have never had back pain or issues before, but now it's tender to the touch, it feels like it's bruised inside and out and my back feels very stiff. I also have been very, very drowsy and tired since. I can only manage to stay awake for up to 8hours at a time before I fall asleep.	The nurse peer pressured me into getting a shot of toradol. First of all I am not "needle shy" but I didn't feel like my pain was so bad that I needed a shot of something that I knew nothing about and had never taken before. I gave in when I should have just told her no, but after I'd said no like three times she made me feel like an idiot for refusing so I eventually gave in. The shot hurt like hell, way worse than a tetanus shot. After reading this forum, I am definately going to be calling my doctor.	F	28	1  days 1X D	2/22/2012Email
2	Back pain	- Diarrhea and upset dstomoch for 24 hours- High fever senstions, but no actual high temperature, for nearly 24 hours- Some dizziness for more than 24 hours	Worked well on the back pain, but not worth the horrible consequences. My research suggests my feeling of fever is quite uncommon.	F	41	1  days 1X D	2/21/2012
5	Knee injury (ACL tear)	No negative side effects. On the plus side, it really helped reduce inflammation of my knee and helped with pain.		F	44	1  days? Injected	2/20/2012
2	Sinus Headarche turned Migrain	Legs were shaky and acheing Stomach upset.	Had Toradol in ER for pain relief of sinus headache turned Migrain.  Did not like the way it made me feel. I did go home and slept for 11 hours but now headache back, don't like the Toradol for Migrains, works only short time them back to where I started.	F	54	1  days 1X D	2/13/2012
5	muscle and nerve pain back-buttocks	no real negative side effects, slight drowsiness.	Medication took about 20 minutes to work after IM injection.  Pain level was 9 or 10, reduced to almost 0.  Worked over night.  Wish it worked longer.  Will ask for it again, when spine pain is high.	F	51	 60 mg 1X D	2/6/2012Email
2	Post op kidney stone removal/stent	3 hrs after being sent home from kidney stone removal and placement of stent, I was back in ER with worst pain I had ever felt.  ER doc gave toradol and pain was gone quickly.   I was given injections every 6 hrs for 3 days.  I began to feel like I was dying... Can't think of another way to describe it.  I finally refused the toradol after the third day and began to feel much better.		F	57	3  days 3X D	1/31/2012
4	Chronic Migraine	It took care of my 4 day migraine but it wasn't long after that I felt very out of it and very tired. My lower back felt stiff but no other unusual pain. It ended up knocking me out for a very long time though. I slept for 10 hours straight and still woke up feeling groggy and out of it. Also woke up a few times with cotton mouth and very thirsty. Not sure I liked how this made me feel. But glad it at least got rid of my migraine.		F	25	1  days1 dose	1/26/2012Email
1	Lateral sphincteroromy	Severe abdominal pain and cramps,lethargy and dizziness. I would not recommend this drug due to the extreme side effects and ineffectual result as a pain reliever.		F	43	2  days30mg	1/26/2012Email
1	Chronic Migraine	Legs feel "shaky" Back pain to the point i cant stand up staight, nausea, wheezing, Cold/hot flashes. abdominal cramps. Confused and out of it. Strange dreams, cotton mouth, swolen face.	I recieved Toradol as an injection in my right butt cheek, and immediately felt pain all down the outer right side of my leg, could barely walk. Went home slept for about 3 hours, woke up feeling like my face was swolen and with horrible cotton mouth. Drank alot of water, and felt like I was going to throw up. Took another 2 hour nap, and woke up feeling distant, and my legs are shaky like I just ran uphill for an hour, My lower back hurts and I cant sit or stand upright, it hurts so bad. NEVER AGAIN will I get this.	F	24	1  days 1X D	1/20/2012
2	Chronic Back Pain/MYOFASCIAL	SEVERE ABDOMINAL CRAMPS!!! I WOULD RATHER SUFFER WITH MY PAIN THAN SUFFER THROUGH THESE HORRIBLE, MENSTRUAL-LIKE CRAMPS!!		F	46	1  days30 1X D	1/19/2012Email
1	shoulder injury	this medicine sucks donkey balls! it does not help any kind of pain and will also make your face, tongue, and lips swell. and if you are athletically built like me, your face will look fucked up. a double chin on a muscular person is not attractive! looked like will smith in the movie hitch!!! if your doctor wants to give you this, you tell him/her HELL NO!	DO NOT TAKE THIS MEDICATION! IT IS DANGEROUS! IF YOU WANT YOUR FACE TO LOOK LIKE YOU JUST GOT THE SHIT KICKED OUT OF YOU GO AHEAD! THIS INJECTABLE MEDICATION SHOULD BE BANNED BY THE FDA!	M	35	7  days40 2X D	1/7/2012Email
5	Recovering from Hemorrhoidectomy	none	After taking Oxycodone for many days, my friend, an anesthesiologist set me up for 3 days.  Each morning he would give me an injection and I went to function normally each day.  The first one was IV injection, the 2nd and 3rd were in my shoulder muscles	M	50	3  days50 mg 1X D	1/6/2012Email
1	Knee and foot injury	Severe abdominal cramps, worst pain of my life, night sweats as if I had the flu, pain lets up only to come on stronger than before.	This stuff does not do anything for pain from an injury and the stuff must be poison the way it affected my body. Never again!   Pain in my stomach so bad I wanted to call the ambulance but Dr. insisted it "couldn't be the tramadol".  More than 24 hrs later still in pain and considering going to the hospital with or without Dr. approval.  Frankly I'm more than a little scared.	M	45	1  days30 MG 1X D	12/28/2011Email
1	gastroenteritis	When I arrived at the Er I told the registry nurse that I was allergic to asprin products and about 20 minutes after recieving an iv to administer the torodol I started breaking put in hives and my breathing was weird I told the nurse but it seemed like they didn't really care then my inner lip started to swell.then the outer lip and gradually my face started to swell.  The doctor sent me home with no meds  neither did they attempt to stop the allergic reaction by the time I got home I liked like a disfigured battery victim.  I can't believe how careless people can be with patients they should have never sent me home like that.  I'm still breaking out in hives and its been 2days. I had a headache and was very tired also		F	36	1  days30	12/27/2011
2	severe lower back pain	None		F	38	1  days	12/7/2011
5	er	a little sleepy but im guessing that was becasue it was 3 am and i just finished a 10 hour shift at work	It worked great i have always had a little problem with my back but the last few days its been pretty bad and when i got home it was nicew to be able to lay down and just go to sleep i didnt have to roll around for an hour to get comfy my back didnt hurt so i was able to just relax	F	23	  1X D	12/1/2011
4	Slipped disc in neck	Had chest tightening when it started to wear off, and I wished it lasted longer, but other than that, best drug for severe pain from a disc problem.	I was diagnosed with a slipped disc at the ER last week, after a full night of severe pain.  Dr gave me a shot of steroids and sent me home a script for vicodin, muscle relaxers, and steroids.  These all helped, but still was in a lot of pain.  Went to my regular doctor as I ran out of all the meds I had and was in sever pain again.  She gave me a shot of this and within 15 minutes I felt better than I had in over a week!  I was pain free for a full six hours, but unfortunately, it was only for six hours!	F	35	1  days60 mg 1X O	11/15/2011
1	Spasms in shoulder blade	As soon as the nurse injected me in my hip, my left arm started tingling and my thumb went numb. That was 10-14-11 and I haven't been able to work since. After that and since it has been one thing after another, first rapid heartbeat, headache, laryngospasms, sore throat and hoarse. I am going to see an orthopedist because I told the ER doctor time the numbness occurred and his response was, "well you haven't had a stroke."	If it is the doctor's choice he should thoroughly go over the patients meds he is on and the possible side effects.  I told the doctor I was taking Mobic and Paxil (read about that) and that I suffered from bad allergies. Otherwise, I would not recommend it for pain relief.	F	49	1  days 1X D	11/15/2011Email
5	Ovarian cyst related pain	I did not experience any negative side effects after being injected with Toradol.	I was in excruciating pain due to ovarian cysts which may have ruptured. The Toradol took the pain away 100% and I experienced no negatives. I'm very petite (about 88 lbs) and still have nothing but positives to report after the dosage I was given.	F	20	 60 MG 1X D	10/20/2011
3	Migraine	Severe nausea, chest tightness	Got Toradol in the ER for severe migraine, worked for that but around 12 hours after that, I was severely nauseous and my chest would get tight as well as a headache.  It did take care of my migraine so while I will probably not want it again due to the side effects, it does work.	F	14	  1X D	10/19/2011Email
TORADOL	RATING	 REASON	SIDE EFFECTS FOR ABILIFY	COMMENTS	SEX	AGE	DURATION/DOSAGE	DATE ADDED 
				F M	 	 	    
3	Bipolar 2	I was hypomanic after the death of my father in November. Began taking Depakote in early December for anger/rage/mood problems.  Psych suggested Abilify might help Depakote work better.  While my mood is better and my anger issues are nearly non-existent now, I'm finding I'm still a bit hypomanic and the Abilify creates extreme restlessness in me.  While my house has never looked better and I'm getting lots of project done, I find I can't sit still for longer than 10 minutes and by the end of the day my feet ache for being on them so long running around in the house and doing all my projects.	Together with Depakote.  Doc now prescribing propranolol for agitation/restlessness/irritability - would rather prescribe additional med for side effect than change primary meds...and I agree with his decision.  Doc now bumping me up to 10mg 1xday and propranolol 10mg 1xday.	F	36	7  weeks5mg 1X D	2/6/2012Email
1	Depression, Panic Disorder	After being on this drug for almost 2 months the side effects never went away. I had severe blurred vision to the point of not being able to read properly without squinting. Extreme hunger. Terrible headaches, constantly fidgeting. Ended with a pretty bad case of a Dystonic Reaction and an ER trip.	It seemed to work well other than the horrible side effects. It's been about 2 weeks since I've stopped taking it after my ER trip and the DR telling me to stop and see my Psychiatrist ASAP hoping to find something that works other than benzos as my tolerance is through the roof	M	23	2  months10mg 1X D	2/6/2012Email
1	Depress or  Bipolar	All side effects what listed on Abilify's instraction. was hospitalas, digestiv sistem  not functionable for  3 dayABILIFY : best killer	only 5 MG of Abilify can kill you in 4 Hs	F	52	1  times5 1X D	2/2/2012Email
4	Bipolar	Extreme restlessness at first but eased off by two weeks.		F	30	14  days10MG 1X D	1/28/2012Email
5	Borderline Personality Disorder	lethargy/insomnia, all resolved within first 4 weeks	This worked miracles for me. I don't say that lightly. Resolved my mood rollercaoster, lessened the paranoia, just generally made life a better place to be. I was previously on Celexa, then Paxil, neither or which made any impact one way or the other, then Wellbutrin SR. After 90 days on Wellbutrin, I attempted suicide (possibly related to Wellbutrin, but this wasn't the first time, so really not sure), and was placed on Abilify in the hospital. It made it easier to get my head in the right place to do the things I needed to do to really get better. Amazing.	F	29	1  years5mg 1X D	1/23/2012Email
5	Bipolar II with Severe Depression	Weight gain of 40 lbs, severe muscle cramps, decreased night vision, wakefulness and wandering at night, uncontrolled eyebrow movement, tooth decay, intermittent anxiety	I would not be alive if it were not for this drug.  It completely changed my life after being on just about every other type of drug there is out there.  Worked within days.  Tried to get off of it once due to the weight gain and fell into a deep depression that was extremely scary.  Can't get off of it even if I wanted to.  Too scared.  Take it along with Seroquel and Topimax.  Depakote made me a vegetable.  I will have to live with the side effects, even though some have been mistaken for more serious illnesses such as MS.	F	52	8  years20 MG 1X D	1/13/2012Email
2	depression	intense headache, extreme nausea, involuntary jaw clenching, muscle spasms in jaw and neck.	Truly felt that I was being poisened. Frightened that my clenched/twitching jaw muscles would not return to normal (known to cause twitches, sometimes permanent). Just felt very sick, like my whole body was rejecting this drug.	F	32	3  days5 mg 1X D	1/13/2012
1	Temporary psychosis	Extreme restlessness, agitation, aggravation, rage, insomnia, lack of appetite, depression, pacing	I know this helps a lot of people so I won't say it's the "worst drug ever" but it has been the worst one I myself have ever taken. I only was able to sleep because of a sleep med prescribed at night but I'd be up again pacing within a few hours. Could not sit still. I would just sit and scream and cry because I was so agitated and didn't know why. Note that my psychosis that it was treating did not manifest in these ways so it wasn't just my illness. I wonder if taking Cogentin with it would have helped.	F	22	14  days5 mg 1X D	1/9/2012
2	Bipolar 2	Stuffy nose ALL the time. Waking up at 2-4AM. Can't go back to sleep. Was on 5, put myself back to 2.5. Still miserable. Not biting anyone's head off, but restless & cloudy thinking. Yuck.		F	40	2  months2.5	1/6/2012
2	Bipolar II	tired, blurry vision, lack of motivation, depressed	my doc put me on abilify after lithium started to destroy my kidneys.  i liked it a lot at first, but now i am so tired and depressed all of the time.  i have no idea how to handle this.  she has lowered the dose twice, but i am going to have to look into something else.  i can't take living like this anymore.	F	41	5  months15mg 1X D	1/2/2012Email
3	Depression	Major Weight Gain!	The only side effect I received from this Rx was weight gain, 30 pounds in total! However it has helped with delusions that I experienced during my major depression.	F	32	10  months15 mg 1X D	12/30/2011
3	Bipolar1 Disorder	Extreme Weight Gain, High Cholesterol, Extremely High Sugar Levels	I recommend this medicine for people not concerned with weight gain. For Bipolar it is a great medication. Mind wise I was fantastic, but my physical conditions are horrible. Now pre-diabetic. Switched to Seroquil XR 50MG. Working great!	F	39	2  years150 1X D	12/14/2011Email
5	Chronic fatigue syndrome	Abilify brought me back to life. I was so sick and within a week i was feeling worlds better. I can not even describe how much it had helped me. No side effects.		F	30	2  years2 mg	12/13/2011Email
3	Bipolar 2	I have woken up consecutively around 4 or 5 am since being on the drug and have not fallen back to sleep, causing me to be extremely tired.	I take it in addition to lithium. I find it has helped stabilize me but being overly tired causes me to be a wreck and worse off then before. I am going to try decreasing my dosage and see if I can sleep then.	F	18	9  days2 2X D	12/10/2011
1	Depression	Twitchy, jumpy, leg cramps. Serious decrease in attention span, continues long after discontinuation of drug - may have ruined my attention ability forever.	After discontinuing the drug about 5 years ago, some serious side effects remain. Lost my attention span. Cannot read a full book, only articles about the size of those in a magazine, also cannot concentrate on a movie or tv show past about one hour. RECOMMEND YOU TO AVOID THIS DRUG AT ALL COSTS. DOWNSIDE IS NOT WORTH IT. OF COURSE, YMMV.	F	51	30  days 1X D	12/5/2011
1	depression	Tremors, insomnia, nausea, extreme weight gain, anxiety.	My son was put on ability after suffering from depression and hallucinations. His anxiety level increased and he would go through periods of severe vomiting and nausea. He also developed insomnia. His weight started out at a thin 150 pounds within one year he was 245. We changed psychiatrists and she added zoloft and took him off the abilify. He has been off for over a year and still has extreme Carb cravings and is struggling to lose weight despite the fact he still has bouts of extreme nausea and vomiting.  I feel very strongly that abilify has caused lasting permanent side effects. Please do not let someone you love start this medicine.	M	20	1  years5mg 1X D	12/3/2011
3	major depression	Very drowsy all day, anxiety		F	21	3  weeks20mg	11/29/2011Email
5	major depression	major weight gain, has slowed me down a bit, but I'm not bothered by it - I still move too fast anyway	best drug I've ever been prescribed - lifted my depression when used as an add-on and stopped the racing thoughts that I always had and thought were normal	F	39	2  years7.5 mg 1X D	11/16/2011
1	bipolar 2	feeling of "drunk driving", blurred vision.. insomnia, but then extremely tired all day.. restless.. complete loss of concentration. eye twitching. my mood improved.. but side effects were too bad.	I finally stopped when I was too scared to drive and had a few total breakdowns at work and literally couldn't work or do my school work.. i lost ALL concentration and then went to see another pdoc for ADD/ADHD.. i stopped taking abilify but the eye twitching never stopped.. in fact, ive had random muscle spasms/contractions that have spread all over my body and become more constant as time goes on.. i have been off abilify for almost 2 months.... i feel my nerves sparking under the tip of my nose like theyve gone haywire.. the muscles in my legs, knees, feet, neck, EVERYWHERE... spasm ALL day long.. making it horribly hard for me to sleep now and some days more than others make it hard to focus.. going back to my doctor again later this month to see if theres possibly ANYTHING that can be done to help..	F	25	1  months 1X D	11/14/2011Email
3	possible borderline personality?	slurred speech, unsteady, acting like drunk	I took it in the morning but it made me tired. I'm only on 1/2 a pill because I'm so sensitive to these type of meds. Then I tried it before bed but thought it kept me up.I go go go all day doing things until I'm wiped out and in pain.I forget to take it at night so took it this morning and felt like I was drunk being obnoxious and crying easily.	F	62	11  days1 mg 1X D	11/11/2011Email
1	deppression	shaking twitching over emotional		F	23	60  days30 1X D	11/3/2011
5	schizophrenia	restlessness, insomnia	switched from clozaril to abilify because i had gained a significant amount of weight on the clozaril and was literally obese, drooling, and stupid. when i switched 9 months ago for a little over a week got less than 2hrs of sleep a night. went through many sleep medications (regular ambien 10mg, trazadone, lorazepam 2mg) all of which helped somewhat, adding an hour or two until I was prescribed ambien cr 12.5mg. getting 6 to 7 hours of sleep, lost over 50 lbs and feel much more like myself. This drug worked wonders for me after the side effects were treated.	M	29	9  months20 1X D	11/1/2011
4	depression	The biggest side effects I have had are weight gain, and insomnia, and sleepiness.	This drug has given me my life back. It took getting to 5mg for the depression tolift and stay lifted. I started at 2 mg ,and the depression lifted in three days, but didn't stay lifted, so we slowly kept increasing . I am so glad my doctor suggested this med. There are side effects, but I will tolerate them because the depression was horrible. The other side effect I have is gettign up early , around 7 am ,which I like .  Give it a try, and start the dose low if your sensitive to medication.	F	49	4  months5 1X D	10/27/2011
1	bipolar	rapid heart rate. tremors in my hands similar to that of alcohol withdraw. fatigue. feeling washed out emotionally and disconnected from life. highly increased sexual desire. nausea, often awakening to feelings like morning sickness. decreased reflexes/reaction time. increased anxiety. increased paranoia.	This is an awful, awful drug as are most antipyschotics. For 2 years we played with the abilify dose ranging from 5-15mg. We tried adding other drugs and removing other drugs all to make one drug work and combat the unpleasant side effects. Finally settled for abilify 10 mg plus clonazapam.In the end, doctors push these drugs and won't even toy with the idea that maybe with proper therapy in mild cases of mental disorders, one can thrive without meds. I finally pulled myself off and continue to keep it secret from pro-drug persons. Little if any withdraw. I still go to therapy, I am thriving much better in therapy without meds. I suggest trying this if at all possible instead of meds. You can always go back to meds if this isn't working.	F	32	2  years10 mg 1X D	10/18/2011
4	Bipolar/anxiety/migraines	Dizziness, no appetite	I already feel better, even though it's only been 9 days.  My mind is more clear and I have less racing thoughts.	F	45	9  days5 MG 1X D	10/14/2011Email
1	Psychosis	2 days on 10 mg, then 5 days on 5 mg.  Accentuation of existing feelings of being drained, even on 5 mg.  I couldn't even sit on a park bench - reclined - a lady was very concerned - asked if I was OK, if there was anything she could do.  Lack of life force - near lack of ability to even look after myself.	I wondered about starting off on 2.5 mg to give my system the chance to get used to the side effects, but the psychiatrist said this was "no dose".  Thought I would try anyway, and double the dose after a couple of weeks, but after reading these other comments, I don't think I'll bother.	F	50	7  days5 mg 1X D	10/14/2011
3	Rages	Daughter had severe muscle and leg pains. D/C after 5 days. "First cause no Harm" is what I follow for my child. The ABILIFY user sheet that came with the drug, the sheet said to report immediately to the doctor about the side effects. I did.		F	8	5  days5 mg 1X D	10/12/2011Email
2	depression	restlessness despite being very tired	This medication was not for me.  The first day was fine and made me feel better with more energy, but in the following days, I became unable to sit still.  I would be so tired, but I had to move.  I still take Abilify occasionally when I feel very low, but only for one day.	F	50	1  weeks2.5 1X D	10/6/2011
2	Bipolar Disorder	My daughter has experienced bouts of depression whilst taking these meds, tiredness very sleepy all the time, has no energy anymore, lost all motivation always mopey now and moaning, whingeing, very irritable, extreme hunger that is beyond ridiculous, not happy with any part of what this medication has done to my daughter except her violence and anger has almost completly gone. but fear that the pro'c do not outweigh the cons here, my daughter just isnt happy ever anymore very sad for me as her mother to watch am considering weaning her off these meds as soon as i have discussed with her pysciatrist.	Tried Risperdone first (short term 3 months) did absolute wonders = apart from extreme weight gain. cannot go back to this apparently as have been told it is a short term drug only.	F	12	10  months10mg 2X D	10/1/2011Email
1	autism	We complained with the psychiatrist about the medication risperdal, because even after two years we didn't see much improvement with it and my son was always much more nervous with than without risperdal.  The psychiatrist recommended to change to abilify and that was much worse.  My son didn't want to sleep anymore and was very disturbed and cried a lot.  The psychiatrist insisted to continue and recommended to combine abilify with seroquel.  Seroquel should in theory bring his sleep back.  Not so in practice.	Life was hell for father and son during abilify medication time.  I am very pleased I took my son off it.  As a father of an autist, I would like to take the drug to try and understand what it does, however as I permanently need to take care of my son, I can't afford the risk.  It is a scary drug.  I can't recommend it.	M	7	2  months10 mg 1X D	9/27/2011Email
3	Bipolar Disorder	At higher doses, heart palpitations, anxiety, blurry vision, tooth decay, muscle tics, restlessness.	I am sticking with the lowest dose (2.5mg) which has made big changes for me (less depression, more even moods and energy). I've tried higher doses and the difference was negligible but the side effects were much more of a problem.	F	49	3  years2.5-7.5 1X D	9/23/2011
