ATACAND	RATING	 REASON	SIDE EFFECTS FOR ATACAND	COMMENTS	SEX	AGE	DURATION/DOSAGE	DATE ADDED 
5	high blood pressure	Very sore throat and hoarse voice - couldn't sing! - as well as dizziness on 4 mg every morning. No side effects on 2 mg, but I always take it at night. It seems to make me sleep better, and I must sleep through the hoarseness. My doctor did not believe the sore throat was from the Atacand, but it was.		F	58	1.5  years2 mg 1X D	2/11/2011
2	high BP	I suffered with a backache and other aches a pains for ten years. First few years it caused excessive sweating a night and stomach pain. After taking this drug for ten years I became incredibly allergic to it. My drug plan decided that I should cut a 32mg pill in half instead of taking 16mg twice daily and that triggered the allergic reaction. Go Figure.		F	69	10  years32 1X D	12/14/2010Email
3	High Blood Pressure	New doctor increased dose to 8 mg this summer.  Not sure it's the drug, but have been very lethargic, depressed, nauseous, stomach problems, intestinal problems, generally not feeling well.	I've decided to cut back on my own to 4mg a day.  When I took that dose I felt fine.  I'll wait 2 weeks see how I feel and go back to my doctor.	F	55	6  years4 1X D	12/7/2010
4	HBP	None that I have noticed.		M	65	3  months16mg 2X D	11/8/2010
4	high blood pressure	none noticed	The first med I tried made my head feel like it was full of cement. I have felt much better on Atacand but my bp is starting to creep up again. I am trying to increase my exercise time and lose 20-30 pounds in hopes that I can keep the bp down without having to increase the dose of Atacand.	F	60	3  years16 mg. 1X D	10/13/2010
3	systolic hypertension	blurry vision, floaters, sinus problems, post nasal drip, painful feet and hands, bone pain		F	74	 4 mg 1X D	9/26/2010
5	high blood pressure	none thus far	began to control my blood pressure within a few days.  Was previously on Benicar for 6 years and began to experience asthma like symptoms, blood sugar problems, etc.  Took Accupril for a couple of weeks and it gave me chest pains.  This drug at 16 mg. has brought my pressure down from 148/88 to 110/70.  Great so far!	M	42	1  weeks16 mg 1X D	9/24/2010
3	Hypertension	Moved from 16mg to 32mg. BP now under control. Side effects include a feeling of breathlessness, feeling of heart racing/skipping, dry cough on deep exhaling and slight depression.		M	48	30  days32mg 1X D	9/17/2010
2	H BP	Both my forearms fell numb, my fingers can not grip as well, slight ear ringing, dizzyness.	I'm testing this medicine (7 days now), I feel if I lose about 40 pounds I may not have to take.  I will continue to monitor my BP.  I'm about 140/78.  Don't know much about Atacand but I'm expeiencing some side effects.	M	52	7  days8 MG 1X D	9/7/2010
5	Hypertension	No side effects.	I tried several durgs such as HZTZ, Atenol, Lisinopril etc. All had side effects. This helped me. Now I had changed my insurance (to Kaiser) and it seems they don't allow this , so I shall have to switch to naother cheaper medicine such as cozaar. I wish my insurance supports it.	M	40	1  years16 1X D	7/12/2010
4	High Blood Pressure	I've had side effects from 5 different medications, I must take something to lower my blood pressure, as my B.P. is extremely high (and everyone in my family died of heart disease)  this one seems to be the least invasive.	I take 32mg. but I cut in in 2, half in the a.m. and the other half at night.  This works best for me. I wake up around 5.30 a.m. but that's a small price to pay.  IIt keeps my B.P. lower than taking 32mg. once a day.  It also made me depressed, but I do cardio excercise 3 times a week, and long walks the other days, which takes care of the depression.  So far, it has the least side effects.	F	66	6  months32mg-Split 2X D	6/24/2010Email
1	High Blood Pressure	Depression, Apathy, Unable to walk farther than 2 blocks, Exhaustion and Fatigue	I thought that the side effects were caused by something else.  It really didn't help my High BP much either. I was seriously considering taking an Antidepressant except ALL my symptoms cleared up in 2 weeks after stopping Atacand.  What a crappy and dangerous drug.	F	52	2  years8 mg 1X D	6/22/2010
3	high blood pressure	Lightheadedness sometimes. Weakness in legs that I've never had in my life is my main problem. Some diarea.	My blood pressure is down. Other meds made my heart race and made me cough constantly	F	56	2  months16 mg 1X D	6/21/2010
3	hypertension	Shortness of breath, weight gain because of poor stamina I live to cycle. Itchy blistery skin. DEPRESSION all around rotten feeling. I quit taking it as I was tired of living. Now I feel great but my BP is up.	It was the best BP medicine I've tried to date as far as side effects go. The side effects came on so slowly I never even thought it was the pills making me feel so bad.	M	50	3  years16 1X D	6/1/2010Email
3	HP	Back pain, muscle cramps, some depression, uneven blood pressure counts.	Horrible medication at exhorbitan price. However, my nephrologist says it is good for my failing kidneys,so that is my one consideration.  It is either Atacand or die.	M	82	 8mg 2X D	5/14/2010
3	High bloodpressure	dizzyness, muscle cramps at night in legs, bathroom 2 - 3 times a night, unexplained WAVES of depression, extreme itching of skin all over,	seems to be controlling blood pressure but I am going to try more natural methods like losing weight	F	50	90  days16 mg 1X D	5/5/2010
5	hypertension	rhinitis	This is a wonderful antihypertensive.  It is also expensive but worth it.	F	58	4  years32 mg 1X D	4/23/2010
5	Hypertension	Maybe a little bit of lightheadedness early on but it was comparable to that lovely feeling after having a glass of wine - just nice and relaxed.	Way expensive but able to get generic "Amias" more reasonably from Canada.	F	55	90  days32mg 1X D	3/24/2010
5	Hypertension	None anymore. Suffered from fatigue for the first few weeks.	Has stabilized my high blood pressure. I sometimes forget to take it, because I feel nothing at all from it,or from withdrawal, so do not notice that I have not taken it.	M	39	5  years8mg 1X D	3/23/2010Email
3	labile BP	Dr. didn't know what to give me because most BP meds caused more side effects than cures. One Dr. gave me a 16mg.sample of it when my BP was 195/95. At that time, it only brought it down to 160/80 after a few days.I started with 16mg. + 25 mg.atenolol but still had spurts of the 195 BP.Read about a study in Italy re:controlling labile BP by taking 1/2 of the pills in AM & second 1/2 @ bedtime.It lowered the peaks to 160- 170 with an average of 130 - 120; however, a statin had been added in Dec. & the average has risen to 140-150 with muscle pains.		F	69	2  years16 2X D	2/26/2010
5	high blood pressure			M	65	365  days8mg 1X D	2/21/2010
4	high blood pressure	Hair Loss, not major balding but significant enough to notice thinning of hair.	Other than the hair thinning problem, side effects are practically nil.	M	46	2  years16mg 1X D	2/5/2010
5	hbp	none		M	62	6  months16 1X D	2/3/2010
5	Hypertension	Minimum side effects.  Sometimes I experience chills, mouth ulcers, depression, tingling, numbness in my hands and fingers; I consider these minor side effects; with the exception of the slight depression.  However, compared to briefly being prescribed Divoan and Hyzaar, THEY ARE HORRIBLE BPH meds!  Diovon and Hyzaar made me feel very lethargic for almost 24 hours!  The only reason I was asked to switch is because of the insurance company not wanting to cover for 2010 the co-pay.  However, I fought with Medco and told them the horrible side effects that I was experiencing when prescribed Diovan and Hyzaar and it was overturned and I now am back on Atacand, 32 mg.  Yes; it is very expensive compared to the other BPH meds but my life is worth it to take a medication that helps lower my BPH for quality of life.	Atacand is an excellent BPH medicine. I hope my body will take to this drug forever; do not want to ever swtich to another BPH drug because I have horrible side effects thus far with other BPH meds which may lower my quality of life.	F	48	3  years32 mg 1X D	2/3/2010
5	hypertension	No side effects.  Is expensive compared to others but others caused side effects.  Also helps control my migraines.		F	43	7  years	12/29/2009
3	High Blood Pressure	Feeling unwell, Head feeling tired and muffled up, itching on ride side of my Thigh	This Medication works in keeping my Bp level but over a long time I discovered that it was making me feel unwell. Tired feeling in my Head Muscle energy low and leaving me feel slower on my Feet.	M	55	2  years	12/26/2009
2	high blood pressure	mouth ulcers, flu like symptoms, neck ache, bronchitus, fevers, chills.		M	59	30  days	12/24/2009
2	HBP	Does this medicine increase urination at night.   I have the kind without a diuretic.   It doesn't lower my pressure.  Otherwise I would like to keep taking it as I feel fine taking it.   But, I need for it to work!		F	67	4  months	12/15/2009Email
3	Hypertension	Started to develop hives,edema, wheezing and problems urinating after taking 16mg Atacand and 25mg HCT for 1 year.Allergist tells me I am running out BP medications to try	Atacand kept my bp on the low side of high, which was as good as I've ever got.	M	63	1  years	12/13/2009Email
3	Hypertension	Depression and fatigue	Started Atacand (4 mg)16 months ago for mild hypertension simply because all other meds caused fatigue.  After a week, I noticed some fatigue but it was mild and I couldn't realistically attribute it to Adacand.  The increase in fatigue and depression was so slow and subtle over a years time that it was like the proverbial "frog in a pot" that was cooked to death by slowly increasing the temperature.  After a year the depression was so bad that I almost forgot I was taking Adacand; so, I decided to stop.  The depression immediately left and I felt normal again.  I guess I'm one of those 5 in 1000 patients that suffer depression from Atacand and it was bad.  Beware!	M	67	16  months	12/9/2009Email
2	HBP	None!	I experience zero side effects from this medicine so far, but I'm also not noticing ANY improvement in my blood pressure.  I'm not sure how long to hang on before trying another drug.  I was pretty excited after reading other reviews, but not working for me yet...16 mg	M	31	1  months	12/7/2009Email
5	hypertension	None	Great drug, no side effect at all.	M	45	1  years	12/1/2009
3	Hypertension and PKD	I've only been on it for few days so it's hard to know right now...I also started my cycle on the same day I started taking Atacand 8 mg so hard to say if the facial flushing I am experiencing is hormonal or the drug.  Also noticing some slight breathing/chest issues.   Was on Lisinopril 5 mg previously and it was a nightmare...the cough, chest problems (almost like chest infection or asthma), loss of libido and heartburn (while on meds for it!) I am just waiting it out right now to see if the things I am experiencing settle down or continue...was on hydrochlorothizide before also and it caused severe facial flushing and swelling of the ankles.  I'm all for anything that does the job and leaves me feeling relatively human!		F	41	4  days	11/28/2009Email
ATACAND	RATING	 REASON	SIDE EFFECTS FOR ABILIFY	COMMENTS	SEX	AGE	DURATION/DOSAGE	DATE ADDED 
				F M	 	 	    
3	Bipolar1 Disorder	Extreme Weight Gain, High Cholesterol, Extremely High Sugar Levels	I recommend this medicine for people not concerned with weight gain. For Bipolar it is a great medication. Mind wise I was fantastic, but my physical conditions are horrible. Now pre-diabetic. Switched to Seroquil XR 50MG. Working great!	F	39	2  years150 1X D	12/14/2011Email
5	Chronic fatigue syndrome	Abilify brought me back to life. I was so sick and within a week i was feeling worlds better. I can not even describe how much it had helped me. No side effects.		F	30	2  years2 mg	12/13/2011Email
3	Bipolar 2	I have woken up consecutively around 4 or 5 am since being on the drug and have not fallen back to sleep, causing me to be extremely tired.	I take it in addition to lithium. I find it has helped stabilize me but being overly tired causes me to be a wreck and worse off then before. I am going to try decreasing my dosage and see if I can sleep then.	F	18	9  days2 2X D	12/10/2011
1	Depression	Twitchy, jumpy, leg cramps. Serious decrease in attention span, continues long after discontinuation of drug - may have ruined my attention ability forever.	After discontinuing the drug about 5 years ago, some serious side effects remain. Lost my attention span. Cannot read a full book, only articles about the size of those in a magazine, also cannot concentrate on a movie or tv show past about one hour. RECOMMEND YOU TO AVOID THIS DRUG AT ALL COSTS. DOWNSIDE IS NOT WORTH IT. OF COURSE, YMMV.	F	51	30  days 1X D	12/5/2011
1	depression	Tremors, insomnia, nausea, extreme weight gain, anxiety.	My son was put on ability after suffering from depression and hallucinations. His anxiety level increased and he would go through periods of severe vomiting and nausea. He also developed insomnia. His weight started out at a thin 150 pounds within one year he was 245. We changed psychiatrists and she added zoloft and took him off the abilify. He has been off for over a year and still has extreme Carb cravings and is struggling to lose weight despite the fact he still has bouts of extreme nausea and vomiting.  I feel very strongly that abilify has caused lasting permanent side effects. Please do not let someone you love start this medicine.	M	20	1  years5mg 1X D	12/3/2011
3	major depression	Very drowsy all day, anxiety		F	21	3  weeks20mg	11/29/2011Email
5	major depression	major weight gain, has slowed me down a bit, but I'm not bothered by it - I still move too fast anyway	best drug I've ever been prescribed - lifted my depression when used as an add-on and stopped the racing thoughts that I always had and thought were normal	F	39	2  years7.5 mg 1X D	11/16/2011
1	bipolar 2	feeling of "drunk driving", blurred vision.. insomnia, but then extremely tired all day.. restless.. complete loss of concentration. eye twitching. my mood improved.. but side effects were too bad.	I finally stopped when I was too scared to drive and had a few total breakdowns at work and literally couldn't work or do my school work.. i lost ALL concentration and then went to see another pdoc for ADD/ADHD.. i stopped taking abilify but the eye twitching never stopped.. in fact, ive had random muscle spasms/contractions that have spread all over my body and become more constant as time goes on.. i have been off abilify for almost 2 months.... i feel my nerves sparking under the tip of my nose like theyve gone haywire.. the muscles in my legs, knees, feet, neck, EVERYWHERE... spasm ALL day long.. making it horribly hard for me to sleep now and some days more than others make it hard to focus.. going back to my doctor again later this month to see if theres possibly ANYTHING that can be done to help..	F	25	1  months 1X D	11/14/2011Email
3	possible borderline personality?	slurred speech, unsteady, acting like drunk	I took it in the morning but it made me tired. I'm only on 1/2 a pill because I'm so sensitive to these type of meds. Then I tried it before bed but thought it kept me up.I go go go all day doing things until I'm wiped out and in pain.I forget to take it at night so took it this morning and felt like I was drunk being obnoxious and crying easily.	F	62	11  days1 mg 1X D	11/11/2011Email
1	deppression	shaking twitching over emotional		F	23	60  days30 1X D	11/3/2011
5	schizophrenia	restlessness, insomnia	switched from clozaril to abilify because i had gained a significant amount of weight on the clozaril and was literally obese, drooling, and stupid. when i switched 9 months ago for a little over a week got less than 2hrs of sleep a night. went through many sleep medications (regular ambien 10mg, trazadone, lorazepam 2mg) all of which helped somewhat, adding an hour or two until I was prescribed ambien cr 12.5mg. getting 6 to 7 hours of sleep, lost over 50 lbs and feel much more like myself. This drug worked wonders for me after the side effects were treated.	M	29	9  months20 1X D	11/1/2011
4	depression	The biggest side effects I have had are weight gain, and insomnia, and sleepiness.	This drug has given me my life back. It took getting to 5mg for the depression tolift and stay lifted. I started at 2 mg ,and the depression lifted in three days, but didn't stay lifted, so we slowly kept increasing . I am so glad my doctor suggested this med. There are side effects, but I will tolerate them because the depression was horrible. The other side effect I have is gettign up early , around 7 am ,which I like .  Give it a try, and start the dose low if your sensitive to medication.	F	49	4  months5 1X D	10/27/2011
1	bipolar	rapid heart rate. tremors in my hands similar to that of alcohol withdraw. fatigue. feeling washed out emotionally and disconnected from life. highly increased sexual desire. nausea, often awakening to feelings like morning sickness. decreased reflexes/reaction time. increased anxiety. increased paranoia.	This is an awful, awful drug as are most antipyschotics. For 2 years we played with the abilify dose ranging from 5-15mg. We tried adding other drugs and removing other drugs all to make one drug work and combat the unpleasant side effects. Finally settled for abilify 10 mg plus clonazapam.In the end, doctors push these drugs and won't even toy with the idea that maybe with proper therapy in mild cases of mental disorders, one can thrive without meds. I finally pulled myself off and continue to keep it secret from pro-drug persons. Little if any withdraw. I still go to therapy, I am thriving much better in therapy without meds. I suggest trying this if at all possible instead of meds. You can always go back to meds if this isn't working.	F	32	2  years10 mg 1X D	10/18/2011
4	Bipolar/anxiety/migraines	Dizziness, no appetite	I already feel better, even though it's only been 9 days.  My mind is more clear and I have less racing thoughts.	F	45	9  days5 MG 1X D	10/14/2011Email
1	Psychosis	2 days on 10 mg, then 5 days on 5 mg.  Accentuation of existing feelings of being drained, even on 5 mg.  I couldn't even sit on a park bench - reclined - a lady was very concerned - asked if I was OK, if there was anything she could do.  Lack of life force - near lack of ability to even look after myself.	I wondered about starting off on 2.5 mg to give my system the chance to get used to the side effects, but the psychiatrist said this was "no dose".  Thought I would try anyway, and double the dose after a couple of weeks, but after reading these other comments, I don't think I'll bother.	F	50	7  days5 mg 1X D	10/14/2011
3	Rages	Daughter had severe muscle and leg pains. D/C after 5 days. "First cause no Harm" is what I follow for my child. The ABILIFY user sheet that came with the drug, the sheet said to report immediately to the doctor about the side effects. I did.		F	8	5  days5 mg 1X D	10/12/2011Email
2	depression	restlessness despite being very tired	This medication was not for me.  The first day was fine and made me feel better with more energy, but in the following days, I became unable to sit still.  I would be so tired, but I had to move.  I still take Abilify occasionally when I feel very low, but only for one day.	F	50	1  weeks2.5 1X D	10/6/2011
2	Bipolar Disorder	My daughter has experienced bouts of depression whilst taking these meds, tiredness very sleepy all the time, has no energy anymore, lost all motivation always mopey now and moaning, whingeing, very irritable, extreme hunger that is beyond ridiculous, not happy with any part of what this medication has done to my daughter except her violence and anger has almost completly gone. but fear that the pro'c do not outweigh the cons here, my daughter just isnt happy ever anymore very sad for me as her mother to watch am considering weaning her off these meds as soon as i have discussed with her pysciatrist.	Tried Risperdone first (short term 3 months) did absolute wonders = apart from extreme weight gain. cannot go back to this apparently as have been told it is a short term drug only.	F	12	10  months10mg 2X D	10/1/2011Email
1	autism	We complained with the psychiatrist about the medication risperdal, because even after two years we didn't see much improvement with it and my son was always much more nervous with than without risperdal.  The psychiatrist recommended to change to abilify and that was much worse.  My son didn't want to sleep anymore and was very disturbed and cried a lot.  The psychiatrist insisted to continue and recommended to combine abilify with seroquel.  Seroquel should in theory bring his sleep back.  Not so in practice.	Life was hell for father and son during abilify medication time.  I am very pleased I took my son off it.  As a father of an autist, I would like to take the drug to try and understand what it does, however as I permanently need to take care of my son, I can't afford the risk.  It is a scary drug.  I can't recommend it.	M	7	2  months10 mg 1X D	9/27/2011Email
3	Bipolar Disorder	At higher doses, heart palpitations, anxiety, blurry vision, tooth decay, muscle tics, restlessness.	I am sticking with the lowest dose (2.5mg) which has made big changes for me (less depression, more even moods and energy). I've tried higher doses and the difference was negligible but the side effects were much more of a problem.	F	49	3  years2.5-7.5 1X D	9/23/2011
1	schizophrenia	tiredness,  weight gain.  The side effects have gottwen so bad that I was forced to quit the medication against dr.'s advice,  out of fear of death due to weight gain.	I will admit that I am somewhat biased:  I am absolute opposed, moral grounds, on the use of any mind-altering drugs for any purpose. Also,  due to my years of negative experiences with psychiatry,  my viewpoints tend somewhat toward the antipsychiatry side.  I am in no way connected with the Church of Scientology.	M	47	1  years10 mg 1X D	9/21/2011
1	Major depression	so sleepy, hiccups, anxiety, can't breathe deeply, major hunger, very warm	Hiccups were terrible, especially since I interract with the public. Slowed down so much, my manager told me to kick into gear which had never been a problem before.I am so hungry I want to eat everything I see. I'm also on Prozac but I needed an add on, think I'll ask for Wellbutrin again.	F	62	5  days10 mg 1X D	9/19/2011Email
1	depression/anxiety	severe muscle weakness, tremors that have yet to stop 2 months in, not sleeping, pacing		M	44	5  days5mg 1X D	9/19/2011
1	depression and anxiety	I had terrible side effects to abilify, my reflex started getting slow and slow, i could not move fast, i started acting slow, had difficulty driving and working. My doctor said i was having parkison like symptons, so i stopped and now i am back to normal.		F	39	6  months10 mg 1X D	9/18/2011Email
