HYDROCODONE+BITARTRATE+AND+ACETAMINOPHEN	RATING	 REASON	SIDE EFFECTS FOR HYDROCODONE BIT	COMMENTS	SEX	AGE	DURATION/DOSAGE	DATE ADDED 
				F M	 	 	    
5	chronic headaches; neck pain	felt the 'euphoric' effect of the drug for about the first week, and it was actually kind of nice: a lovely warm glow. wanted to hug everybody, mostly because *the pain was gone at last!* since then, no 'glow', just continued effective pain relief.	this drug probably saved my life. had chronic headaches for *years*, and got no relief whatsoever while the docs danced around prescribing everything except what worked. "try this muscle relaxer!" "now try this anti-depressant!" when i finally met a doc with the guts to prescribe the feared and dreaded narcotic (gasp!) painkiller, i got my life back. yes, it can be addictive. i've gone through withdrawal twice: it was no fun, no sleep/irritable for about 3 days; but certainly nothing like the throes of heroin withdrawal like they show in the movies. comparing the pain of withdrawal to the pain of my headaches (that only this drug can fix) is like comparing an ant to an elephant. alleviation of constant pain is a gift from god; and easily worth the price you *might* pay by taking this drug. can't recommend it highly enough.	M	48	8  years	4/29/2009
5	Fibromyalgia	dry mouth	this is a wonder drug. its the only medication im currently taking that truely helps with the fibromyalgia pain. before being put on hydrocodone I could barely get out of bed, now I can function like a normal person im soooo glad to have my life back. I hear a lot of people talk about the addiction problems with this drug but I think you can only become addicted to it if you have an addictive personality, withdrawl isnt fun but it could be a lot worse and it only last a couple of days. if even that long.	F	22	1  years	4/21/2009Email
5	bone spurs in my neck and spine	Feeling alive again!  I could play with my children, clean my house and get a million things done that normally I would be unable to do because of the pain.  Without it I am grouchy and cannot even stand someone touching me...		F	33	1  years	4/19/2009
5	Lumbar Spinal Stenosis	Constipation. Drowsiness. Addiction.	It takes the edge off of the pain. Nothing seems to take the pain away completely, but I'll take a reduction any time! Taking no more than 3 a day at most. Average is probably 8 in a week.	M	68	 	3/27/2009
4	Back and Joint pain	The side effects were itching, nausea, sweating,bad taste in the mouth, constipation and fear.	The effects from this medication is almost not worth it. It can be addictive, use with caution. it has the effects of a drug addict!	F	63	2  years	3/9/2009
4	Acute Shoulder pain	Facial acne. Middle of the night erections.	Use sparingly if you must. If you have an addictive personality, I would suggest talking to your doctor BEFORE using it. Breaking pills in half makes the pills last longer. And, if you don't need full strength to control the pain, why subject your body to a full dose?	M	53	8  days	3/1/2009
5	bleeding ulcer pain	Sometime I feel drowsiness and a lack of energy, I have literally fallen asleep at my desk at work, but I take other meds to and think it was a combination.  Other days I feel great and have more energy than I normally would.	I love it, it helps me get through the day.  I also take an anxiety med daily and if I am having an "episode" as I like to call them and the anxiety med alone isn't helping taking one 7.5 hydrocodone does the trick, I calm down and continue on with my work day.  I usually am more productive after I have taken the combo and calmed down, alone they don't work near as well.  I've been taking hydrocodone for over a year now off and on due to what they thought was pancreatitis and later this summer realized I had a bleeding ulcer instead the whole time.  Needless to say I spent 21 days over the summer in the hospital and am allergic to NSAIDS so hydrocodone was my otpion.  Had morphine the 2nd time I was in the hospital and I liked that I could have that every 2 hours but the hydrocone worked better even if I had to wait every 4 hours.I go to the dr tomorrow and am hoping that after I explain all that has been happening and that our trip to Mexico (probably not the best pl	F	39	1  years	12/30/2008
5	ankle & knee trauma, arthritis	Mild side effects include sweating and occasional stomach upset.  I dont experience the "euphoria" other people report, but this is not a party for me. I use it for pain management only, so I can continue to work and get some use out of my body despite the damage done.	My one regret about this medicine is that it took so long to get my physisicans to presribe it.  There is a stigma attached to these drugs that to me seems ridiculous, it is NOT okay to live with extreme pain when there are options available such as this prescription medication.  People do abuse these drugs, and they are addictive when abused I am sure, but this medication has been a blessing to my life and I am able to do more now than I have for a number of years.  Where nothing else has worked at all, this medicine had made it possible for me to continue being productive and reasonably content despite the damages done to my joints.  It is not a cure, but I dont think many medicines are, it is a means of pushing through pain so I can go live a reasonable life and handle my daily matters.	M	47	2  years	12/15/2008
5	Back pain	Happy, addictive, over exertion since I don't feel the pain so I feel later	I started taking for back pain, then just to get through the work day, then because they make me smile alot and very happy. I get energetic and goofy. I stopped taking for awhile because I realized I was getting addicted and went through the withdrawals. Now, I only take when I need them, but they are fantastic for pain.	F	25	2  years	12/9/2008
4	Wisdom teeth removal	Being unconscious. It knocks you out.	Hydrocodone kills pain by putting you to sleep. Dont expect to do ANYTHINGG productive while taking it. However, it did seem pretty effective- I was asleep for my whole recovery period!	F	20	5  days	9/12/2008
4	PERIOD Cramps Endometriosis	Dependency even when I don't have cramps :(	I started about a year ago taking it for menstrual cramps, now I take it for anything. Helps me clean the house and actually feel like doing my chores and going to work.  I am sad I am out and going through these awful terrible withdrawals that I didn't think I would have.  Sweats, my legs and arms hurt when I try to sleep, grouchy as hell, etc.  I love this stuff and that is terrible.  I want more, how do people stay on this for so long I can't get my OBGYN to prescibe it to me and he diagnosed me with Endometrios just yesterday, this is the time I REALLY NEED IT and only my Family MD will give me 30 every two months. Big whoop right...The rest I buy from anywhere and everywhere...accepting suggestions.  Suggestions welcome...  Email me :)	F	38	365  days	8/1/2008Email
4	Pain after heart bypass surgery	mild constipation	Not an easy withdrawl. Possibly, it was because my pain was not entirely gone when I ended the withdrawl.	M	68	60  days	4/28/2008
3	Osteoarthritis & Fibromyalgia	I get a headache in the back of my head and neck when I sleep after taking it. It also makes me itchy and gripy. It caused my husband to loose all interest in sex and he became addicted. I do not have addictive personality traits so even with the euphoria it sometimes produces I only take it rarely. It does nothing for my pains. Some people swear by it. NOt me.	I think used in the right way it may help some people. But extreme care should be taken to avoid liver failure and if you have any signs of addiction get off it. Take only as needed.	F	54	10  years	2/1/2008Email
3	Pain from an accident	At first extreme nausea and just feeling horrible all over.	Do not take this drug unless you absolutely have to. The sick feeling soon goes away and before you know it you are hooked and it is a monkey on your back. It can make an addict out of anyone, it knows no bounderies. It is not really great at killing pain, it makes you not care as much about the pain	F	55	7  years	12/21/2007
5	WISDOM TOOTH EXTRACTION	While taking these meds, I get an EXTREME jolt of energy...to the point where I can't even sit down. Other than that there are no side effects. I can see how people get addicted to this as it gives me the energy to do pretty much anything I want.		F	21	6  days	12/5/2007Email
5	Severe degenerative disc disease	Mild constipation, mild disruption in sleep if taken at bedtime, very little sedation unless already sleepy	For 21 years I have dealt with pain in my lower lumbar area. A combination of genetic predisposition and heavy lifting in the gym (since I was 17 years old) resulted in episodes of moderate to severe back pain. It began with episodes every 18 months then became more frequent from 1986 to 2002, when it became more chronic and included severe sciatica in left hip and leg. Three MRIs since 2003 have revealed worsening severe degenerative disc disease in vertebrae T12 thru L5, along with lumbar stenosis, spondololysthesis, arthritis, you name it! I tried Neurontin (too sedating), Ultram (non-narcotic but ineffective), Percocet (too strong), spinal corticoid injections (ineffective), Lyrica (VERY dizzy) and plain old physical therapy - all to no avail. The hydrocodone (either lortab 10/500 or Norco 10/325)work perfectly every time, with very few side effects and no euphoria. Over all these years, I have to have built up some tolerance (I went from 5mg to 7.5mg to 10mg)but am still able to k	M	48	21  years	6/19/2007
2	interstitalcystitis,vulvodynia,PFD	generic version of Lortab 7.5, depressed and irritable	does not seem to work for my pain.  1 tab does nothing, 1.5 or 2 tabs make me depressed and irritable.  Takes two hours w/ 2 tabs to get small amount of pain relief, and but then only 2 hrs of pain relief. Am concerned about acetominophen/liver damage so want to try something that contains no acetominophen. maybe ms contin? i have real pain...did not experience any buzz.	F	39	30  days	4/22/2007
1	migraines and back/shoulder pain	I was prescribed 10/325 potency, 1/2-1 tablet as needed. I took 1/2 last week. It was great at relieving the pain, and I actually felt a sense of euphoria. It wore off quickly, and after that, I felt some mild anxiety, but brushed it off, thinking it was just a contrast to how good I felt shortly before. Last night I took another 1/2, and today I've been increasingly anxious and fearful all day, until right now I'm in an advanced state of anxiety and can't seem to do anything about it. I didn't know anxiety/fear can be a side effect until I looked it up just now. It is unusual but can happen. I'm afraid even more because anxiety raises my high blood pressure. I feel absolutely dreadful and scared. I will never take this drug again.		F	57	2  days	12/20/2006
1	migraines and back/shoulder pain	I was prescribed 10/325 potency, 1/2-1 tablet as needed. I took 1/2 last week. It was great at relieving the pain, and I actually felt a sense of euphoria. It wore off quickly, and after that, I felt some mild anxiety, but brushed it off, thinking it was just a contrast to how good I felt shortly before. Last night I took another 1/2, and today I've been increasingly anxious and fearful all day, until right now I'm in an advanced state of anxiety and can't seem to do anything about it. I didn't know anxiety/fear can be a side effect until I looked it up just now. It is unusual but can happen. I'm afraid even more because anxiety raises my high blood pressure. I feel absolutely dreadful and scared. I will never take this drug again.		F	57	2  days	12/20/2006
4	Post surgery pain relief	constipation, itchy belly, vivid and strange dreams - some very sexual, mental fatigue (getting easy words confused, forgetfulness)	This definitely took the edge off of the pain, but I found that I really didn't care about anyone or anything while I was taking it. At this point (6 days in) I want to continue taking this for the pain relief, but have decided to stop since I know that it is already affecting how I feel about my toddler son and my husband.	F	33	6  days	12/2/2006
5	gut pain; clear tests	fatigue, sleepiness. pleasant buzz (why some people take it).	double edged sword. can be extremly helpful in surviving your pain, and it can be addicting, physically and mentally. i am now weaning myself off of a 4 year run. i am suspicious that it is now causing the pain that i originally took it for. its a bitch getting off. secret to having it be an effective tool: don't take it regularly, don't dose more than 10mg at a time unless doctor advises. take on an empty stomach with milk/food a must within 15 minutes or you might get nausious. or you can just take it with milk. there are many very similar drugs under different names. they all come from the opium poppy, and are thought to have been discovered over 3,000 years ago. and with all the pharmicological development we have had, 'they' can't find anything that works better.	M	67	4.5  years	11/21/2006Email
5	dysmenorrhea	Some drowsiness, sleep disturbance, urinary retention,  constipation, and dry mouth.  Some dizziness and the usual feel of relaxation that comes from opiates.  Withdrawal does happen if you stop use suddenly, but addiction and tolerance are easily avoidable if you take a few days away from it every week.	I say hydrocodone is the greatest medication ever produced. It gave me my life back and allowed me to live normally.  10 -15 mgs will completely knock out even the severe, stabbing abdominal/pelvic pain.    Elevates mood as well to treat the depression that comes with chronic pain.   Before hydro, my life was planned around monthly torture sessions, when I would literally wish for death.  I was so desperate for relief that I turned to alcohol and any drugs I could get my hands on, meanwhile getting ulcers from chronic use of Advil and other OTC meds.   On Hydro I can be physically active and am no longer a prisoner of pain.    This is truly a wonder drug that should be easily available to everyone.  Instead it is tightly controlled and people are living in pain and forced to take dangerous and ineffective nsaids.   Many doctors are reluctant to prescribe it, and that is terrible since OTC meds are so damaging to the liver and kidneys, while opiates cause no such harm.   Someday I hope	F	29	3  years	10/24/2006
4						 	7/27/2006
5	Breakthrough Pain from AS	mild dizziness if I haven't taken it in awhile.	I take this as needed for breakthrough pain with my ankylosing spondilitis.  I currently use fentanyl patches for round the clock pain relief. This medication works very well when my pain becomes aggrevated because I tried to do too much or I lose control of the pain due to stress.  I use the 10/325 strength and take anywhere from half a tablet to two tablets as needed.  I generally use between 10 and 50 tablets a month depending on the weather and my activity level.  Have never noted any withdrawal symptoms from using the medication at this level.  I have also noted that the Mallinckrodt generic tends not to work near as well as the other brands do though not sure why.	M	38	12  years	1/10/2006Email
2	pain from cosmetic surgery	none noteworthy, a little lethargic the first hour or two.	For me, hydrocodone DOES NOT work!  I've taken hydrocodone on three occasions in the past three years - less than 10 days each occasion and found tylenol just as effective.  When I told my plastic surgeon that the hydrocodone was not working he asked me if I were accustomed to taking lots of pain killers like I was a crack addict.  I told him that I rarely had occasion to take anything stronger than tylenol.  They just didn't work for me.	M	46	10  days	1/9/2006
3	hern disc/ disentigrating discs	Itching, agitation, difficulty breathing, difficulty sleeping.	dulls the pain but makes me want to be be divorced and I am sure makes my wife want to divorce me. I am a very cranky/mean person on this stuff. Things that would normally irritate me are blown into major conflicts and problems. Also makes me feel at ease when spending money, thats not good. I need to have an operation, find something else or quit using this stuff.	M	51	7  days	6/25/2005
3						 	1/25/2005
5	Chronic pain	Mild sedation when I'm already tired, tendency towards constipation.  First few doses a mild	This pain reliver has given me my life back! No apparent effect on my mental function; so effective that I stopped taking Neurontin, which did seem to cause memory problems.	F	45	5  months	1/7/2005Email
1	dental surgery	hives, headache, severe nausea (and eventually vomitting; clearly inappropriate following implant surgery).		F	37	1  days	1/3/2005
4	Herniated vertebral discs	Euphoria, sense of wellness, and pain-relief. Followed by very quick tolerance buildup--an increasing need for more of the drug to achieve the same effect.	Hydrocodone is okay, but very addictive and dangerous when you stop taking it. The withdrawal symptoms are every bit as bad as the pain you are seeking relief from. Avoid this drug and other opiates whenever possible and take as little of them as possible.	M	24	2  years	12/20/2004Email
4	back pain	hung over feeling	nausia if you take too many becareful with mixing with soma.	M	38	2  months	10/15/2004
5	pain, substitude of alcohol	constipation at first, nightmares or dreams like real, feel sleepy without, mild withdrawals.	Great staff, works for any kind of pain. I don't drink, so it helps alot to socialize. Half of 10/500(Watson), once in a while the whole pill. Hit the gym when feel dependency- will forget about it fast.	M	37	1  years	10/12/2004
5	back injury	constipation,sleeplessness,hyperactive	works great for major pain	M	42	1  times	6/9/2004
2	fibromyalgia and CMP	Constipation that got worse and worse and finally resulted in constant cramping.  Also did not like the woozy, drugged effect.  And felt it disturbed sleep.	Eventually decided against oral use of hydrocodone.  Then got a prescription for compounded transdermal hydrocodone: Works just as well and my intestines are much happier!  No more cramps and constipation.	F	52	2  years	5/18/2004
3	tooth pain			M	37	 	4/23/2004
4	Pain with Crohn's	sleepiness, slight itching, especially nose	It has helped make my life livable.  I do not take it every day--only as needed.	F	44	3  years	2/23/2004
3	PAIN, Fibromyalgia &lower back	SEVERE CONSTIPATION, and I felt it made me irritable and I'm not an irritable person. I also can tend to give heart palpitations, and make you WEAK, which it did me.  It has contributed to lethargy.  I do better just sticking with my MAIN PAIN MED = METHADONE.  It has NO side effects, and it was all they had bad in World War II days for pain!  The	My EXELLENT PAIN DOCTOR< Dr. John Gatell, in Tyrone, GA (Atlanta area) presribed it for	M	43	15  years	11/18/2003Email
5	knee surgery	none	good drug	M	21	3  months	6/27/2003
2	For fun	Addiction, Sleeping non-stop	verrry addicitive but very good as well, the high wasn't as good as oxycotin but both are decent	M	16	1  months	10/12/2002
5	torn ligaments and muscles	Heartburn, insomnia at night, sleepy during the day, some upset stomach, EASILY ADDICTIVE	This medicine works great to help with the pain of muscles and joints, that is, if you can get past the side effects of it. Make sure to find a doctor that you trust to follow up with your progress!	F	27	11  months	3/21/2002
5	torn ligaments and muscles	insomnia at night, sleepy during the day, some upset stomach	This drug works wonders for the pain. However, it is HIGHLY ADDICTIVE! Make sure to find a Dr. you trust to closely watch your progress and re-adjust your medicine as necessary.	F	27	2  years	3/21/2002
