MORPHINE+SULFATE	RATING	 REASON	SIDE EFFECTS FOR MORPHINE SULFAT	COMMENTS	SEX	AGE	DURATION/DOSAGE	DATE ADDED 
				F M	 	 	    
5	fibromyalgia	Dehydration and constipation, loss of appetite, nausea, bad dreams	Very clear that this is an 8-hour drug for me, not 12 hour.  Worked slowly from 15mg each dose to current 90, where I have been for a month with virtually no breakthrough pain.  I do not have the craving that Oxycodone by itself left me with, and if I need to take oxycodone for rare breakthrough pain there is still no craving and no euphoria.  NO mania of the kind that I had on Lyrica for 3 years before it went sour altogether. The side-effects are unpleasant, and the stigma is difficult psychologically, but after two decades of trying 44 medications as well as alternative treatment I am finally in no pain.  Now for the rest of the symptoms, which are much more noticeable now that I'm no longer in pain.	F	65	2  months90 MG 3X D	2/13/2012Email
1	broken back	my mom is still in so much pain she cant stand it.		F	74	2  weeks15 mg.	2/6/2012
4	Spondylolisthesis, ddd neck&midback	Gas, slight headache, occasional constipation. Itching & rash under collarbones(scratching), slight sleep problems. BUT I WAS on 5-30 mg ocycodone & ms contin got rid of that horrible oxy pull on body & mind on when is next dose. I've had 1dose increase from 15 mg-30 2-day,& each time it feels like I won't ever need the oxy for BT, but within a week it starts up. If I increase again , gonna ask doc to write norco or sonething less addictive than what oxy puts you through. Doc is new after clinic shut down & wants me off both, & a transfer to methadone, which I just cannot rationalize. Current Combo is working good but not perfect!I've noticed after 4-5days of taking all meds, body wants a break & I can almost make it through day without realizing I've had no ms contin or oxy, until complete spine pounds thru my ears ! Can any1honestly admit methadone has been a good long term choice for them? I have to keep up "appearances"@ job,& I gave read too much about methadone profuse swearing. I gas it when I was only on oxy 30's.but since MScontin,sweats are rare. Also has destroyed thoughts of sex!		M	48	10  months30mg 2-day	11/23/2011Email
5	Multilevel posterior lumbar fusion		After surgery I was taking 30mg 3x daily until end of second month when I cut back to 30mg 2x daily. I recently (at month 5, week ago) cut back to 15mg 2x daily. Still using stool softeners and laxatives. Very important to drink lots (more than normal) of water to keep the body hydrated.	M	48	155  days30 3X D	10/13/2011EmailHistory
5	Patellar Dislocation	It made me very tired and I crashed easily. Also, when I got into the wheelchair it made me feel very nauseated causing me to throw up.	BUTTTTTT the morphine worked to my advantage and when the doctor relocated my knee I didn't feel a thing!	F	15	1  times60 1X O	10/2/2011Email
4	BONE CANCER	itching and constipation	I'm still on the hunt for the perfect pain killer and I've tried just about every pain killer out there, but Morphine seems to have the least side effects for me, and works the best for my chronic bone pain from cancer.Also I seem to be able to go on and off it as needed without any withdrawl symptoms- the other pain killers have had moderate to severe withdrawl symptoms.fyi- they have me on long acting and short acting Morphine Sulfate as needed for my bone pain.	F	52	11  months15 4X D	7/22/2011Email
3	Degenerative disc dis. & chest pain	Headaches, Blurred vision, Dizziness, Scratchy throat, Ringing in ears, Restless legs that feel like rubber when trying to walk. Very forgetful and confused. Very strange dreams in vivid colors. ( mostly sexual) Had very strong sexual urges,and even ejaculated several times without any stimulation.	The morphine did completely relieve all pain. I could see where it could be beneficial to someone in chronic pain and bed-ridden. I could not drive or hardly walk. Couldn't maintain or concentrate.....More like i was tripping on acid in the 70's.	M	56	3  weeks15 4X D	6/17/2011Email
4	RSD/CRPS - severe chronic pain	Constipation - ranges from minor to moderately severe.I take movicol sachets or coloxyl to treat and increase my water and fibre intake as well. Can cause stomach cramps as well (but i get these anyway as I have IBS).	I take 75mg in the morning (1 x 15mg and 1 x 60mg) and I take 90mg at night (1 x 30mg and 1 x 60mg)of MsContin (12 hourly variety) + 30mg Anamorph (fast acting/ 4 hourly variety).	F	39	12  years75/ 90mg 2X D	1/4/2011
1	Chronic Cervical pain	THE WORST...bar none.  My 86 year old Mom was taken off Fentanyl patches because they were not cutting it anymore and if she took more fentanyl, she would become loopy.  So the pain mgmt doc put her on Morphine, which has been a nightmare start to finish.  Her legs no longer worked because the morphine rendered them useless.  THEN, she lost the ability to urinate.  Talk about one miserable lady.  So we are weaning her off, and going to start the hydrocodone again.  The withdrawals are NOT fun.  If you are elderly, I would NOT suggest you taking Morphine.		F	86	30  days30 Mgs 3X D	11/3/2010Email
1	lumbar fusion within the month	None	Lumbar surgery due within 1 month. Fusion of two discs, titanium rods to be used. Stenosis, osteoporosis, degenerative disc disease, buldging discs. I was changed from Hydrocodone to Morphine about 7 months ago. Morphine has been increased to now 60 mgs 2 X day and 30 mgs 4 X day. It only takes the edge off. I am still in a lot of pain. Side effects of constipation only. Morphine Sulfate has not effected me mentally at all. I handle all mental responsibilities as before. I drive occasionally, not because I can't do it, but because I am afraid that if there were an accident even if not my fault, that I may be sued due to taking this medication. I do not recommend this medication to anyone for the problems I have. I feel it really does not do me any good at all. I just want my quality of life back. I need to be rid of this pain.	F	65	7  months60 2X D	7/14/2010
4	Chronic lumbar and sciatica pain	None really, some abdominal discomfort but recently had a cholicystectomy as well so unclear if side effect or post op symptoms still	After 10 years of chronic back pain due to degenerative disk disease, lumbar stenosis, arthritis, scoliosis, and so on, I'm pretty familiar with opiates.  I'm used to living life at levels varying from 8-10.  I've taken thousands of vicodin in the last 3-4 years, valium, gabapentin, lortabs, dilauded, etc.  My pain management doc finally gave me oramorph when I requested XR oxycontin.  I've always been worried about taking oxy's due to the addiction aspect but now, due to large build up of scar tissue inside/around the spine, the pain just got bad enough to pull out the stops.  I'm glad in retrospect he didn't Rx oxy as the morphine sulfate has been a god send.  I can live life at a 6-8 and in conjunction with Vicodin ES or Lortabs, I actually managed to run with my dog for the first time in over 2 years just this past weekend.  While it's not a miracle drug in any way, it has given me a little bit of my quality of life back.  I will definitely ask my physician to keep me on this medication as a part of my future pain management.	M	33	2  weeks30mg 2X D	6/2/2010Email
5	Failed back surgery.	The only side effects I might have from this med is dry mouth when I awake from sleeping.	I take a 30 MG ER and a 15 MG IR Morphine Sulphate when I get up at 7:00am, then 8 hours later, I take just 1 30 MG ER.   8 hours later I take one 30 MG ER and one 15 MG IR.   The times I take them are 7:00am, 3:00pm, and 11:00pm.     This works great for me and I don't have any side effects.   I was using Fentynal Duragesic 75mcg patches for 2 years until my insurance made me change over to the Morphine Sulphate because of costs.   This was the best thing that could've happened to me.  I am now mostly pain free and I don't have any bad side effects.   No euphoria...	M	61	6  months30 MG ER 3X D	2/19/2010Email
4		Severe Constipation..Must take Phillips Colon Health every day then you'll be OK...Dry Mouth..Sex Drive disaappears.Itching	Have severe pain from failed lumbar and cervical fusions, and broken hip...Found out had osteoporosis...Tried every other pain med including methadone, dilaudid, Hydrocodone, etc but The Morphine Sulfate works the best, at lease it allows you to function somewhat..still a lot of breakthrough pain ..I take 3/30mgs pills a day...still need something extra to stop breakthrough pain...any suggestions would be appreciated..I don't really want to take this forever but I have no other options...What's left..morphine pump?..Going to try a chiropractor this month and maybe accupuncture....at the end of the rope...also on antidepressants but they don't help much...make me totally useless...	M	46	5  years	1/2/2010Email
1	cervical fusion c4-6,degenlumbar3-5	living in a false reality, 60% relief from pain	i was taking 240 mgs a a day for 10 years an recently stopped cold turkey, not a real good idea but the only way you can quit it period rehabs etc will not take you if over 100 mgs a day less then 30% success rate of quitting the dragon drug akin to heroine, I am a Ph.D., sorry to the so called Pain mgmt specialist, you are drug dealers will a license. After a liver transplant from the Univ. of Ala.Birm. Try prayer and exercise it works!	M	51	10  years	10/19/2009Email
4	2 lumbar spinal fusions-w/hardware	Occasional constipation, but not bad. No other problems, whatsoever.	I have tried every Rx available. I KNOW that EVERY Rx effects each person differently. Many of my friends swear by OXYCONTIN, but OXY was like taking a placebo for me. The only Rx that has EVER helped me ... is MS Contin! While it has NEVER stopped all the pain, it has made it possible to be mobile enough to even go to the grocery store occasionally! People in my shape learned years ago to "latch onto" the small victories. I have gotten worse lately (the last 6 months), and my Doctor does not want to go above the 60 mg (twice daily). We are currently bouncing ideas off of each other. He wants me to try fentanyl patches (but I told him my surgeon tried those 15 years ago with absolutely ZERO effect ... except for fairly major burn/rash from adhesive, LoL)! Then, he suggested "nerve blocks". and those have ALWAYS worried me (too many horror stories). So, we're working on it. He is a FINE doctor, and the only one that has stuck by me ... even when his partners told him to dump me! So, I'm sure we'll figure something out.	M	50	12  years	9/24/2009
4	Spine fractures, osteoarthritis	Dry mouth, difficulty swallowing, gerd, constipation, out of breath when walking, up and down all night	It is the best pain reliever.  30 mg ER every 12 hours, Loratabs 10 mg as needed. I could not have lived without them.  I could not stand or walk without holding on to something until after I took it and it made me stronger. Problem--body started trying to overcome it and IBS began returning and abdominally miserable, felt like insides pushing out. Stopped taking it last week and thought no problem. Yesterday felt like I could not breathe and went to ER, all blood tests, heart and x-rays normal (they said beautiful, perfect). Suggested body reacting to stopping MS and have allergies. Weak depressed, anxious,IBS returned, back pain subsided. Trying to get by on ibuprofen. Maybe try rheumatologist.	M	59	2  days	5/19/2009
4	degenerative disc/ back & neck pain	It works well as long as I take it as soon as I get up in the morning. 15mg twice a day. Constipation a plus because I have IBS and diarrhea. Disappears when on morphine.	My doctor is reluctant to prescribe the proper amount and then leaves me with none. The pain returns with a vengence. I have taken ultram, tramadol, Vioxx, Celebrex, muscle relaxants and either they didn't work or I was Allergic!	F	66	4  years	4/29/2009Email
2	Spina bifida and degenerative discs	Blurred head, stomach cramps, constipation, confusion, anxiety, heart palpitations, leg cramps, headaches and the most recent aches and pains in my arms and hands.	It is seems to me the longer i stay on this drug the more side effects i am getting.  This drug does not take my pain away..... And most days i dont know who i am ...	F	39	5  months	2/21/2009Email
3	Fibromyalgia	bad constipation	helps a little, but not for the 12 hrs. like it is supposed to. I take 15mg 2x a day....some days are still really bad. was on Oxycodone, but dr. wanted me to switch to this.	F	39	9  months	2/19/2009
4	back 2 spinal fusions, legs, ankle	dry mouth, constipation, no desire,	only thing out of everything that works for my pain have been through 10 year ordeal where i tried accupunture, and just about every drug available.  30mg, 6 pills, 3 times a day. Also 600mg nuerontin 3x daily.	M	42	5  years	2/17/2009Email
5	Arthritic hip and back pain	Constipation, drowsiness	None of the other pain relievers (we've tried everything over the last six years) have worked so well for me as MS morphine does.  Dr has been suggesting I try it for the last couple of years; my reluctance to do so seems silly now, except for the responses I get when folks hear that morphine's what's brought about such improvement in my quality of life.  What's with the stigma around morphine, anyway?  Weird, since it's practically 'herbal' and works so much better than the out and out synthetically fabricated pain relievers. In pain relief, lack of side effects, ease of administration (15 mg, 2x daily) and steadiness of delivery, nothing else has come close; anyway, from the first dose, for me it really IS a godsend!	F	53	4  days	2/7/2009
5		constipation,dry mouth,very fatigued	Has effectively helped me be mobile from degenerative disc deseise for eight years, recently pain has increased	F	53	8  years	2/6/2009
3	pain from RA	The morphine tablets with red dye made me have resteless leg and vomiting. But I can take morphine if not coated with red dye. I notice little side effects.	Helps rheumatoid arthritis/spondylitis pain somewhat. It doesn't completely knock out my pain, but it helps.	F	36	3  years	11/24/2008Email
4	chronic post-surgery abdominal pain	restlessness, itching (esp. on face), muscle/body aches, unable to sleep, confusion and depression	Morphine is much better than Fentanyl patches (even 12.5 too strong) as maintenance drug for my pain. I have found that using it PRN helps me function better overall and lessens side effects also.  After years of pain a "10" has now become an "8" so I try to use MS only when my pain is a 9 or a 10 and am willing to deal with the side effects.	M	45	8  months	11/10/2008Email
1	I had a relatively minor surgery	At first nausea, then sweating, itching, my chest seized up - my heart started loudly in my ears. My eyes got all swollen and started watering, my whole body came out in a red bumpy rash. My throat started burning and breathing became almost impossible.  The nurses attending to me said that i also changed colour to a light shade of blue...	It did not help with the pain at all.  No relief what so ever.	F	35	1  days	10/5/2008Email
5	chronic back pain,cage and fusion	blurred vision, a little foggy,hard to focus	I feel it has helped me a great deal. I was on vicodin for 8 yrs and it was no longer working.This has been a blessing right now I dont know how long it will work as I am new to this medicine.	F	45	3  days	10/2/2008
4	chronic back pain	dry mouth, itching, constipation.	When taken consistently this medication gave me back my functionality.  The pain is still there I know it I can feel it but I just do not care.  The morphine never really removes the pain just allows me to negotiate around it.   for me it works, better than any of the others. I have tried nearly all the meds available. the morphine has helped greatly.   Increasing the dosage does little for MORE pain relief, 15mg / 4 hours works just fine at taking the edge off. 	M	44	12  years	8/5/2008Email
3	lower back pain, chronic pain syndr	very foggy at times, bad nightmares, could not sleep alot of the time. What a nightmare!! I only have had 5-6 good days in the whole 2 months of taking it..	I started out on 60 mg. daily. I think that was too high,so went to 30 mg daily- 15/twice daily. the lower dose did not help with the pain all day. using percocet for breakthrough. I do not understand why it did not work, I have used opiods for 10 years now for pain!! Good luck for those of you that is helped.	F	43	60  days	6/27/2008
4	severe chronic lower back pain	minor constipation	I am taking 60mg a day with 10mg hydrocondone as needed. I have been taking for two weeks. improvement in pain management is better.biggest improvement is in mental attitude.	M	57	2  weeks	5/25/2008Email
2	chronic pain/back/joints	dopey, constipation, no relief at all	I have chronic pain from a combination of herniated disk/interferon treatment for Hep-C. It made me extremely dry, ravenously hungry and made my vision blurry/out of focus	M	37	2  days	5/1/2008
3	chronic back pain	cloudy mind, withdrawal from family, apathy	While the drug(60mg 2X's a day)did do quite well at taking the edge off my pain i would never take it again 'les I was dying or had severe trauma.The worst side effect was the withdrawal from family and the thought of 'I actually drove my children around while taking this crap'. Stopped cold turkey and suffered HORRIBLE W/DRWLS. Dehydration that i had 2 get an IV 4, severe diarrhea, could not sleep, many others. been a month getting better. Don't rec. unless ur in some SERIOUS pain.	F	32	2.5  years	4/3/2008
2	Severe Herniated discs	Night sweats, headaches, dehydration, nightmares	Did not help much with pain	M	50	21  days	3/7/2008
4	Post Op Pain	Nausea, extreme tightness in chest and neck that caused me to have anxiety troubles.	It did take care of the pain and made me extremely tired. The nausea was taken care of through anti-nausea meds. The worst part was the tightness I felt in my chest and neck as it was being injected into my IV. It felt as tho I was having trouble breathing and that caused me to panic.	F	23	3  days	1/11/2008
2	Chronic back/leg pain	Constipation, tremors and trouble focusing my vision at close range.  Not much pain relief.	I'm not entirely certain that the morphine is causing my tremors because I take so many other drugs every day.  I suspect a combination of all my meds are to blame.  I can say for sure that I am still in pain 24 hours a day.  I am currently taking 90mg a day and there is ALWAYS some level of pain.  Sometimes more or less, but never entirely gone.  I was recently hospitalized for colilitus, where I recieved dilaudid for pain.  That worked very well, but I don't know if taking dilaudid every day for chronic pain would turn my brian into mush or not.	M	46	2  years	11/5/2007
1	post-op pain hip replacement	No side effects and NO, ZERO! pain relief!!	Had surgery outside U.S. (no insurance)--morphine only post-op pain med available. One previous surgery morphine didn't work either, but demerol did. Check into this before surgery if you have any doubts!	F	58	2  days	6/24/2007
1	Scoliosis & herniated discs	This pill was a nightmare, in terms of side effects.  I began sweating at night so bad that I had to wash my pillows & bedding several times a week.  It made me terribly thirsty, but no matter how much water and other fluids I drank, I couldn't stay hydrated.  I could NOT get an erection, even with ED drugs.  And, worst of all, I became *TERRIBLY* constipated.  Laxatives, stool softeners, and even enema kits did NOTHING.  It got so bad that, to defecate, I had to put on a latex glove and insert a finger in my rectum to dislodge my fecal matter.  It came out in small marble-sized pieces which were VERY hard and dry.  As time went on, the pieces got harder and dryer and irritated my colon, causing bleeding.  Gross?  Yes, not only that but horribly embarrassing, disgusting, humiliating; thank God my wife is a medical professional and understood.  As soon as my new medication becomes available, I'm quitting.	It never really helped in terms of pain, other than leveling off the "peaks" and "valleys" that I felt from taking Percocet.  I slept a little better; that is, until the sweating (mentioned above) got so bad that I was tossing and turning every half-hour.  On its own, even in larger doses taken experimentally (up to 3x the level prescribed), it NEVER ONCE took the pain away.  It was, at best, a tool to help manage it.  In contrast, Percocet and methadone can take the pain away completely for a time.	M	28	4  months	4/1/2007Email
5	Fybro-knee/hip/back pain	Constipation for a while, but the body seemed to adjust and have no side effects at all.	I was home bound, always doped up until I agreed to try the morphine. For the first few days I was a bit doped, but after about a week this was not an issue at all. I take one 60mg tab every 6-8 hours and have no pain. I refused it for about three months before agreeing to try it....what a wasted three months! I'm completely mobile and have my life back in every way. If you're in a lot of pain and can ride out the first couple weeks, you might get your life back as well. At first, friends knew I was taking something, but now they think my pain has just gone away on its own.	M	47	3  years	1/24/2007
5	chronic neck and back pain	blurred vision at times,nausea,headache after sleeping at nightor decreasing dosage	This drug change my life from being completely immobile to getting out and living with chronic pain. Complaints of nausea can be fixed with a snack and fluids.	M	44	2  years	12/20/2006Email
3	M.E./fibromyalgia breakthrough pain	Hang over style headache the following day, constipation, sense of wellbeing, relaxation, regained my former zest for a short while	I would not like to be using this drug as my regular pain medication. I used co-codramol (2 x 30/500mg) and ibuprofen (1 x 400mg) alternating 3 hourly at the most and try taking less, also use TENs. Morphine sulfate is good for severe bursts of breakthrough pain not covered by your usual pain management. I think it dehydrates hence the constipation and hangover effect so not so good for daily use for me. Glad its changed other ppls lives though. Used twice previously for post op acute pain.	F	38	7  days	11/21/2006
5	chronic pain to chest wall	itching euphoria/occasionally/but in general it has been the difference betwen having a life or just staying in the house with pain.cant live without it.	used properly it can be life changing.	M	47	2  years	6/19/2006Email
1	Total knee replacement	Many terrible halluciations, in color, and frequent. I had a difficult time getting the nursing staff to listen to me.  Also, the pain relief was miminal.  Then came the itching.  Like I was on fire.  Finally I was changed to another medication. The halluciations lasted 3 -4 days after the medicine was discontinued.	I know this drug is very helpful for many patients, but I feel that when a patient is having halluciations, they should be taken off the drug as soon as possible.  I think that this is probably a sign that the pain relief function will not work.  I also believe that patients should be consulted as to how difficult this is for them and that they are NOT crazy and it is Not permanent.	F	63	1.5  days	4/7/2006
2	Fibromyalgia pain	Nausea if taken on empty stomach.	This has provided only minimal relief, mainly for some overall body pain from fibromyalgia.  It has done nothing for periods when I have severe pain from a fibro flare-up or from my IBS.  Actually, my IBS seems to have gotten worse since starting.  I take it daily, one am and pm.  I've never experienced any "highs" from the morphine.	F	49	2  years	3/9/2006
1	Pain relief from back surgery	Experienced -- hollucinations, confusion, combativeness, dillerium, unable to urinate, constipated.	Elderly people should consult physician about side effects before given this drug.  I would NOT -- NOT recommend this drug to anyone.  My granddaughter was given this drug when delivering a baby by c-section and also hollucinated.  BAD BAD STUFF!!!	F	80	0.5  days	3/2/2006
5	breakthrough pain/ Crohns Disease	Constipation -- welcomed as I have/had chronic diarreha.  Pain treatment is great, works quickly if chewed up in the form of msir.  MS Instant Release.  Get relief from pain within 20-30 mins.  Undesired -- Dependence, NOT ADDICTION.  I have educated myself on these 2 terms.  They are as different as night and day.  Addiction arises whenever this med is use to Get high with, or the doctor scripting it does not understand dependence/addiction/withdrawls/tolerance well, and just Uses Addiction for them all.  Or the doctor is not prescibing a well enough dose, or the patient is not doing his/her part, to manage/regulate the dose of this medication.  in short, going 24 hours with none, using less with less pain.  These both will allow this med to unbind from the opiate recepotrs in the Brain.  Advice.... If you use this medication, google or search for opiate receptors.  Understand as much as you can possibly take in about these amazing receptors in the brain.  It all will help to take away any pre-conceived notions in which		M	33	2  years	7/6/2005
1	chronic pain/fibromyalgia			F	35	6  months	1/18/2005
1	Oral Pain	VOMITING VOMITING VOMITING Stomach cramps.	I would rather be in excrutiating pain than ever take this again. I have taken it on 2 seperate occasions and it did nothing for pain, no groovy side effects. Just SICK!! Nothing makes me physically ill. I have a stomach of steel, but this kills me! Stick to the Vicodin and Percocets.	F	29	2  times	12/7/2004
5	depression	extreme euphoria, detachment from reality, increased confidence, increased happiness, increased activity	you no longer need planes to fly.	M	19	52  years	11/26/2004
MORPHINE+SULFATE	
