LATANOPROST	RATING	 REASON	SIDE EFFECTS FOR XALATAN	COMMENTS	SEX	AGE	DURATION/DOSAGE	DATE ADDED 
5	Pigmental Dispersia - high pressure	Long term user with no side effects except red, itchy eyelids.  I live in the South and use it at bedtime.  It sits on the nightstand overnight, but refrigerating it during the day seems to help with the red eyelids.	Pressure dropped from mid-upper 20s down to 18-20 on 1 drop per day.  Love it, except the price.  It goes generic in March 2011 so that should improve too.	M	65	10  yearsdrop 1X D	10/4/2010Email
2	glaucoma	fuzzy feeling, tired, difficult to concentrate, speech difficulty, feel better if I fail to take for a day and at about 2-4 PM on days I do take it.  Opthamologist claims Xalatan should not cause such untoward symptoms!   I'm looking for alternatives to reduce IOP		F	75	120  days1 drop 1X D	7/6/2010
5	open angle glaucoma	This was the 6th glaucoma drug I tried, and I have had NO side effects other than very slight burning occasionally for a few seconds after I put the drops in, especially if it's a new bottle.  Xalatan, for me, has had the fewest side effects of any of the glaucoma drops.	Easy!  Once a day!  Simple!  Effective!  I just wish it were cheaper or had a generic!	F	57	7  years1 drop 1X D	4/20/2010
2	POAG	I complained almost immediately to my opth about the side effects of the drug. I started feeling depressed and later developed headaches, face pain, bad eye pain, sensitive to light, edema in lids, flu like symptoms, and neck pain. The symptoms increased a lot as my green eyes turned to muddy brown. Now looks like my one eye is pulling upwards. Also my blood sugars are extremely worse now. Dr says keep taking the drops. I think he has a listening problem. As soon as I stop taking the med things begin to clear up. He says I have no other option. Thinking of quitting both the Xalatan and going to this doc. The drug itself worked on lowering my pressure to 15. My eye pressure to start was 25 and 20.	Most people seem to do ok with this drop. My dr says other drops have even more side effects. He is unwilling to change my medication.	F	41	2  years 1X D	3/10/2010History
2	eye pressure	sore throat, pain between shoulders, dry skin under eye ducts, vision worse	stopped for 1 day and sore throat gone, hoping back pain will follow	F	51	14  days1 drop 1X D	2/5/2010
1	elevated pressure	Post-nasal drip all the time, stuffy nose, reduced energy, eyes puffy. The drip in my throat was the worst; just stopped Xalatan and it is much better after only a few days. Have had the symptoms for almost 4 months, but had no idea it was the Xalatan. ENT doctors didn't make the connection either.		M	57	7  months	1/16/2010
1	ocular hypertension	Irises changed colour from green to dark brown.  Eyelashes initally grew longer.  Stopped taking drug about 2 years ago but still experiencing unpleasant side effects - eyelashes now grow the wrong way (into my eyes) causing severe irritation.  I had these possible side effects explained to me but I didn't believe it would happen - well, it did, and it looks like I'm stuck with them for life.		F	50	4  years	11/25/2009Email
3	tp pevent glaucoma	extreme heaviness and tired eyes all day	I have to put artificial tears in at least 30mins before as I have no natural tears  - I have cancelled going out in the evening so many times because I cant actually keep my eyes open. I leave them off occasionally so that I can continue with a normal life and go out with friends. I am lucky to have an understanding husband but hey I am not so understanding I hate it.	F	66	2  years	11/16/2009
3	Glaucoma		I have tried other drops to no avail and xalatan is the only one left to me but I am c0nvinced this causes me to have joint pain.very low mood and tierdness.  Just started Pilates to ease my muscles and inject some energy thought it might have been the effects of Pilates but havuing stopped the drops for a while and then continued them again this week on the instruction of my consultant..I am convinced the drops are to blame.  I have had operations..laser..and drops..where do I go from Here??	F	66	6  months	10/22/2009Email
5	Glaucoma	None		M	74	 	8/6/2009
4	High Right eye pressure of 21	Feeling pungent smell in the nose after about 2 weeks of starting use.		F	52	30  days	7/1/2009
2	Glaucoma	Extreme dry eye. Crusting in the morning.	Pressure has always been between 14-19 in both eyes before xalatan. Basically still the same after using xalatan. Not too happy about being on a regular schedule every 3 months for what appears to be a lifetime commitment. Eye doctor seems to find evidence of diabetes in the eye exam that are not supported by blood test exams. Seriously considering a second opinion.	M	73	1  years	6/22/2009Email
3	glaucome and high pressure	Joint pains and weakness in knees, elbows and wrists, blurry vision in early morning and feeling of foreign bodies in eyes		M	62	5  months	6/10/2009
5	Moderate intraocular pressure	Absolutely no side effects.	Very effective in lowering my intraocular pressure.  Reduced pressure from mid 20s to low teens within a few months.  Pressure has been maintained at the low level for 2 years.	M	62	2  years	5/11/2009Email
5	Glacoma	Pressure was 45, now after 1 week with Xalatan, 22.  Vision still 20/20 - was caught early due to annual checkups.  Side effects:  None.  I have not experinced any side effects listed in this site by others and I have been on this for 5 weeks now.  1 drop every night.		M	42	5  weeks	3/6/2009
4	glaucoma	joint pain in shoulders;joint pain and swelling in knees	very effective in lowering eye pressure	F	63	1  years	1/23/2009
5	yes	after taking nitroglycerin i had a severe headache in 30 min. i severe right eye ball pain with cloudy vision for 2hr 45 min..then the vision improved 80-90%. 48hr later vision still cloudy w/eyepain, photosensitivity, and a severe headache.  ER MD and doctors blew it off in the hospital.  since i am an ER Nurse i was persistent and seen an eye doc.  Rt. eye pressure 42. and no hx of eye pressure problems. xalantan and combigan (two drugs in one saved my eye sight and my pressure became 26 after two rounds of eye drops 15min apart)  Then i noticed an increase in my heart rate as well as the cardiologist.  i had several test and we couldn't figure out the problem.  then i pulled out the literature in the samples given obove, and behold the answers are there.  Not only did i have an increase in my heart rate w/irreg., dizziness, blurred vision increased, low b/p, low heart rate w/run off pvc's, swilling of the eyelids and orbit and facial swelling in 10-15 min after instilling the eye dr	reluctant to use d/t se w/irreg. heart, swelling to site of instillation and surrounding tissue x5hrs and facial swelling on effected side of installation,and sob.  the other side effects i can deal w/but the other above concern me. all effects resolved when not used for one day.	F	42	6  days	1/8/2009Email
4	glucoma	no attributable side effects. started having erectile problems at the same time. The doctor put this down to age and disinterest, which I don't agree.	Was earlier on Timoptol. this is better as far as side effects	M	64	4  years	12/29/2008Email
4	glaucoma	redness and puffy eyes,also loss of smell and taste.	Optomolagist is happy with results	M	65	365  days	11/23/2008Email
4	Glaucoma	Slight burning sensation, immediately after administering the drops. Nothing else.	Waiting for a check-up in two months, so can see if this drug works for me. Pressure ranges between 50 and 26 before diagnosis.	M	60	4  weeks	11/15/2008
3	supposed elevated eye pressure	Throat feels clogged up--very unpleasant.Slighty nauseated from time taken at bedtime until midafternoon.Bad taste in mouth and throat.I feel as though I barely drag through each day but do not know whether Xalatan is the cause because I take other medications. However, I do not remember feeling this way with them. Usually feel fuzzy headed and fuzzy eyed and have the blahs, but don't know what to attribute it to. I just know I never before was like this, except with certain pain medications, which I immediately stopped.I already had a pain problem, so don't know if Xalatan contributed.Pressure now lowered enough to partly satisfy doctor, but a second eye drop he added gave sensation of full dilation until late the next day so I am back to Xalatan only. I had no indications of glaucoma except for slightly elevated pressure, so he prescribed Xalatan and labeled me as having glaucoma, despite all other tests being negative for it. He refuses to accept that there are side effect	Too expensive. I am never sure how to insert the drops, and the doctor gives no specifics. I see here the tear duct must be closed, but I was never told this and have never done it. I don't even know where it is. Can anyone explain, please.	F	74	2  years	11/8/2008Email
5	Glaucoma	Possible but not certain these were related: flashing/ribbon of light in vision periphery at times (doc says it's "migraine without the headache"); unusual slight muscle pains.	Lowered pressure consistently.	M	44	2  years	8/17/2008Email
1	high eye pressure	fatigue, chest pain,arrythmias, short of breath, hoarseness, etc etc  opthamologist didn't want to hear it-said I had to continue the med. I thought I was going to die.  had a physical that was normal.  i quit the med(the doc was very unhappy-too bad)and everything cleared up in a few days or so.	I thought it might be the preservatives in the med. i have also had trouble with other eye drops.	F	50	6  months	8/6/2008
1	glaucoma	Increased allergic reactions to many things, chest pain, respiratory infection, asthma-like sensation, bruisings, dry eye, eye pain, feeling of sore/lump in throat, swollen nasals.	This was the only drug I was taking. After many trips to Drs and diagnostic procedures I insisted on stopping this drug and everything cleared up.  I believe I have some permanent damage however. It's amazing what the Drs don't know.  Trust your gut.	F	59	2  years	6/6/2008
3	glaucoma	Burning when putting in. Wake up with "gritty" feeling in my eyes. Tear ducts blocking up and swelling. Blurry vision off and on all day, rubbing my eyes all day to clear up blurriness.	I am wondering what else there is to treat glaucoma. Darn doctor wants to see me every 3 months and repete expensive tests every time and does not listen to my complaints. Is there something else to use?	M	62	3  years	5/9/2008
5	glaucoma	There is a slight stinging after putting it in.  Also my eyes become red, a little swollen, and sore to touch.	Xalatan has kept my pressures down, side effects are worth it.  Just this year i've had to add another drop to my regimen.	F	23	17  years	5/8/2008Email
3	open-angle glaucoma	Some redness around eyes, weird growth of eyelashes	I don't know how well this medication is working, as for the last 3 years I've been taking it in conjunction with other medications (Timoptic or Cosopt).  At one time my eye doctor tried having me use Xalatan by itself but was not sufficiently satisfied with my eye pressures to rely on it alone.  There are few side effects that I can attribute to this drug, and those I mention are not very bothersome.  I would have given it a higher rating if I felt it were more effective in lowering my eye pressures.	F	47	3  years	3/24/2008
1	Glaucoma	Acute episodes of muscular and joint pain,plus migraine attack and dizzy spells, felt unable to walk steadily on some days.	Xalatan only reduced my pressures from 20 to 18.Very unhappy with side effects as usually very fit and healthy,so the unsteadyness when walking was scary. Stopped the Xalatan. Felt better right away.Will not be using this drug again.	F	61	4  months	12/7/2007
4	Glaucoma	started taking Xalatan after surgery - scleral buckle... Started with flashing lights in periphery.  Pulsing with heart beat. One spot has turned into three.  Retinal surgeon - no idea what it is		M	49	8  months	11/28/2007
5	open angle glaucoma	slight sting when putting drops in eye. I take other meds that cause fatigue therefore im not sure if xalatan is a contributer.	Has reduced eye pressure,headaches, and blurred vision frequency.	F	37	15  months	11/2/2007
1	elevated eye pressure	terribly red eyes, blurred vision, so that I couldn't drive a car any more, dizziness,grey pupil became green, painful cough in the morning; after I stopped taking the drug, all the symptoms disappeared, but some blurred vision remained	only lowered pressure from 25 to 23	F	66	4  weeks	10/8/2007
4	glaucoma	I seem to have lost my sense of smell. As I don't take any other medication and the side effect appeared about six months after I started taking xalatan, I am suspicious.	Otherwise xalatan seems satisfactory.	F	69	10  months	9/18/2007
2	glaucoma	chest pain,dyspnea,palpitations,hoarse,extreme fatigue	have been having symptoms for some time but opthamologist said not from eye gtts. I'm also taking cosopt. a physical proved I'm healthy. I decreased drops and felt better. the doc was not impressed, to say the least.	F	60	2  years	9/15/2007
4	elevated eye pressure	Slight burning following application, some blurring of vision at times, some itching around eyes, otherwise no major side effects.	I have a family history of glaucoma. A routine eye exam two years ago indicated elevated pressure (about 22 in both eyes). However, one eye showed slight optical nerve damage already due to the elevated pressure, and my doctor recommended Xalatan. It has helped. My eye pressure is usually around 18 now in both eyes. A recent checkup measured it at 16 and 17, which made me happy. I tolerate the drug well.	F	50	2.5  years	9/13/2007Email
1	Open angle glaucoma	Really bad rash on torso and legs.  Eventually weakened muscles in legs, dizziness, inability to walk without leaning on something.  Hot water made the rash worse.	I did not attribute my problems to the drops for a long time but it was the only drug I was taking.  After I swelled up and my neck and face puffed up, even my eye doctor was alarmed and I was switched to another drug. Apparently I am allergic to some ingredient in the drops. I also wasn't careful about blocking the tear duct while putting the drop in each eye. If anyone has similar experience see your doctor immediately.	F	65	2  years	7/7/2007Email
3	Galucoma	Extreme fatigue, and momentary losses of consciousness.  Cause serious auto accident;  Cough, joint pain (not serious), increased balance problems, fell off bike - I ride 3-4 times a week.  No pain in eye.  (see)	Excruciatingly expensive - I feel like I am being mugged at the drug store!  Will have SLT as soon as possible.	M	70	21  days	7/6/2007
1	inter ocular pressure	After about one week, pain started in left thigh and then sudden severe lower back pain.	People with a low tolerance to drugs should be careful.	M	57	14  days	7/3/2007
5						 	6/23/2007
1	glaucoma	flu like symptoms and terrible cough		F	75	21  days	6/16/2007
4	normal pressure glacoma	minor tingling when apply, some scratchiness in eyes. Nothing too bad at all.	very expensive, but eyesight is necessary	F	51	7  months	5/10/2007
5	Glaucoma	Slight burning after I insert drops.  (put in artificial tears in first and it won't burn as bad)  Also sometimes makes my eyes feel "rubbery and heavy."	Controls my pressures (low teens) so that is good!	F	28	2  years	5/5/2007
5	glaucoma	No side effects at all.	One drop at night keeps my condition totally under control.	F	48	9  years	5/1/2007
5	Glaucoma	The main side effect has been extreme eyelash growth.  I now have long eyelashes, which I don't mind so much ;-)	Lowered pressure from 36 to 19; this is the only drug that has been effective in lowering my pressure.  I just wish the price would come down some.	F	39	9  years	2/26/2007
2	open angle glaucoma	Almost immediately, muscle & joint paint.  Approximately 3 weeks later, extreme eye pain & in surrounding area.  Asked opthamologist to change prescription.	Pharmacist declared he had not heard of muscle & joint pain from Xalatan in all his many yrs of experience, so I did not discuss the eye pain with him.	F	69	4  weeks	1/29/2007
3	Occular Hypertension	Take drops at 11pm. Wake 7am tired red eyes. Difficulty in concentrating, feel light headed, starts to wear off about 2pm, feel OK at about 4-5pm.	Effect on eye pressure excellent, down from 30 to 10 in left eye. Did not want them to be the problem. Occasions not taken feel OK. Currently studying Honours Degree.	M	35	3  months	1/18/2007
4	eye pressure 29	eye burning, eye itching, eye redness foreign body in eye		M	68	3  months	7/31/2006Email
2	High IOP	Flu like symptoms, muscle pain and upper resporatory infection	IOP still stays between 20 - 25, doesn't lower much	M	43	1  years	7/3/2006
LATANOPROST	RATING	 REASON	SIDE EFFECTS FOR ABILIFY	COMMENTS	SEX	AGE	DURATION/DOSAGE	DATE ADDED 
				F M	 	 	    
1	Temporary psychosis	Extreme restlessness, agitation, aggravation, rage, insomnia, lack of appetite, depression, pacing	I know this helps a lot of people so I won't say it's the "worst drug ever" but it has been the worst one I myself have ever taken. I only was able to sleep because of a sleep med prescribed at night but I'd be up again pacing within a few hours. Could not sit still. I would just sit and scream and cry because I was so agitated and didn't know why. Note that my psychosis that it was treating did not manifest in these ways so it wasn't just my illness. I wonder if taking Cogentin with it would have helped.	F	22	14  days5 mg 1X D	1/9/2012
2	Bipolar 2	Stuffy nose ALL the time. Waking up at 2-4AM. Can't go back to sleep. Was on 5, put myself back to 2.5. Still miserable. Not biting anyone's head off, but restless & cloudy thinking. Yuck.		F	40	2  months2.5	1/6/2012
2	Bipolar II	tired, blurry vision, lack of motivation, depressed	my doc put me on abilify after lithium started to destroy my kidneys.  i liked it a lot at first, but now i am so tired and depressed all of the time.  i have no idea how to handle this.  she has lowered the dose twice, but i am going to have to look into something else.  i can't take living like this anymore.	F	41	5  months15mg 1X D	1/2/2012Email
3	Depression	Major Weight Gain!	The only side effect I received from this Rx was weight gain, 30 pounds in total! However it has helped with delusions that I experienced during my major depression.	F	32	10  months15 mg 1X D	12/30/2011
3	Bipolar1 Disorder	Extreme Weight Gain, High Cholesterol, Extremely High Sugar Levels	I recommend this medicine for people not concerned with weight gain. For Bipolar it is a great medication. Mind wise I was fantastic, but my physical conditions are horrible. Now pre-diabetic. Switched to Seroquil XR 50MG. Working great!	F	39	2  years150 1X D	12/14/2011Email
5	Chronic fatigue syndrome	Abilify brought me back to life. I was so sick and within a week i was feeling worlds better. I can not even describe how much it had helped me. No side effects.		F	30	2  years2 mg	12/13/2011Email
3	Bipolar 2	I have woken up consecutively around 4 or 5 am since being on the drug and have not fallen back to sleep, causing me to be extremely tired.	I take it in addition to lithium. I find it has helped stabilize me but being overly tired causes me to be a wreck and worse off then before. I am going to try decreasing my dosage and see if I can sleep then.	F	18	9  days2 2X D	12/10/2011
1	Depression	Twitchy, jumpy, leg cramps. Serious decrease in attention span, continues long after discontinuation of drug - may have ruined my attention ability forever.	After discontinuing the drug about 5 years ago, some serious side effects remain. Lost my attention span. Cannot read a full book, only articles about the size of those in a magazine, also cannot concentrate on a movie or tv show past about one hour. RECOMMEND YOU TO AVOID THIS DRUG AT ALL COSTS. DOWNSIDE IS NOT WORTH IT. OF COURSE, YMMV.	F	51	30  days 1X D	12/5/2011
1	depression	Tremors, insomnia, nausea, extreme weight gain, anxiety.	My son was put on ability after suffering from depression and hallucinations. His anxiety level increased and he would go through periods of severe vomiting and nausea. He also developed insomnia. His weight started out at a thin 150 pounds within one year he was 245. We changed psychiatrists and she added zoloft and took him off the abilify. He has been off for over a year and still has extreme Carb cravings and is struggling to lose weight despite the fact he still has bouts of extreme nausea and vomiting.  I feel very strongly that abilify has caused lasting permanent side effects. Please do not let someone you love start this medicine.	M	20	1  years5mg 1X D	12/3/2011
3	major depression	Very drowsy all day, anxiety		F	21	3  weeks20mg	11/29/2011Email
5	major depression	major weight gain, has slowed me down a bit, but I'm not bothered by it - I still move too fast anyway	best drug I've ever been prescribed - lifted my depression when used as an add-on and stopped the racing thoughts that I always had and thought were normal	F	39	2  years7.5 mg 1X D	11/16/2011
1	bipolar 2	feeling of "drunk driving", blurred vision.. insomnia, but then extremely tired all day.. restless.. complete loss of concentration. eye twitching. my mood improved.. but side effects were too bad.	I finally stopped when I was too scared to drive and had a few total breakdowns at work and literally couldn't work or do my school work.. i lost ALL concentration and then went to see another pdoc for ADD/ADHD.. i stopped taking abilify but the eye twitching never stopped.. in fact, ive had random muscle spasms/contractions that have spread all over my body and become more constant as time goes on.. i have been off abilify for almost 2 months.... i feel my nerves sparking under the tip of my nose like theyve gone haywire.. the muscles in my legs, knees, feet, neck, EVERYWHERE... spasm ALL day long.. making it horribly hard for me to sleep now and some days more than others make it hard to focus.. going back to my doctor again later this month to see if theres possibly ANYTHING that can be done to help..	F	25	1  months 1X D	11/14/2011Email
3	possible borderline personality?	slurred speech, unsteady, acting like drunk	I took it in the morning but it made me tired. I'm only on 1/2 a pill because I'm so sensitive to these type of meds. Then I tried it before bed but thought it kept me up.I go go go all day doing things until I'm wiped out and in pain.I forget to take it at night so took it this morning and felt like I was drunk being obnoxious and crying easily.	F	62	11  days1 mg 1X D	11/11/2011Email
1	deppression	shaking twitching over emotional		F	23	60  days30 1X D	11/3/2011
5	schizophrenia	restlessness, insomnia	switched from clozaril to abilify because i had gained a significant amount of weight on the clozaril and was literally obese, drooling, and stupid. when i switched 9 months ago for a little over a week got less than 2hrs of sleep a night. went through many sleep medications (regular ambien 10mg, trazadone, lorazepam 2mg) all of which helped somewhat, adding an hour or two until I was prescribed ambien cr 12.5mg. getting 6 to 7 hours of sleep, lost over 50 lbs and feel much more like myself. This drug worked wonders for me after the side effects were treated.	M	29	9  months20 1X D	11/1/2011
4	depression	The biggest side effects I have had are weight gain, and insomnia, and sleepiness.	This drug has given me my life back. It took getting to 5mg for the depression tolift and stay lifted. I started at 2 mg ,and the depression lifted in three days, but didn't stay lifted, so we slowly kept increasing . I am so glad my doctor suggested this med. There are side effects, but I will tolerate them because the depression was horrible. The other side effect I have is gettign up early , around 7 am ,which I like .  Give it a try, and start the dose low if your sensitive to medication.	F	49	4  months5 1X D	10/27/2011
1	bipolar	rapid heart rate. tremors in my hands similar to that of alcohol withdraw. fatigue. feeling washed out emotionally and disconnected from life. highly increased sexual desire. nausea, often awakening to feelings like morning sickness. decreased reflexes/reaction time. increased anxiety. increased paranoia.	This is an awful, awful drug as are most antipyschotics. For 2 years we played with the abilify dose ranging from 5-15mg. We tried adding other drugs and removing other drugs all to make one drug work and combat the unpleasant side effects. Finally settled for abilify 10 mg plus clonazapam.In the end, doctors push these drugs and won't even toy with the idea that maybe with proper therapy in mild cases of mental disorders, one can thrive without meds. I finally pulled myself off and continue to keep it secret from pro-drug persons. Little if any withdraw. I still go to therapy, I am thriving much better in therapy without meds. I suggest trying this if at all possible instead of meds. You can always go back to meds if this isn't working.	F	32	2  years10 mg 1X D	10/18/2011
4	Bipolar/anxiety/migraines	Dizziness, no appetite	I already feel better, even though it's only been 9 days.  My mind is more clear and I have less racing thoughts.	F	45	9  days5 MG 1X D	10/14/2011Email
1	Psychosis	2 days on 10 mg, then 5 days on 5 mg.  Accentuation of existing feelings of being drained, even on 5 mg.  I couldn't even sit on a park bench - reclined - a lady was very concerned - asked if I was OK, if there was anything she could do.  Lack of life force - near lack of ability to even look after myself.	I wondered about starting off on 2.5 mg to give my system the chance to get used to the side effects, but the psychiatrist said this was "no dose".  Thought I would try anyway, and double the dose after a couple of weeks, but after reading these other comments, I don't think I'll bother.	F	50	7  days5 mg 1X D	10/14/2011
3	Rages	Daughter had severe muscle and leg pains. D/C after 5 days. "First cause no Harm" is what I follow for my child. The ABILIFY user sheet that came with the drug, the sheet said to report immediately to the doctor about the side effects. I did.		F	8	5  days5 mg 1X D	10/12/2011Email
2	depression	restlessness despite being very tired	This medication was not for me.  The first day was fine and made me feel better with more energy, but in the following days, I became unable to sit still.  I would be so tired, but I had to move.  I still take Abilify occasionally when I feel very low, but only for one day.	F	50	1  weeks2.5 1X D	10/6/2011
2	Bipolar Disorder	My daughter has experienced bouts of depression whilst taking these meds, tiredness very sleepy all the time, has no energy anymore, lost all motivation always mopey now and moaning, whingeing, very irritable, extreme hunger that is beyond ridiculous, not happy with any part of what this medication has done to my daughter except her violence and anger has almost completly gone. but fear that the pro'c do not outweigh the cons here, my daughter just isnt happy ever anymore very sad for me as her mother to watch am considering weaning her off these meds as soon as i have discussed with her pysciatrist.	Tried Risperdone first (short term 3 months) did absolute wonders = apart from extreme weight gain. cannot go back to this apparently as have been told it is a short term drug only.	F	12	10  months10mg 2X D	10/1/2011Email
1	autism	We complained with the psychiatrist about the medication risperdal, because even after two years we didn't see much improvement with it and my son was always much more nervous with than without risperdal.  The psychiatrist recommended to change to abilify and that was much worse.  My son didn't want to sleep anymore and was very disturbed and cried a lot.  The psychiatrist insisted to continue and recommended to combine abilify with seroquel.  Seroquel should in theory bring his sleep back.  Not so in practice.	Life was hell for father and son during abilify medication time.  I am very pleased I took my son off it.  As a father of an autist, I would like to take the drug to try and understand what it does, however as I permanently need to take care of my son, I can't afford the risk.  It is a scary drug.  I can't recommend it.	M	7	2  months10 mg 1X D	9/27/2011Email
3	Bipolar Disorder	At higher doses, heart palpitations, anxiety, blurry vision, tooth decay, muscle tics, restlessness.	I am sticking with the lowest dose (2.5mg) which has made big changes for me (less depression, more even moods and energy). I've tried higher doses and the difference was negligible but the side effects were much more of a problem.	F	49	3  years2.5-7.5 1X D	9/23/2011
1	schizophrenia	tiredness,  weight gain.  The side effects have gottwen so bad that I was forced to quit the medication against dr.'s advice,  out of fear of death due to weight gain.	I will admit that I am somewhat biased:  I am absolute opposed, moral grounds, on the use of any mind-altering drugs for any purpose. Also,  due to my years of negative experiences with psychiatry,  my viewpoints tend somewhat toward the antipsychiatry side.  I am in no way connected with the Church of Scientology.	M	47	1  years10 mg 1X D	9/21/2011
1	Major depression	so sleepy, hiccups, anxiety, can't breathe deeply, major hunger, very warm	Hiccups were terrible, especially since I interract with the public. Slowed down so much, my manager told me to kick into gear which had never been a problem before.I am so hungry I want to eat everything I see. I'm also on Prozac but I needed an add on, think I'll ask for Wellbutrin again.	F	62	5  days10 mg 1X D	9/19/2011Email
