AUGMENTIN+'875'	RATING	 REASON	SIDE EFFECTS FOR AUGMENTIN 875	COMMENTS	SEX	AGE	DURATION/DOSAGE	DATE ADDED 
1	Bronchitis	I throw up a few hours after every single dose. I have never taken it on an empty stomach and I always eat 2 yogurts before I take it. I feel like I constantly have the tummy flu. I even cut it in half to see if it would make the side effects subside, but it did not :-(		F	38	10  days874	1/3/2013Email
3	Strep	The first two days taking this made me very nauseous but I found eating a large meal when taking helped with the nausea. I also developed a yeast infection the second day, regardless of a probiotic and yogurt. I recommend picking up some Monistat when you fill this script! I have also experienced extreme lethargy with this med.	I am on day 7 of 10 and while it has helped my sore throat I now have chest congestion and am coughing up  green mucous and running a low grade fever....but I also had the flu along with strep so I may have lingering side effects from that.	F	26	10  days875 2X D	12/29/2012Email
1	Pneumonia	I was prescribed this medicine to take every 12 hours for a minor case of pneumonia. I was experiencing nausea, lack of appetite, and diarrhea before starting. However, I am on day 3 of taking this medicine and my symptoms have gotten worse. Today I've been running to the bathroom every 15 minutes with watery diarrhea and cannot not shake the nausea. I also just feel completely run down and out of it. I've made an appointment with my actual doctor tomorrow morning as opposed to an urgent care clinic doctor (they were the ones who prescribed me this horrible medication). Hopefully my doctor can get me straightened out.		F	27	10  days875MG/2x	12/18/2012
4	Sinus infection	Seems to have been much more effective in clearing infection than regular amoxicillin, but I am right now as I write in the ER because I had a near-fainting episode tonight with awful headache and narrow vision and I have to say I have been exha		F	46	10  days875	12/16/2012
5	sinus infection	3 days to clear to feel normal towards 6th day stomach cramping, pain, loose bowels every time I eat, worst direhha ever.		F	35	7  days2x daily	12/13/2012
1	Sinus infection	I am 32 weeks pregnant and fwlt I was going to die and almost called 911 twice.  Two hours after first dose, on toilet with a bucket in hand throwing up violently and watery diarrhea.  I stayed there for an hour and 45 minutes.  Sweating profusely and pulse of 120, resting.  I realized it was dehydration and in getting up to rehydrate, bot legs cramped up leaving me unable to walk.  I had been severely sick off 875 mg but the superinfection I had required Augmentin, so we decided to risk it, at a lower dose.  I thought I'd be okay but NEVER again will I take this medicine.  I was seriously scared for my life.		F	37	10  days500 mg	11/28/2012Email
1	infection lungs and high fever	I had no problem taking the pills the first two times however when i got to third i started to vomit just smelling the pill i got severe stomache pains and i can no longer take the pills because i will vomit them immediatly back out		F	12	7  days875	11/25/2012Email
2	Urinary tract infection	Terrible, watery diarrhea at least 15 times a day! On day 2 of medication, no way I'm finishing, I'm pregnant and calling my doctor first thing in the morning.		F	26	7  days875 mg x2	11/23/2012
1	Sinusitis	Went to ER for abdominal pain, nausea and metallic taste in mouth. While at ER abdomen grew huge. Er doc did ct scan on chest to check for pulminary embolism but heart and lungs fine.  Severe diarrhea for 7 days. No appetite and lost 20 lbs in 3 weeks. Stopped taking medicine after 7 days. A nightmare trying to figure out what was wrong with me. And still have sinus infection!		F	41	10  days875 mg	11/16/2012
1	gum access	Severe fatigue, dry mouth, intense hunger, restlessness, nausea, reflux, nightmares, sensitive to light. This is the worst antibiotic I've ever taken. i had to take it three times a day and even after full course i still felt ill. ask for anything but this.		F	23	6  days	10/24/2012
3	cat bite	Severe headaches, diarrhea, extremely tired and the pills are so big even when I broke them in half they got stuck in my throat		F	19	10  days875	10/21/2012
5	UTI	No side effects	Cleared a resistant UTI within 48 hours. I have taken it in the past for a dental abscess and for a resistant boil/ear infection. It has probably saved my life	F	59	7  days600 3X D	10/20/2012
1	Sinusitis	Extreme nausea threw up confused dizzy wanted to die took one pill and will not take another one EVER		F	27	1  days875	10/17/2012
2	Strep & Tonsilitis	Terrible diarrhea even when taking maximum dose of probiotic. Extremely fatigued despite 14 hours of sleep/night. In the case of tonsilitis-came down with a fever that previously was not there. No appetite. Stomach uneasiness. Feeling "out of it". Weakness.	Was told it was a "supercharged" antibiotic by my pharmacist.	F	21	10  days875 2X D	9/15/2012
3	Sinus/ear infection	Constipation legs/ hands swelling retaining fluid		F	47	4  days875mg2xd	8/3/2012
3	Swollen Lymph-nodes in neck area	Been taking this medication for 4 days now. Had Breast cancer 1 year ago and now lymph node swollen in my neck. No sign of Cancer or infection . Dr just being safe.	Day 1, had a lot of energy double work out, day 2 a lil less energy but felt great,Day 3 ,  felt great in the morning then tired the rest of the day. Been sleeping since. No energy at all to do anything. Work out everyday on treadmil and cant get myself to get up let alone go to gym. My head feels pressure, bowl movments soft..cleaning out my tummy for sure. Lost about 4 lbs ; ). A little deppressed, lethargic, loss of appetite but have to eat when taking meds. Not sure if I like this medication. Don;t want to be down...	F	53	4  days875 2X D	8/1/2012Email
3	ear infection	Diarrhea 2nd day on pill,extreme fatigue always want to sleep basically have to fight to move my arms, also sore throat that makes it hard to swalow the pill and I'm only on the 4th day of pill. Only good thing is it made the infection stop hurting on second day just waiting for the pressure to go.		M	20	2  weeks125 mg	7/19/2012Email
3	Acute Sinusitis	Nausea, Heartburn, Restlessness, Mild Diarrhea: -possible- Sciatic nerve flare-up* I've taken various antibiotics in the past several years for different reasons (ie, Amoxicillin, Z-pack, Penicillin, etc) & honestly, other than a few very minor stomach upsets, never really experienced major side effects.  Last November I was prescribed a strangely high dose of Augmentin (875mg x twice a day) for what I truly believed was a minor case of Sinusitis.  On the fourth day, I woke up with an absolutely excruciating case of Sciatica down my left leg.  The days preceding, I had a slight tense feeling in the same leg but thought nothing of it until all hell finally broke loose.  It took a full 5 weeks to somewhat recover from the miserable, debilitating pain.	*However, what needs to be mentioned is the fact that the month before, I had been in a minor car crash & since then, my back and legs never felt quite right.  While I'm 100% sure this was a pre-existing, dormant issue already, I tend to believe that the Augmentin may have contributed to the flare-up.  Fast forward to last week: I was put on Augmentin, 875mg yet -again- for a sinus infection despite my protests (the doctor assured this didn't cause the sciatic nerve pain the previous time).  However, shortly after taking the first two doses, my left leg felt like it was starting to ache more than usual.  I immediately stopped taking it twice a day and the pain lessened after 24 hours or so.  Additionally, I did suffer very minor side effects like nausea and diarrhea however taking a probiotic vitamin twice a day REALLY, REALLY helped to nearly entirely fix these issues.  I highly recommend taking probiotic supplements with antibiotics.Overall, Augmentin did appear to fix my sinus issues and do its job, but I would like to give a word of caution to those with pre-existing nerve/joint issues, ESPECIALLY Sciatica: while I -know- it didn't cause my sciatic nerve problem, I'm pretty convinced the very high dose may have caused the flare-up itself or at least contributed to it.	F	28	12  days875mg 2X D	7/12/2012Email
4	Cat bite	Extreme fatigue, foggy feeling, nausea and diarrhea. The fatigue is the most annoying side effect. I don't have the energy to do anything, however the augmentin is clearing up the infection.		F	29	7  days2X D	5/20/2012
5	Mastoiditis	None. Seems to have cleared up the infection, would take again if necessary.		F	21	2  weeks2xD	5/18/2012
5	sinus and ear infection	pressure/bloating/pain in or near stomach, nausea	Started working within the first few days for an infection that had been around for 6 months. Took with food. Stomach felt better when it was full, so started eating snacks to keep something in my stomach to make it less uncomfortable. Worse in the morning (empty stomach)	F	45	10  days875 2X D	5/6/2012Email
1	Ear Infection (that I did not have)	Took first pill at 4pm, by 7pm the watery explosive bowl movements started, followed by vomiting around 1am, at 4am I took a second pill, after using the bathroom ~12 times before 9am I realized it was the antibiotic that was causing the problem.  Called doctor, eventually went back in.  A second doctor told me that I did not have an ear infection and that augmentin was notorious for severe side effects.  He didn't understand why the first doctor prescribed it to me.  I discontinued use after the second pill.  I last took a pill 24hrs ago, but I am writing you this from on the toliet. It is bad bad bad.  I really am upset at the prescribing doctor!  The side effects are not worth taking this medicine!!!!		M	31	1  days	5/5/2012
1	Strep throat	What a great way to lose 3lbs in one night!  If you don't mind puking up blood.....After one hour of taking this pill (after dinner) I had severe vomitting for three hours every fifteen minutes along with sweating and the shakes!  So bad that I almost choked on my vomit by aspirating it!   The next morning came the diarhea.  I thought I had food poisoning because the symptoms were the same.  I waited one day to let my stomach regroup so i could eat solids to take the antibiotic again. I ate breakfast today and took half of a pill this time and within an hour i had the same symptoms, but not as horrible as the first night.  I think since i had cut the pill in half it did not affect me as strong as the first time.  I now realize it was not food poisoning but the antibiotics.  I will never take this med again!!!! I have never experienced something like this before and I warn you...stay away and have your doc give you something else!  I'm still shitting my pants and I think I'm down 4lbs now...but not worth the suffering.  Especially when you have an infant baby to take care of!		F	35	2  days850 mg	4/27/2012Email
1	Strep	Nausea, terrible stomach cramps, diahrrea, loss of appetite, exhaustion.	I haven't been on antibiotics in years - I have no idea why my doctor prescribed augmentin instead of penicillin. I've stopped taking it because the augmentin made me just as sick as the strep. It's been 36 hours since I took my last pill and i'm still doubled over in agony. I will never, ever take this pill again.	F	25	10  days875 2X D	4/11/2012
5	upper respitory infection	Nothing to really complain about....just extremely tired!  But was told that was the infection, not the medication.  I've taken this medication several times & never had problems.   The people that have upset stomachs should try eating before taking this....that definately helps me!  Have had loss in my appetite, but not complaining about that :)		F	34	10  days2 X day	3/31/2012
1	probable infection in jaw	after 4th dose - extreme nausea and chest pain, dizzy, stomach pain, loose stools, itchy back, high blood pressure 148/100...Don't know if the pain and the tension from so much pain elevated b/p or the augmentin itself, but I've never had such high b/p ever.	Had throbbing pain in jaw along with cracked tooth. Oral surgeon extracted tooth but jaw pain didn't go away. Pain has been in jaw 1 month. Oral surgeon prescribed augmentin due to possible infection in bone. After 4th dose (all taken with a full meal), the symptoms started.Went to ER thought I was having a heart attack because I felt so bad. Had full battery of tests and heart is okay. Blood work was good. ER doc said blood work shows no sign of infection. She felt along jaw and had me open and close mouth and believes pain is from TMJ - my jaw is out of alignment. I can feel it after she showed me how, so went through a full day of misery and ER expenses to find out never needed the augmentin anyway.My advise - ask for an alternate antibiotic. The probable side effects aren't worth it.	F	48	4  times125 mg 2X D	3/18/2012Email
1	Sinus infection	I only took this for two days with meals. The third day I woke up in the middle of the night with severe stomach pains and diarrhea. I also had a fever of 104, almost passed out, and was vomiting. I stopped taking it and my doctor prescribed me something else. This was awful. I will never take Augmentin again.		F	33	2  days875	3/18/2012
1	bronchittis	Stomach issues, anxiety attacks, restlessness, nightmares		M	54	10  days875	3/15/2012Email
2	Sinus infection	Bloody diarrhea, Stomach cramping		M	31	10  days	3/14/2012
3	sinus infection	Didn't notice it at first, but slowly realized it was the reason why my legs ached and I was SO exhausted when I stopped taking it after day 7 and the DR told me to continue taking it.  Immediately, I went back to feeling awful.  He told me I felt awful because of the sinus infection, but it turns out it was because of the antibiotic!		F	34	10  days875 2X D	3/13/2012Email
3	chronic ear infection	Ive taken the drug before to treat mastioditis. it treated the infection, side effects were minimal/not enough to recall about. Currently, I am on day one. Symptoms so far include: nausea, loose stools & intense HALLUCINATIONS! (only in sleep/waking up process)	i think its important to know your body and what works for you. personally the hallucinations dont bother me so much, and its the only antibiotic ive taken that has aggressively gotten rid of any infection quickly. powerful stuff, especially at the dose im taking.	F	23	10  days125 2X D	3/10/2012
1	sinus infection	After 2 doses felt anxiety and restlessness. On 2nd day stomach ached and had bad cramp in my calf. 3rd day off balance and headaches, that nite heart "flutters", same on 4th day. Quit taking & called my doc. Told me not to take any more, I was having allergic reactions to it. Was put on a "z-pac" for sinus immediately.		M	42	4  days875mg	3/2/2012
1	swollen parotid gland	Severe (the worst) tendon and joint pain I have ever had, started on day 2 and by day 5,  I discontinued the medication. The tendon on the front of my foot running up my leg about 6 inches was so severe, I could not flex it or walk without severe pain. The tendon was visibly swollen. I'm not sure how long this will last as today was the day I stopped the Med but as of tonight, it's still very painful and hurts tremendously to walk even woke me up! Noted joint pain and depression/anxiety as well as a persistant sore throat and now a yeast infection! I will never take this medication again!		F	43	7  days875mg 2X D	2/27/2012Email
1	Sinus infection	After 7 days of agumentin am left with dry a dry tongue, I feel like am diabetic with the type of thirst it's given me, shortness of breath I definately won't take it again.		M	33	7  days	2/19/2012Email
1	sinus Infection	Dry mouth, feeling shakey, horrible dreams/thoughts, disoriented and shortness of breath. Called the pharmacist at 2 am and he basically told me I was crazy and that these were not side effects. Not planning on taking another dose.		F	26	1  days125	2/1/2012
5	Cat Bite	Dizziness, tired, some stomach upset but for an antibiotic of this strength it wasn't bad. I took it with food like the instructions suggest.	I feel I was extremely lucky not to have some of the horrible side effects mentioned about this drug!	F	61	14  days875 mg 2X D	1/27/2012Email
4	sinus infection	None	This drug is a miracle worker for most sinus infections. I get a sinus infection at least once a year, and this is what I am most often prescribed. Only once has it not kicked my infection. I will say, however, that the 875 dose is best taken with a probiotic. If you don't, you may experience stomach problems. However, I have never had a single issue with it.	F	26	10  days875MG 2X D	1/27/2012
1	Acute sinusitis	After the first dosage, had severe heartburn.  After the second dose, I had the most debilitating stomach pain and nausea I have ever experienced.  I only took two pills--12 hours apart--and took each pill with a full meal followed by two full glasses of water.  I called my pharmacist to ask what I could take to help with the stomach pain, as I had tried Gaviscon, Pepto, Mylanta and Tums to no avail.  The pharmacist said every single person she has known who has used this drug ended up with serious, SERIOUS stomach trouble.  THIS DRUG SHOULD BE BANNED!!!  Six days after taking only two pills, my stomach pain is worse, as is the nausea.  Someone needs to take the makers of this drug to task!!		F	49	1  days 2X D	1/23/2012
1	sinus infection	I got immediate stomach upset.the abdominal pains were horrible. The worst side effect was horrific nightmares. they were not your usual ones. I would dream all night. this is the worst antibiotic I have ever taken!		F	31	2  days875	1/23/2012
1	cat bite	Abdominal pain and debillitating nausea, headache and acid reflux!!!		F	55	3  days875	1/8/2012Email
1	Gum abscess	OMG! I became extremely dizzy and felt weird and nauseated within 30 minutes of the first dose. Then the severe tightness and pain in my stomach started and built throughout the day, as did the nausea. I never took the second dose--symptoms started receding after 12 hours. Horrible drug! Don't take it!		F	49	1  days875-125	12/25/2011
1	sore throat and cough					1  days	12/23/2011
3	UTI	Dizzy, mild fever, hot head all day, Flu like symptoms all day. I feel like I'm carrying people on my legs all day. Take this medicin with a FULL meal every time, it will help.!	I had a kidney stone removed 10 days ago. After surgery and finish a round of Cipro, a 101.5 fever started. I was re admitted and after 2 bags of Rocephin (another powerful antibiotic), I was sent to home with 7 days of Augmentin.	M	40	3  days 2X D	12/2/2011Email
1	Tooth infection	I had the worst diarrhea I have ever had in my 41 years of living. I woke up in the middle of the night on day 4 with a fever of 103 and terrible abdomen pain with crazy weird thoughts. I have terrible headaches in the top of my head. I haven't taken it in 24 hours and my stomache isn't as bad as it was.  I still have headaches and now have developed a stupid cough and a sinus headache from hell. I do not recommend this medication to my worst enemy. It should be pulled from the shelves and banned from ever being made.		M	41	4  days825. X2	11/28/2011Email
1	sinus infection	stomach pains, depression, anxiety.	This was so drug was horrible. Anxiety hit me after 4th day, terrible stomach pains wound me in the ER. Stopped taking after 7 days. This killed all the good bacteria in my intestines resulting in a very irritable bowel. I have anxiety as it is and made it worse plus depression. I will never take his again.	F	38	10  days875mg 2X D	10/17/2011Email
3	Bronchitis	I thought I was just becoming lazy; this drug makes me so tired & hungry! I have felt a big improvement in the bronchitis but its not gone yet & have 4 days of pills to go still.		F	37	6  days875 2X D	9/29/2011
1	Strep	vivid dreams, weird thoughts, hallucinations, itching, diarrhea, no appetite/it was torture to feed myself, made my teeth brown, frequent urination, constant sweating, hyperactivity/restlessness	dr presrcibed this because strep came back from a couple months ago.this medicine is horrible. i didnt react like this to regular amoxicillin. im on my 3rd day and all of these effects are ruining my life i am afraid to continue. but also dont want my strep to come back a 3rd time. called my doctor for another medicine but worried to take that now. DONT TAKE THIS MEDICINE	M	24	10  days875/125 2X D	9/28/2011
1	Sinus infection	I experienced serious diarhhea, rash/itching, terrible lethary and depression.  The scary part was that I got the most horrific migraine of my life and had head and neck pain for 7 of the ten days.  It took at least about 48 hours to begin to be my old self again.  Be very careful if you are taking this drug!		M	48	10  days875 2X D	9/27/2011Email
1	Sinus Infection	Shortness of breathe, insomnia, anxiety	Took the med for 10 days. Finished my scrip. Last 3 days were awful. No sleep, shortness of breathe, insomnia. On the first day I had a reaction, I thought it was a fluke so I kept taking it. Turned out my body doesn't like this stuff. Seems like the majority of people with anxiety, stress, depression, have problems with this medicine. I remember why I dislike medicine, it never works and always makes me feel terrible. Note to self, try more natural remedies, they seem to have less/no side effects.	M	26	10  days875mg 2X D	9/23/2011Email
1	tooth implant	Given this toxic drug as a preventative measure so I would not get an infection after a tooth implant.   After 2 days I had horrible diareah, nausea.  Reported these side effects to dentist who said "take them anyway, and be sure to take all of them!".  Because I had no known infection this drug caused me (on day 10 of dosage) to go to the Emergency Room from dehydration, nausea, diareah.  I think it harmed my immune system.   Do not take this drug.	My dentist (Ehsan Rezvan, Gilroy, Calif) mis-prescribed this drug and ordered me to take a large dose, the strongest possible for 12 days, when I had no infection.  My health was in serious trouble until the ER got IV's into my collapsed veins.  The dentist has not taken responsibilty.  My research with the pharamecutical company shows that this drug is for "RESISTANT PNEUMONIA" and certainly NOT for for people WITHOUT infection and who have (or had) a healthy immune system.   Isn't this exactly how bacteria become "resistant" to these drugs?   The pharmaceutical company making Augmentin" should do much more reserach before allowing this drug to be fed to the public.	F	55	12  days30 mg 2X D	9/2/2011
3	Lyme Disease	Leg cramps- buzzing in ear, swelling of throat, swelling in legs, migraines, seizures, stroke like experience, enlarged lymph nodes, foggy feeling, floaters, ect. Produces white thick mucus in throat and lungs.	I have to take this long term for my lyme- if not- I would be dead.  I have constant sinus infections and pneumonia and I would not be able to function.  Lyme is a brain infection and this is the only drug powerful enough to kill the lyme spirogets.   I would not take this if it were not for my lyme.	F	54	1  days875 1X D	8/10/2011
AUGMENTIN+'875'	RATING	 REASON	SIDE EFFECTS FOR ABILIFY	COMMENTS	SEX	AGE	DURATION/DOSAGE	DATE ADDED 
				F M	 	 	    
3	Bipolar1 Disorder	Extreme Weight Gain, High Cholesterol, Extremely High Sugar Levels	I recommend this medicine for people not concerned with weight gain. For Bipolar it is a great medication. Mind wise I was fantastic, but my physical conditions are horrible. Now pre-diabetic. Switched to Seroquil XR 50MG. Working great!	F	39	2  years150 1X D	12/14/2011Email
5	Chronic fatigue syndrome	Abilify brought me back to life. I was so sick and within a week i was feeling worlds better. I can not even describe how much it had helped me. No side effects.		F	30	2  years2 mg	12/13/2011Email
3	Bipolar 2	I have woken up consecutively around 4 or 5 am since being on the drug and have not fallen back to sleep, causing me to be extremely tired.	I take it in addition to lithium. I find it has helped stabilize me but being overly tired causes me to be a wreck and worse off then before. I am going to try decreasing my dosage and see if I can sleep then.	F	18	9  days2 2X D	12/10/2011
1	Depression	Twitchy, jumpy, leg cramps. Serious decrease in attention span, continues long after discontinuation of drug - may have ruined my attention ability forever.	After discontinuing the drug about 5 years ago, some serious side effects remain. Lost my attention span. Cannot read a full book, only articles about the size of those in a magazine, also cannot concentrate on a movie or tv show past about one hour. RECOMMEND YOU TO AVOID THIS DRUG AT ALL COSTS. DOWNSIDE IS NOT WORTH IT. OF COURSE, YMMV.	F	51	30  days 1X D	12/5/2011
1	depression	Tremors, insomnia, nausea, extreme weight gain, anxiety.	My son was put on ability after suffering from depression and hallucinations. His anxiety level increased and he would go through periods of severe vomiting and nausea. He also developed insomnia. His weight started out at a thin 150 pounds within one year he was 245. We changed psychiatrists and she added zoloft and took him off the abilify. He has been off for over a year and still has extreme Carb cravings and is struggling to lose weight despite the fact he still has bouts of extreme nausea and vomiting.  I feel very strongly that abilify has caused lasting permanent side effects. Please do not let someone you love start this medicine.	M	20	1  years5mg 1X D	12/3/2011
3	major depression	Very drowsy all day, anxiety		F	21	3  weeks20mg	11/29/2011Email
5	major depression	major weight gain, has slowed me down a bit, but I'm not bothered by it - I still move too fast anyway	best drug I've ever been prescribed - lifted my depression when used as an add-on and stopped the racing thoughts that I always had and thought were normal	F	39	2  years7.5 mg 1X D	11/16/2011
1	bipolar 2	feeling of "drunk driving", blurred vision.. insomnia, but then extremely tired all day.. restless.. complete loss of concentration. eye twitching. my mood improved.. but side effects were too bad.	I finally stopped when I was too scared to drive and had a few total breakdowns at work and literally couldn't work or do my school work.. i lost ALL concentration and then went to see another pdoc for ADD/ADHD.. i stopped taking abilify but the eye twitching never stopped.. in fact, ive had random muscle spasms/contractions that have spread all over my body and become more constant as time goes on.. i have been off abilify for almost 2 months.... i feel my nerves sparking under the tip of my nose like theyve gone haywire.. the muscles in my legs, knees, feet, neck, EVERYWHERE... spasm ALL day long.. making it horribly hard for me to sleep now and some days more than others make it hard to focus.. going back to my doctor again later this month to see if theres possibly ANYTHING that can be done to help..	F	25	1  months 1X D	11/14/2011Email
3	possible borderline personality?	slurred speech, unsteady, acting like drunk	I took it in the morning but it made me tired. I'm only on 1/2 a pill because I'm so sensitive to these type of meds. Then I tried it before bed but thought it kept me up.I go go go all day doing things until I'm wiped out and in pain.I forget to take it at night so took it this morning and felt like I was drunk being obnoxious and crying easily.	F	62	11  days1 mg 1X D	11/11/2011Email
1	deppression	shaking twitching over emotional		F	23	60  days30 1X D	11/3/2011
5	schizophrenia	restlessness, insomnia	switched from clozaril to abilify because i had gained a significant amount of weight on the clozaril and was literally obese, drooling, and stupid. when i switched 9 months ago for a little over a week got less than 2hrs of sleep a night. went through many sleep medications (regular ambien 10mg, trazadone, lorazepam 2mg) all of which helped somewhat, adding an hour or two until I was prescribed ambien cr 12.5mg. getting 6 to 7 hours of sleep, lost over 50 lbs and feel much more like myself. This drug worked wonders for me after the side effects were treated.	M	29	9  months20 1X D	11/1/2011
4	depression	The biggest side effects I have had are weight gain, and insomnia, and sleepiness.	This drug has given me my life back. It took getting to 5mg for the depression tolift and stay lifted. I started at 2 mg ,and the depression lifted in three days, but didn't stay lifted, so we slowly kept increasing . I am so glad my doctor suggested this med. There are side effects, but I will tolerate them because the depression was horrible. The other side effect I have is gettign up early , around 7 am ,which I like .  Give it a try, and start the dose low if your sensitive to medication.	F	49	4  months5 1X D	10/27/2011
1	bipolar	rapid heart rate. tremors in my hands similar to that of alcohol withdraw. fatigue. feeling washed out emotionally and disconnected from life. highly increased sexual desire. nausea, often awakening to feelings like morning sickness. decreased reflexes/reaction time. increased anxiety. increased paranoia.	This is an awful, awful drug as are most antipyschotics. For 2 years we played with the abilify dose ranging from 5-15mg. We tried adding other drugs and removing other drugs all to make one drug work and combat the unpleasant side effects. Finally settled for abilify 10 mg plus clonazapam.In the end, doctors push these drugs and won't even toy with the idea that maybe with proper therapy in mild cases of mental disorders, one can thrive without meds. I finally pulled myself off and continue to keep it secret from pro-drug persons. Little if any withdraw. I still go to therapy, I am thriving much better in therapy without meds. I suggest trying this if at all possible instead of meds. You can always go back to meds if this isn't working.	F	32	2  years10 mg 1X D	10/18/2011
4	Bipolar/anxiety/migraines	Dizziness, no appetite	I already feel better, even though it's only been 9 days.  My mind is more clear and I have less racing thoughts.	F	45	9  days5 MG 1X D	10/14/2011Email
1	Psychosis	2 days on 10 mg, then 5 days on 5 mg.  Accentuation of existing feelings of being drained, even on 5 mg.  I couldn't even sit on a park bench - reclined - a lady was very concerned - asked if I was OK, if there was anything she could do.  Lack of life force - near lack of ability to even look after myself.	I wondered about starting off on 2.5 mg to give my system the chance to get used to the side effects, but the psychiatrist said this was "no dose".  Thought I would try anyway, and double the dose after a couple of weeks, but after reading these other comments, I don't think I'll bother.	F	50	7  days5 mg 1X D	10/14/2011
3	Rages	Daughter had severe muscle and leg pains. D/C after 5 days. "First cause no Harm" is what I follow for my child. The ABILIFY user sheet that came with the drug, the sheet said to report immediately to the doctor about the side effects. I did.		F	8	5  days5 mg 1X D	10/12/2011Email
2	depression	restlessness despite being very tired	This medication was not for me.  The first day was fine and made me feel better with more energy, but in the following days, I became unable to sit still.  I would be so tired, but I had to move.  I still take Abilify occasionally when I feel very low, but only for one day.	F	50	1  weeks2.5 1X D	10/6/2011
2	Bipolar Disorder	My daughter has experienced bouts of depression whilst taking these meds, tiredness very sleepy all the time, has no energy anymore, lost all motivation always mopey now and moaning, whingeing, very irritable, extreme hunger that is beyond ridiculous, not happy with any part of what this medication has done to my daughter except her violence and anger has almost completly gone. but fear that the pro'c do not outweigh the cons here, my daughter just isnt happy ever anymore very sad for me as her mother to watch am considering weaning her off these meds as soon as i have discussed with her pysciatrist.	Tried Risperdone first (short term 3 months) did absolute wonders = apart from extreme weight gain. cannot go back to this apparently as have been told it is a short term drug only.	F	12	10  months10mg 2X D	10/1/2011Email
1	autism	We complained with the psychiatrist about the medication risperdal, because even after two years we didn't see much improvement with it and my son was always much more nervous with than without risperdal.  The psychiatrist recommended to change to abilify and that was much worse.  My son didn't want to sleep anymore and was very disturbed and cried a lot.  The psychiatrist insisted to continue and recommended to combine abilify with seroquel.  Seroquel should in theory bring his sleep back.  Not so in practice.	Life was hell for father and son during abilify medication time.  I am very pleased I took my son off it.  As a father of an autist, I would like to take the drug to try and understand what it does, however as I permanently need to take care of my son, I can't afford the risk.  It is a scary drug.  I can't recommend it.	M	7	2  months10 mg 1X D	9/27/2011Email
3	Bipolar Disorder	At higher doses, heart palpitations, anxiety, blurry vision, tooth decay, muscle tics, restlessness.	I am sticking with the lowest dose (2.5mg) which has made big changes for me (less depression, more even moods and energy). I've tried higher doses and the difference was negligible but the side effects were much more of a problem.	F	49	3  years2.5-7.5 1X D	9/23/2011
1	schizophrenia	tiredness,  weight gain.  The side effects have gottwen so bad that I was forced to quit the medication against dr.'s advice,  out of fear of death due to weight gain.	I will admit that I am somewhat biased:  I am absolute opposed, moral grounds, on the use of any mind-altering drugs for any purpose. Also,  due to my years of negative experiences with psychiatry,  my viewpoints tend somewhat toward the antipsychiatry side.  I am in no way connected with the Church of Scientology.	M	47	1  years10 mg 1X D	9/21/2011
