ESTROSTEP+21	RATING	 REASON	SIDE EFFECTS FOR ESTROSTEP 21	COMMENTS	SEX	AGE	DURATION/DOSAGE	DATE ADDED 
2	For Pregnancy Prevention	weight gain, depression, moodiness, skipped period (or withdrawal bleeding i guess it's technically called), severe headaches, lethargy, upset stomach, stomach pain, sore breasts, very very stingy sore nipples (sucked real bad)	i was on lutera (generic for allesse) for two years and never had any bad side effects, until it stopped controlling my bleeding so i switched to the estrostep.  after the first month on estrostep fe's generic (tilia), i had bleeding for a day or two, after the second month, i had no period at all.  i've taken a dozen preg tests, all negative.  the headaches occur all through the month but the worst seem to fall in the third week of pills, they are so bad i can't do anything other than lie down and cry. i've been depressed and lack interest in most things around me.  my sleeping habits have gotten messed up too, i find it hard to get to sleep but once i do, i find it even more difficult to get up.  the sore boobs and nippies didnt' start until i began this third month pack of bc, that was two weeks ago, the nippie burn has subsided and my breast aren't as sore as they were last week.  i have had some mild cramping sensations as well.  oh, and a yeast infection that just won't quit.  i really don't like this pill but i'm hoping these side effects will clear up after a while.	F	30	2.5  months 1X D	7/12/2010
5	Prevent pregnancy, acne	Weight gain, some hair loss	This is by far the best birth control I've been on. I started on Ortho-Evra and HATED it. Went to Estrostep and loved it. Then I got Tilia (Estrostep's generic) to save money and went right back to Estrostep. Tilia made me super depressed and have frequent suicidial thoughts. No thanks! Estrostep keeps my libido good, my acne under control, and my periods light and regular. I would recommend Estrostep to anyone.	F	33	3  years 1X D	6/29/2010Email
1	Birth control	No sex driveWeight Gain, 20 lbs in the last 2 years.  I worked my ass off the first 3 years in order to maintain my weight.Cry over anything (I hated moody women and promised I would never be moody).  I am in bad shape today.  I cry, get angry, don't want to leave the house, I do not like the person I have become, even though I am very successful at my job and my relationship is wonderful, but I fight with my emotions everyday.		F	27	5  years	12/30/2009
3	birth control	weight gain; missed a period, spotting and deceased sex drive	I was very worried when i missed my period and 2 weeks later i started spotting.  My doctor said i was getting use to it. I've gained 15lbs in 3 mos but thats a good thing for me.. I like being thicker.	M	24	3  months	12/18/2009
4	birth control and acne	much shorter, lighter periods, mild cramping	I am very happy with this pill, I have been on Yasmin and Yaz before switching to this to try and help with my acne. My acne hasn't improved or worsened, but my periods are super light and short with mild to severe cramps on the first day or two.	F	21	2  years	11/6/2009
4	birth control and regulate period	weight gain. i have gained about 15 lbs in the two years i've taken it. also had an increase in facial hair. and moodiness is heightened for me during pms time - which i never had an issue with before.	the upside: it caused my periods to be like clockwork when they were never even close to regular, before estrostep. also, have had much less intense cramping (used to be so bad i'd pass out), and my periods are much lighter.	F	29	3  years	9/8/2009
4	As a "vaccination" to ovarian cance	Increased breast size, 20 lbs weight gain, decreased sex drive	I was advised by my OBGYN to take E due to family risk of ovarian cancer. She told me that 10 years on E would drastically reduce my cancer risk. I like the drug with the exception of the weight gain.	F	48	9  days	7/21/2009
5	Prevent Pregnancy	Zero sex drive	I have been on this birth control for 8 years and overall, I would recommend it to anyone.  Not going to lie, the first 4 - 6 months were rough: I was nauseous all the time, I lost a 10 pounds (went from 120 to 110), and had spotting.  Once my body got used to it, the drug was a miracle - very light periods at the same hour each month.  Major downside - I have absolutely no sex drive and I really believe it is because of the birth control.	F	25	8  years	7/6/2009
2	Birth Control	very slight weight gain, cramps during period, extremely low sex drive during the "white pills" but felt like i was in heat during "placebo-pills"-week (i never actually took the placebos though.) Pain during sex (deep pain, near cervix probably), slight bleeding after sex. Need more sleep than usual.	I was on Orthotricyclin Lo before, but it was getting too expensive for me, so my doc at school recommended estrostep. I'm hoping that my body will get used to it by the 3rd month. if not, i'm definitely switchin pills again. i'm getting way too many negative side effects from this pill...orthotricyclin NEVER gave me weird/bad side effects.	F	21	1.5  months	5/16/2009
5	Birth control	The first month, I had horrible diarrhea and stomach cramps when I went on the placebo week, but I'm now thinking it was unrelated to the pills, and just a coincidence. I stopped taking the placebo iron pills just in case, and the problem never returned.	My boobs got huge! Again, could just be a coincidence, but I went from a 34B to a 34D in 2 months. Not complaining though! Also, my sex life is greatly improved - I'm in the mood more often, and orgasm more easily. Hooray!	F	19	3  months	5/7/2009
3	control symptoms of endometriosis	increase in facial hair, weight gain, increase in blood pressure, change in vision, thinning scalp hair, lots of yeast infections that were hard to get rid of	I take this BC pill continously for endometriosis. I loved that I did not have extreme mood swings around my period time anymore. I did not have anymore horrible cramps at all. It helped some with my acne, but I still have quite a bit of acne.	F	34	3.5  years	4/6/2009
5	mainly help with severe pms	all positive effects - had the least weight gain. Only one concern - does taking it for a long period of time have negative effects. I am afraid to go off of it because my psychological well being is really important.	I needed a pill to regulate my periods and help ease the severe emotional drama that came 2 weeks before my period. My emotional upheaval would effect my children and my husband. I wound up feeling guilty all of the time. Estrostep took away all of the emotional problems.	F	44	15  years	1/9/2009
5	Birth Control	At first mood-swings, now increased confidence and high levels of self-assurance, weight gain (20 lbs in 10 years), positive personality changes (I feel very "motherly" towards just about anyone), emotional at times, migrane once a month.	Well, I've been on this for 10 years and it definitely prevents pregnancy.  It also has caused me some positive side-effects (increased confidence and kindness towards others) and negative side-effects (major weight gain and a migrane once a month).	F	29	10  years	12/29/2008
4	prevent pregnancy	Increased discharge, frequent spotting, a few missed periods.	No change in my moderate acne, unfortunately. Slight weight gain that could have been many other factors in my life. No real breast increase. I always spot about a week after my period for 2-3 days. Gyno says it's normal and doesn't bother me too much. But lately my periods have been coming later and later during the inactive pill week and sometimes haven't come at all, which is very worrisome. No mood changes, very high sex drive, can't complain too much.	F	22	4  years	12/19/2008
2	Birth contol	Nausea, bladder infections, mood swings	The pill worked fabulously the first month - I lost about 10 pounds, had no nausea or headaches.  But after that, it's gone downhill.  The second month I started getting recurrent bladder infections and the last two months, once I start the last set of active pills, I can count on being nausated in the morning, if not during the whole day.  What started out great kind of backfired...	F	22	4  weeks	11/17/2008
4	Birth Control	Major weight gain in the first 3 months, I went from 120 to 145.  I have since been on this pill for 2 years and 3 months with no problems, and I've managed to take and keep most of the weight off.  My emotions were crazy for the first 6 months, but everything regulated itself and I feel more like me again.	I'd reccomend this brand.	F	21	2  years	9/11/2008
3	Endometriosis	Moodiness, cramping in legs while sleeping, increase in anger/easily upset.	This pill wasn't horrible, but it did mess with my emotions. I have always been sensitive and can get upset easily, but I feel like Estrostep made it even worse. I also got angry much easier too. The strangest thing was my legs cramping up at night. It would happen at random times while lying in bed and would really hurt. I noticed it in my upper thighs mostly, but often the entire leg. I have since switched to LoEstrin24 and am feeling much better. Getting more headaches on this one, not sure if that is why though.	F	21	1  years	7/29/2008
4	Birth Control	mild moodiness, dry skin/ eyes, heavy breakthrough bleeding	Estrostep Fe is hands-down the best birth control I've ever been on.  This first time I was on BC, I tried Ovcon.  Then I switched to Balziva (THE WORST EXPERIENCE OF MY LIFE).  On the advice from a friend, I tried Estrostep.  I do not have the extream moodiness that I had on the other 2 pills, or any weight gain.  I weigh the same today as I did when I started taking it. I do have breakthrough bleeding, but I have experinced this will other pills.  My regular periods are so light, I feel like I can handle the breakthrough bleeding.  Over all, its a great pill!	F	25	4  months	7/4/2008
3	birth control, ovarian cyst	depression, lethargy, weight gain	This is the only bc pill I've ever taken, and I've taken it mostly regularly for almost a decade now.  The first 7 years I was on it, I would have given it a 5.  My periods were lighter, regular, hardly any cramping.  However, in past two years, went off it for stretches and noticed that I had way more energy, lost about 5 pounds each time, etc.  Have finally just asked my doctor about switching to something else, though am worried that any other pill will be just as bad w/side effects...	F	28	 	7/3/2008
5	birth control/endometriosis	Possible weight gain (5 lbs)	I've been on Estrostep FE for 8 years.  It's the only BCP that I've ever tried.  I love it!!  I used to have awful cramps and very heavy periods.  My period are practically non-existent and I don't have any cramping at all.  My skin looks great, too.  The only complaint that I have is a possible 5 lb weight gain, which is all in my stomach.	F	31	8  years	4/10/2008
3	birth control	large appetite all the time	i loved how light my periods were and how i always knew when they were going to be, HOWEVER, while on estrostep i've gained around 15 pounds and always have the appetite of a 300 pound man!!! It's really great to know that i'm not the only one who has had this problem with it...	F	21	2.5  years	2/28/2008
2	birth control	hair loss, mood swings		F	33	8  months	2/28/2008
5	pregnancy preventtion, acne		I LOVED this pill. I never had any PMS and periods were light and very predictable. Unfortunatly, it is expensive and w/out insurance anymore Doc suggested I try another one. Tried OrthoTriLo and have a lot of symptoms. Trying Loestrin 24. We'll see how that goes. I may end up switching back to Estrostep.	F	24	8  years	2/27/2008
3	I have cyst	I get migranes and the medicine makes it worse.	I don't really get my period when being on the medicine. Barely any pain and any side effedcts. Great pill exceot for the migranes and weight gain!!	F	20	3  years	1/24/2008
3	Prevent Pregnancy	I've been on Estrostep for about 2 years and I've gained a ton of weight. I've missed my period a bunch of times - once for 2.5 months when I was sixteen, that was scary... currently in my second missed month, already taken 2 tests and both negative but still nervous. Not fun. I'm moody and incredibly lethargic (probably due to my intense weight gain...)I could sleep for days on end without a thought. This is my only b/c I've ever tried but I think I want to switch.		F	18	2  years	1/22/2008
1	birth control	Extreme depression, moodiness, crying often, Very hungry, anxiety, tired all the time, can't sleep, caused acne (when I didn't have any to begin with), have hot flashes where my skin gets red then goes away.	I have never had such bad side effects.  Since this is the completion of my first month, I will try a second month to see if there are any changes, but will be seriously changing to a different medicine if things don't improve.	F	30	28  days	1/8/2008
5	acne	I was taking these pills last year and they were working well for me. I had mild acne as soon as I turned 21 so I decided to take the Estrostep. My acne started clearing up for me and I was also gaining weight. Yeah, I know most people won't think that's an advantage, but for me it was. I was 5'3'' and weighted about 115. As soon as I started taking these pills I went up to 135 and looked great with a clean and clear face.	I have one problem. I'm pretty possitive these are the pills I was taking last year, but I want to make sure. For those of you who took these pills last year, did they come in a pink/purple box and said With Acne Contraceptive on the top of the box? I stopped taking these pills about the beginning of this year and can't seem to find them, of course til now on the internet.Thanks	F	22	6  months	12/23/2007
5	birthcontrol/ lessen period length	i have never had any bad side effects.	Wonderful, a little expensive compared to other birth control pills, however it is well worth the money for me.  I have been on estrostep for 3 years and love it!  Never would change... before this i was on ovcon 35 and i was getting extremely sick.  Estrostep is the way to go	F	19	3  years	12/14/2007
5	acne,eliminate cramps,birthcontrol	It was wonderful, I have tried the depo, estrostep, and also ortho.This birth control made my periods seem obsolete, i only bled for one or two days, no cramps, no acne (which i battle), and NO MOOD SWINGS!! I even lost about 15lbs while on this birth control. The only reason why i switched was due to a loss in insurance, so the health department gave me ortho and depo.my hair fell out with the ortho pills, and i gained about 5 lbs.NEVER get the depo.its poisen. I have gained 2olbs. which is alot for my small frame.estrostep is heaven compared to that shot..id rather bleed for two days out of the month than turn into a fat and manly woman (hair growth increased w/ depo too!) Oh and imagine how that affects the sex drive! (blah)I cannot wait to get back on estrostep birth control!!!!!!	i took this BC when i was 16 until i was 18..ortho for about two moths...depo for about 4 months now.	F	20	2  years	12/13/2007
4	Birth Control/Heavy Flow	Minimal side effects	I have been really happy with Estrostep, however I have never been on any other form of birth control, so I have nothing to compare it to.  Before I was on it, I had really heavy flow, after the first month of taking it, my monthly flow has been really light.  I never experienced any of the weight gain or massive breakouts that others have experience, in fact I experience the opposite.  I've always had a problem with acne, and this pill have completely cleared my face, with an exception to one or two pimples during the week i'm on my period.	F	28	1.5  years	10/26/2007
1	Prevent Pregnancy	Extreme moodiness, highly emotional, inability to cope with stressful situations, cramping, low sex drive	This was the first birth control I tried.  It was prescribed by my GYN and I didn't question the prescription.  The extreme moodiness has caused problems at work and at home.  Before starting on the pill, I never had PMS type symptoms and now it is like clockwork.  The one advantage has been timing as my periods were never regular before.  I would very cautious if I were prescribed this pill.	F	24	3  years	10/21/2007
4	Birth Control	The only complaint was longer periods (five days instead of four) but for the most part, it was fine. I lost weight easier and had little to no cramps. Migraines were slightly harder to kill but it was mad accurate as to when my period was about to start.		F	21	2  years	9/25/2007
5	To prevent pregnancy	sore breast about (3 days)	Estrostep is great i've been taking it now for 8yrs. I've tried lots of birth control over the years that have made me sick to my stomach but this is great. I take it every night about 10pm. The only side affect i've experienced is sore breast for a couple of days. I would rather have sore breast for 2-3 days than feeling nausea. My period is more comfortable and my skin is great. It actually has also made me want to have sex more. So overall its a great pill.	F	25	8  years	9/24/2007
1	Regulate perioods	Horrible side effects! Bled for a whole month, didn't get my period for 7 months after that, gained 15 lbs, vomiting, horrible depression/mood swings, NO sex drive whatsoever. Bad acne flair ups. It's been 6 years and I'm horrified to try another pill because my 1st experience was so bad.		M	20	8  months	9/17/2007
3	Regulate mood swings and cycle	Very effective for mood swings and cycle regulation, but have noticed increased migraines, vaginal dryness and extremely low sex drive.		F	45	5  years	9/11/2007
5	birth control	None	I have tried two different 'traditional' estrogen focused BCP and they gave me horrible side effects.  I was severely depressed, irrational, lost my entire sex drive, and gained a bit of weight on the other pills.  My doctor suggested Estrostep as an alternative, since it does focus more on progesterin more than estrogen.  I've been on it for going on three years now, and it's amazing.  My periods are to the minute, almost, and my PMS symptoms are almost gone.  My libido is back up to a normal level and I don't *feel* as if I am taking a medication, which should be the goal of any medication/treatment. I know a lot of you are bashing this pill, but all of our bodies are different.  What works for most women (Ortho Tri) was the absolute pits for me.  Remember to each their own!	F	22	3  years	9/2/2007
3	control cramps and bleeding	break-through bleeding (for almost 2 weeks each month), very low sex-drive the week or so before my period, and mood swings.	I have experienced very bad break-through bleeding since the first month on this pill; sometimes it is even heavier than my period.  Also, I never used to PMS that badly when I wasn't on the pill, and now my mood swings the week or so before my period are horrible.  I actually threw out my Estrostep tonight because I couldn't deal with how it was making me feel.  My doctor just prescribed Femcon FE to me to fix these problems and I can't wait to start it.  However, the Estrostep did make my period a lot more managable...2 days instead of 5, and much better cramps.	M	19	7  months	6/21/2007
3	birth control	weight gain	Helped acne	F	20	3  months	6/21/2007
3	birth control	Anxiety, depression, mood swings, migraines and breast tenderness	I have been taking Estrostep for about 5 months now. At first I felt great and didn't really feel many symptoms except for my boobs being really sore. But about up till a month ago I have been experiencing a lot of anxiety. I'm not sure if it's directly related to this pill but I don't know what else it could be. After reading other women's comments about anxiety related to this pill it makes me feel so much better that I'm not alone.	F	26	5  months	6/17/2007
4	As a birth control method	The only side effects I may have experienced was mild weight gain, if any, maybe a couple pounds. Some irritability, depression.	Estrostep has been pretty good for me. I used to have horrible long, painful menstrual cycles. When I began the pill after a few months my periods have shortened to about 4 days. They are light and almost cramp free. I am also on a schedule. I know the exact day my period is coming. Most of the time it has done a great job in managing my acne except in times that I am under a great deal of stress. I could have possibly gained a few pounds but it could have also been from my diet. I do notice irritability at times and also times of depression that could be an effect of the pill. I would still recomend estrostep it has been reliable and very helpful.	F	18	2  years	6/11/2007Email
5	birth control	I really have not had any side effects.	I have been on it for 2 1/2 years now and I have had absolutely no problems. I have had very minimal cramps, 3-4 day light periods which are very regular, no spotting, slight breast enlargement and weight gain which may or may not be connected. I love it. All of the horrible stories I had heard from friends on the pill never happened. It's great.	F	23	2.5  years	6/9/2007
4	birth control, to regulate periods	Small amount of weight gain, occasional bleeding between periods	It really helped regulate my periods. Before I started on it I never knew when my period was going to come. And my periods were also really heavy and really long with awful cramping, also I had problems with throwing up right around the time my period would start. Now that I am on Estrostep I still get some cramping but it is very manageable with a few Tylenol. No more puking either. I have gained about 5 pounds but I don't know if this is a result of the pill itself or the fact that I'm no longer throwing up 3 days out of every month. Occasionally I'll have spotting between periods but it's only about twice a year and doesn't last long so it's not too annoying. My doctor said Estrostep would help to clear up acne that I had on my back and shoulders but it really didn't. But overall Estrostep has been good for me at least and my periods are a lot more manageable now, and I'm also not pregnant!	F	22	3  years	5/22/2007
2	prevent ovarian cysts	I have had the same horrible weight gain as many other people! I've never had a problem with my weight and now after being on this pill for a little over a month - I have gained 8 pounds. I don't even eat that much and I can never lose any weight! In addition, I feel tired all of the time and very moody. I am going off of this pill at the end of this cycle. 		F	46	2  months	5/14/2007
4	regulate, birth control	Cleared up stress acne, some breast enlargement (didn't give me back what I had before nursing 2 children), cry easier, shortened period from 7-14 days to 3-5 days & regulated to every 28 days.		F	30	2  years	4/20/2007
5	birth control.	*** (meant to put years for the last one) I used to have terrible acne, and I'm allergic to the benzoclyn found in many acne products, so creams were almost out of the question.  I was also pretty irregular.  I'd go almost 5 months without a period.  But within 3 months of taking Estrostep, my acne had been greatly healed and my periods were starting to regulate.  My cramps also became lighter and much easier to handle.  I did, however, get nauseus on a daily basis, so I had to switch to taking the pill at night.  Other than that, I haven't had any problems.		F	16	1  years	4/18/2007
5	birth control.	I used to have terrible acne, and I'm allergic to the benzoclyn found in many acne products, so creams were almost out of the question.  I was also pretty irregular.  I'd go almost 5 months without a period.  But within 3 months of taking Estrostep, my acne had been greatly healed and my periods were starting to regulate.  My cramps also became lighter and much easier to handle.  I did, however, get nauseus on a daily basis, so I had to switch to taking the pill at night.  Other than that, I haven't had any problems.		F	16	1  days	4/18/2007
4	birth control	longer periods	I got on Estrostep after an unplanned pregnancy. It was smooth sailing for about 4 months then I started having longer periods. Bleeding for 7 days instead of the usual 4 or 5. Then it progressed to the point that I was bleeding 3 WEEKS out of every month! I pretty much had clear skin before I started Estrostep, but after I started taking it- I did not even get the monthly premenstral breakouts. My sex drive was fine - when I could have sex- the one week a month I wasn't on my cycle.	F	28	4  months	4/2/2007
1	acne /pregancy prevention	I totaly despise this product !!!!!!!!!! I just had a baby 3 months ago I had started to lose the baby weight immediatly I felt great all smooth sailing . Started taking this about two months now, I stopped losing weight immediatly and have gained 7 lbs already all on the abdomen area. I also started to take this as a acne prevention thanks to estrostep you can now play connect the dots on my face due to the acne breakout I also experienced really bad leg cramps and arm cramps as if poor circulation. I really would not recommend anyone to use this product worse thing that I have ever tried. Thanks to this I feel and look horrible.		F	29	2  months	3/29/2007
5	To help clear acne.	None. Well, actually MAYBE. For a while, I seemed to be having more discharge than before I started taking the pill, but my gynecologist said I'm perfectly fine. And that problem has pretty much gone away; I feel just fine, physically. Emotionally... I don't know if it's due to taking Estrostep or just being a teenager, but I have had some pretty bad ups and downs.	A lot of women here are totally bashing Estrostep Fe... I'm sorry to hear so many people had bad experiences. In my case, I haven't really experienced any negative side effects that I can definitely attribute to Estrostep. Some women are also saying their breasts got bigger after taking Estrostep. I WISH. The original reason I started taking Estrostep was to help my acne... but it doesn't seem to have helped. On the other hand, I don't think taking Estrostep has made it worse. I happened to become sexually active AFTER I started the pill, so I guess I was glad I was already on it. Well... at least I have no libido problems... I want my boyfriend just as much as he wants me lol All in all, I'm happy with Estrostep Fe.	F	18	1  years	3/24/2007
1	so I won't get pregnant	severe cramping, extreme fatigue, excessive hunger, loss of sex drive, weight gain, mild psychosis..lol	I hate it!!!!!! I'm switching today!!!!!!!! this is the worst pill ever. I was put on it after the birth of my son and I was already experiencing mild post-partom depression and it just made it worse. Plus I can't seem to lose any weight whatsoever and I'm a maniac all the time. I have zero energy to even play with my son when I get home. I HATE IT!!!!!	F	22	1  years	3/21/2007
1	Birth control	Estrostep FE made me a crazy person... irritable, rude, and on an angry rampage.  I didn't even recognize myself for the few months I was on Estrostep.	People should note that the progestin in Estrostep is high in androgens (male hormones).  This can cause some people to grow excess hair and have bad acne.  It is probably also related to the bad mood swings people experience on Estrostep.  I ended up switching to Ortho Tri-Cyclen and have been doing great on that for years.  I have no idea why my former doctor EVER prescribed Estrostep to me.  Women should all know about the hormones in their pills!!!  This is a good website about the hormone contents in various birth control pills and their effects: http://www.wdxcyber.com/ncontr13.htm	F	27	3  months	3/21/2007
ESTROSTEP+21	RATING	 REASON	SIDE EFFECTS FOR ABILIFY	COMMENTS	SEX	AGE	DURATION/DOSAGE	DATE ADDED 
				F M	 	 	    
1	Temporary psychosis	Extreme restlessness, agitation, aggravation, rage, insomnia, lack of appetite, depression, pacing	I know this helps a lot of people so I won't say it's the "worst drug ever" but it has been the worst one I myself have ever taken. I only was able to sleep because of a sleep med prescribed at night but I'd be up again pacing within a few hours. Could not sit still. I would just sit and scream and cry because I was so agitated and didn't know why. Note that my psychosis that it was treating did not manifest in these ways so it wasn't just my illness. I wonder if taking Cogentin with it would have helped.	F	22	14  days5 mg 1X D	1/9/2012
2	Bipolar 2	Stuffy nose ALL the time. Waking up at 2-4AM. Can't go back to sleep. Was on 5, put myself back to 2.5. Still miserable. Not biting anyone's head off, but restless & cloudy thinking. Yuck.		F	40	2  months2.5	1/6/2012
2	Bipolar II	tired, blurry vision, lack of motivation, depressed	my doc put me on abilify after lithium started to destroy my kidneys.  i liked it a lot at first, but now i am so tired and depressed all of the time.  i have no idea how to handle this.  she has lowered the dose twice, but i am going to have to look into something else.  i can't take living like this anymore.	F	41	5  months15mg 1X D	1/2/2012Email
3	Depression	Major Weight Gain!	The only side effect I received from this Rx was weight gain, 30 pounds in total! However it has helped with delusions that I experienced during my major depression.	F	32	10  months15 mg 1X D	12/30/2011
3	Bipolar1 Disorder	Extreme Weight Gain, High Cholesterol, Extremely High Sugar Levels	I recommend this medicine for people not concerned with weight gain. For Bipolar it is a great medication. Mind wise I was fantastic, but my physical conditions are horrible. Now pre-diabetic. Switched to Seroquil XR 50MG. Working great!	F	39	2  years150 1X D	12/14/2011Email
5	Chronic fatigue syndrome	Abilify brought me back to life. I was so sick and within a week i was feeling worlds better. I can not even describe how much it had helped me. No side effects.		F	30	2  years2 mg	12/13/2011Email
3	Bipolar 2	I have woken up consecutively around 4 or 5 am since being on the drug and have not fallen back to sleep, causing me to be extremely tired.	I take it in addition to lithium. I find it has helped stabilize me but being overly tired causes me to be a wreck and worse off then before. I am going to try decreasing my dosage and see if I can sleep then.	F	18	9  days2 2X D	12/10/2011
1	Depression	Twitchy, jumpy, leg cramps. Serious decrease in attention span, continues long after discontinuation of drug - may have ruined my attention ability forever.	After discontinuing the drug about 5 years ago, some serious side effects remain. Lost my attention span. Cannot read a full book, only articles about the size of those in a magazine, also cannot concentrate on a movie or tv show past about one hour. RECOMMEND YOU TO AVOID THIS DRUG AT ALL COSTS. DOWNSIDE IS NOT WORTH IT. OF COURSE, YMMV.	F	51	30  days 1X D	12/5/2011
1	depression	Tremors, insomnia, nausea, extreme weight gain, anxiety.	My son was put on ability after suffering from depression and hallucinations. His anxiety level increased and he would go through periods of severe vomiting and nausea. He also developed insomnia. His weight started out at a thin 150 pounds within one year he was 245. We changed psychiatrists and she added zoloft and took him off the abilify. He has been off for over a year and still has extreme Carb cravings and is struggling to lose weight despite the fact he still has bouts of extreme nausea and vomiting.  I feel very strongly that abilify has caused lasting permanent side effects. Please do not let someone you love start this medicine.	M	20	1  years5mg 1X D	12/3/2011
3	major depression	Very drowsy all day, anxiety		F	21	3  weeks20mg	11/29/2011Email
5	major depression	major weight gain, has slowed me down a bit, but I'm not bothered by it - I still move too fast anyway	best drug I've ever been prescribed - lifted my depression when used as an add-on and stopped the racing thoughts that I always had and thought were normal	F	39	2  years7.5 mg 1X D	11/16/2011
