MONISTAT+3	RATING	 REASON	SIDE EFFECTS FOR MONISTAT 3	COMMENTS	SEX	AGE	DURATION/DOSAGE	DATE ADDED 
3	yeast infection	Right after I inserted the cream it was horrible! I could not sit still and it hurt so bad and itched like crazy.  Now 45 mins of burning its stopped so hopefully thats the end of the burning! I just put the blanket in between my legs and sqeezed and hope for the best. Burning is curing!		F	20	1  days	1/25/2013
4	Yeast infection	Intense itching 		F	15	3  days	1/19/2013
5	Yeast infection	Ok let me say this, I take the monistat 1 first, when I put the ovule in I was really dry but still felt a little burning for about 3mins but not to bad, I was waiting for the drainage but it didn't seem to come, it really didn't work for me so I went back an got monistat 3, it really works so fast but it burns like hell. I had to stop what I was doing to get that stuff off me when it leaks because it really burns in irritate the skin like crazy when it drain itself out..  Good luck ladies		F	25	3  days200mg	1/17/2013
4	Yeast infection	Relief was not instant, but by the 4th day I felt significantly better. The only side effect I had was irritation when the medicine began to come out. I had to stop what I was doing, go to the restroom and get it off my skin ASAP. I would use this product again.		F	28	3  days 1X D	1/7/2013Email
5	Yeast infection	Ok so I've been reading reviews about the monistat 3 and I have to say I did not expierence any of the horrible itching and burning that's been described. This is my first yeast infection and I was scared that it was gonna hurt really bad but I'm on my second dose and I'm feeling much better. I guess it all depends on how bad the infection is and how raw and irritated your vagina is. I've been very dry down there, so before I used the applicator I put a lil bit of hot water on the tip before I inserted it. Good luck ladies!		F	25	2  days	1/5/2013
5	yeast infection	Slight tingling		F	21	1  daysovalune	12/8/2012Email
5	first time yeast infection	It works great this was my first yeast infection. I read a lot of reviews saying that it burns once you insert the application. Which wasn't the case for me it didn't burn it wasn't messy it works amazingly. P.s my doctor stated that if it burns then you most of had your infection for a while. I would recommend this product..		M	25	3  days	10/18/2012
4	yi	Burning but bare able! If you scratched its only common that your gonna burn you have irritated the skin! I'm laying here now praying I can keep it inside and not wipe it out!		F	33	3  days	9/24/2012
4	yi	I felt relief at first then I felt a burning sensation. It got better as time went on.		F	23	1  days	8/30/2012Email
5	Yeast infection	RELIEF!! Would use again.		F	21	3  days	8/4/2012
5	YI	I did not experience any side effects. 	I would use it again if I didn't have time to go to the doctor.	F	45	3  days 1X D	6/1/2012Email
5	YI	No negative side effects		F	19	3  days1x Day	5/23/2012
3	yeast infection	Immediately after insertion, severe burning and itching.  It was so bad I could not sit or lay still. It was horrible and I thought I was going to have to flush it out but I waited it out.  After a couple of hours it got better with time.  My vagina is still (5 hours later) feeling very hot down there and I am hoping this passes too.	I am very worried about inserting day 2 and 3.  Had I read these comments before purchase I would never  have bought it!	F	41	3  days5mg 3 days 1X D	5/18/2012
5	YI	None.	The only somewhat unpleasant experience was during the insertion of the applicator..it was slight irritation but only lasted a few seconds.Overall a very convenient and effective product.	F	23	3  days 1X D	5/12/2012
3	yeast infection from pregnancy	I would have to say that when I first used M3, I felt worse than before when I didn't use it, but only for maybe an hour, after that I felt a bit more relief, and by the second day I could start to feel it clear up, and I read comments before taking it,most said it burned and was itching,  and it was at first, but goes away..- chose not to use the external cream. I found it bothered me but pretty much works		F	18	3  days	5/12/2012Email
2	Yeast Infection	I just took the first dose and have been burning and itching like crazy. I can't sleep. Can't stay still, want to take it off! I just saw the comments and it brings me a little relief that it is common to feel this way. I was going crazy thinking that something had gone wrong. Kind of scared to take the next two doses.		F	22	3  days5 MG 1X D	5/2/2012
5	Yeast infection	Soon as I insert the medicine and put the cream on the outside it stopped itching . I'm on my 2day day and it's really helping me I'm not longer irritated . It did not burn or anything . I really recommend this !		F	17	2  days1	3/24/2012
3	YI	itching, burning	Can't stand the initial burning and itching, but it does subside after an hour or so.  I wish there were an alternative medicine that didn't cause so much itch.	F	35	3  days 1X D	3/1/2012
1	Yeast infection	Burning, cramping, bleeding.  Why am i now bleeding after using this? This is not right i was fine before this only spme minor itching but now all i have is extreme burning and bleeding! I will never use this again. Im going homeopathic next time.		F	26	3  days7 day	2/15/2012
2	YI	as soon as I applied the internal cream, I felt the worst intense itching and burning pain. it literally dropped to me to my knees, and I tried to keep the cream in as long as i could. but the itch, pain and stomach crampings got too bad and I had to washthe stuff off. even after washing I hurt and cramped.		F	23	3  days 1X D	1/24/2012
4	YI caused by UTI antibiotic	I'm on my 2nd night & I didn't feel any burning. I started reading reviews last night after the first time I inserted the ovule & I got scared & waited for the side effects but thankfully, nothing bad happened.  I'm hoping tomorrow night will go well too. I used the wipes & cream as well & no burning either. It probably depends on how bad the YI is that explains others' sensitivity. Just like side effects of antibiotics, it depends on the reaction of our system. I'm actually allergic to at least 5 & had severe hives & rashes. I'd say I'm happy with M3 so far & I'd use it again if ever.		F	36	2  days3-day	12/27/2011
5	Yeast infection	It wasn't really a strong burning but it was definitely "warm" you are going to get some burning and irritation from using any kind of drug it all depends on how raw you already were, how naturally sensitive you are etc. Says right on the package that it's going to happen. I got the pack that had the ovules, cooling wipes, and external cream. Let me tell you those wipes took care of any initial irritation from the ovules and applicator.		F	27	1  days	11/23/2011Email
1	yeast infection d/t antibiotic	severs burning. Dizziness. lethargy.	If you have burning with any vaginal creams/suppositories, it is usually the base ingredient that they put it in. Why they put the med is a base that is not tolerated by most women, is beyond me. I found out, when I started with and estrogen vag. cream, that it was the base ingredient they mix the med with that makes you burn and itch. I had to go to a Compound Pharmacy and have them mix is especially for me in a water base. Why they dont use this is them all, so there will be no allergic reactions fir women and can be tolerated, makes no sense. But then, what does with medications. I can tolerate the 7 day Monistat cream, but not the 3 day. 3 day too concentrated. So if you are having problems, try the 7 day treament. I also tried a generic brand and it was horrible.	F	57	1  days3 day 1X D	11/23/2011
5	Yeast infection	I recently got my first yeast infection due to an antibiotic I was taking for strep throat. After reading online reviews for Monistat 3, I was kind of afraid to use it. Almost every review I read, the women said they had terrible burning and it just made things worse. I used it for the three days, didn't particularly have any exaggerated burning or pain, and everything cleared up accordingly.Due to another course of antibiotics, three weeks later, I have yet another yeast infection. Last night I used the first of three treatments. I put it in and went to sleep, and everything was fine. I woke up this morning with an intense itching and burning. It was itching so badly I did what I could to wash most of what was remaining out in the shower. Immediately afterwards, I felt no more pain and itching. I'm going to use the other 2 and hopefully that should clear it up.I think it really depends on your own pain tolerance. I also think....if it's burning, it's working.		F	23	3  days 1X D	11/19/2011Email
4	Yeast infection, self diagnosed	None	Unlike many women have reported, I did not experience any pain or burning related to inserting the product. I itched before i inserted the ovule and itched after. I will say that i don't feel like the external cream really did anything-i actually used preparation H around the area with more success because i think it protects the area from irritation and can reduce swelling.  I just finished the treatment and am not feeling 100% normal yet, but my doctor said to wait for 4 more days before i get worried. In addition to the Monistat, i took the Azo yeast as well as another probtic supplement to help get the "good bugs" back.	F	29	3  days200mg 1X D	11/13/2011
5	Yeast Infection	very minor itching/burning upon insertion of ovule, more worried about the medicine leaking than anything.	I had been dreading getting OTC meds to cure my YI, but when I couldn't afford diflucan, I knew I had to suck it up and get it. I swear I went about two weeks reading reviews for Monistat and was extremely scared by the reviews of the internal burning and itching. I have to say, that I didn't experience ANY of that. After the first insertion, I waited and waited for the pain to come but it never did and when I woke up in the morning, I could already tell the difference. Make sure what you have IS a yeast infection before trying to self cure.	F	21	3  days200mg 1X D	10/20/2011
3	YI	Holy Moly - This medication burns		F	39	2  days 1X D	9/28/2011Email
5		Mild warming no big deal though.	After reading the comments on this page I was scared to death to try Monistat 3, but was desperate to not have to go through 7 nights of cream. I took a couple of advil and proceeded to using the first nights dose. I expected horrible pain and burning and was so relieved that none of this happened. I only had a warming sensation and mild burning now after two doses I am almost done with my YI thanks to Monistat for putting a product out there that works!	F	34	3  days 1X D	9/15/2011Email
4	Yeast Infection	Burning, Itching, Hot feeling	I come down with yeast infections every 3 to 4 years and normally monistat 1 and 3 day don't work. This time I tried the 7 day and it worked wonders!	F	20	7  days100mg 1X D	9/1/2011
3	YI	the worst burning and itching sensation ever..	i had taken a prescription pill to kill my YI, but it only put a dent in the infection, so i bought the monistat 3.  it has burned the past three nights horribly, thank goodness that i found i'm not the only one.  it seems to have done the trick (cure the YI), however i'm swollen and still sore from the treatments.  tomorrow i should know for sure	F	26	3  days 1X D	8/31/2011Email
3	Yi	extreme nausea, burning and itching for about 45 minutes, lethargy	I had a mild YI compared to only one other I had in the past. I was managing it with vagisil cream but knew I needed medication and didn't really want to go down the isle in the store to get it. Day 1 I took the medicine first thing before work. I do not recommend this. I felt the burning and itching increase immediately. I started to feel nauseous after only 10 minutes. I would had just called out had I realized they didn't really need me. They sent me home only 45 minutes into the work day because I looked like I was about to puke all over the floor. I went home and slept for 6 hours straight and still was lethargic. I remember monistat worked last time but I don't remember having these side effects.	F	28	3  days 1X D	8/11/2011
5	yeast infection	warming sensation	I used Monistat 7 a long time ago and had Diflucan the last time I had a YI. I had no side effects with either. I was worried after reading the reviews and went to get Monistat 7 - but they only had the creams available so I got the 3 with the ovule instead. Put it in before I went to bed, felt a slight warming sensation that I would not have noticed had I not read the reviews and been worrying about the side effects. I feel fine this morning (after the first night). I tend not to use the included cream to stop itching. Something to note - I originally got the Walgreen's brand of the 1 day ovule but the applicator DID NOT WORK. I had to throw it away, then go back, at which point I had read the reviews and went with the 3 day Monistat to get the better applicators.	F	27	3  days200mg 1X D	8/9/2011
4	Yeast Infection	Very mild abdominal cramping	Several years ago I used Monistat 1 and had the horrible burning that many of you mentioned and this along with the reviews I read made me very nervous about using Monistat 3, but I had none of that with the 3 day.  After the second dose I had mild cramping, but not even as much as I get with my period so I didn't even take anything for it.  I think sometimes that only people with bad reactions write the reviews and I wanted to make a point to tell people that after all three doese I had none of those negaitive reactions.	F	31	3  days1 oveal 1X D	7/1/2011Email
4	yeast infection	a little burning but better than the discomfort i had before i used it...	i had already bought the monistat 3 before i read the reviews so before i used it, i came here to look what women had to say wow. i was almost too scared to use the product, but within the negative there were some positive and i was already feeling horrible it couldnt get any worse. well i used it befor bed and slept downstairs just in case i had the extreme burning that some women descibed, so i played it safe and sleep on the couch to be close to the shower, after about 2hours i was feeling so much better in the cro-rotch that i was like ima go to bed. woke up this morning without any burning only a slight itch and i will come back to this product faithfully i kno its only been one day but to feel such a difference. then i realized befor i figured out i had an yi i thought i was just irrated and had used the vagisil itch cream, so i think that thats why i didnt have that burning because my skin on the vulva was already healing. there is more medicine than the 7 day. so im not a dr or anything but if youre further along in your infection the more irriated you are the more the medicine burns. Im cool with it so far, i guess ill come back after the treatment is done and see if it actually does the job.	F	23	1  days 1X D	5/20/2011Email
4	YI		My first YI I took Monistat 1.  The ovule went in fine, and I didn't use the external cream.  I woke up about 3am with such intense itching I thought I'd go insane!  Ibuprofen, scratching, other distractions did nothing for about 2h.  From now on, it's monistat 3 or 7 - stay away from the 1 day treatment!	F	40	1  daysmonistat 1 1X D	4/17/2011
4	Yeast infection after antibiotics	intense external itching	I have used Monistat for several years. Last time was about three years ago. Bought Monistat 3 this time because it worked so well last time. This time I used the prefilled cream with the external itch cream. I had INTENSE itching on the external genitalia. I thought it wasn't working till I read these reviews. I washed off the external 'anti itch' cream and the itching greatly decreased. Used all three doses and infection was gone.  I gave it a four rating because of the itching side effects.  I'll probably go back to the Monistat 7 after this experience.	F	40	3  days 1X D	4/9/2011
4	Yeast Infection	Extreme internal itching/burning	I actually didn't even know I had a yeast infection until I had my annual pap because I had no symptoms except a little more dishcharge, but I thought that was normal. I took a prescribed pill and it didn't get rid of it so I bought Monistat 3. I used it the first night no problem, but woke up the next morning with extreme itching and burning which only lasted about an hour. I'm on my second night tonight and am experiencing a lot of internal itching but it's subsiding. We'll see about the 3rd day! I would recommend this so far because I figure if I can feel a reaction to the medication, then it's probably working!	F	23	2  days 1X D	3/30/2011
1	Mild yeast infection	Itchy as hell! And slight burning- I cannot sit still	Can someone please tell me how my mildly itching YI has turned into a full fledged itching nightmare from the so called "cure" ? But if I take it out, I'll feel as if i went through this for nothing! Still, it's hard to say I'm going to be doing this day 2.	F	19	1  days 1X D	3/30/2011Email
4	Yeast infection	Used the external cream first. Was feeling very itchy and very annoyed. Cream actually helped within minutes of application. Very uncomfortable inserting the internal applicator due to swelling (and overal discomfort anyways); probably didn't insert applicator in completely (could barely get it in maybe 3 or 4 inches?) No discomfort or pain after internal cream. Nothing significant has happened. No pain/discomfort/ITCHINESS any more intense than originally.	This is my first time having a yeast infection, therefore my first time using Monistat (use generic version). At first I was dreading using the vaginal applicator	F	16	3  days200 mg 1X D	3/7/2011
3	Possible Yeast infection	Increased mild itching (as bad as it was during the worst of the yeast infection), little cramping and periodical warming sensation.	I was not diagnosed with a yeast infection but I had all the symptoms for about a week and a half an could not handle it any longer- it became extremely uncomfortable and embarrassing. Nit being able to get into the gynp for a while- I read about monistat. All the horrific comments sounded better than what I was experiencing so I purchased the three day creme inserts. It's been about a half hour since I used my fist dosage and at first, I felt nothing. Now it's Bering to itch but not any worse than the actual infection caused. I will be sure to update again after the process is complete but I don't think it's nearly as bad as some of these reviews. We all have different reactions to pain and medication- the only way to know is to try it yourself!	F	18	3  days200 mg 1X D	3/6/2011
5	Yeast Infection	Minor burning sensation, strange feeling knowing there is a leaky little egg of medicine sitting in there...	You're all wimps. What did you think would happen popping medication into your vagina? The most painful part for me was getting it in there.	F	19	3  days200mg 1X D	2/21/2011
3	yeast infection	Burning, itching, swelling	This medication is very uncomfortable but here are some tips... take 600 mg of ibuprophen about an hour before you apply the internal deems. Also, using monistat 7 is very effective and I do not evperience any pain with that medication. Because it is a shorter treatment window, m3 has to be stronger. So if you don't mind treating yourself for 7 days, skip the burn and go with m7. Hope this helps!	F	29	3  days 1X D	2/11/2011
4	Yeast infection	Burning, increased itching and discomfort, swelling	I have a love hate relationship with this and all other forms of monistat. Yeast infection can be tough. They can be embarrassing, painful anxiety causing nightmares that affect us in our personal, work, and live lifes and there is not much worse. That being said I can Only imagine how awful it would be to have a yeast infection and not have the money to go to the doctor and get a pill to cure it and have no products OTC available to treat the infection. If I had my choice I would take a pill every time, but I have not always been able to afford or get to a doctor because of a holiday (Christmas and out of town) In those times I have been very greatful for monistat. However, the treatment can be harsh, extremely painful, and drive you crazier than you ever thought you could feel. The worst pain I ever had in my life hands down was when i let a yeast infection go too long without treatment. I had paper cut type of breaks in the skin from the infection and I have never ever ever had so much pain in my life!! But after about 5 days I was symptom free. Since then I have learned that if you know you aren't going to be able to fight one offbeither take a prescribed pill or use the 3 or 7 day treatment at night. Take 3 benadryl, 3 Excedrine, an Ativan (if you have it or something for anxiety) all about 20 min before treatment. Have yourself an ice pack, snacks, drinks. And the remote or a book and just pray that the medicine knocks you out before you feel too bad. Have a buddy make	F	27	3  days 1X D	2/1/2011
3	yeast infection			F	27	1  days200mg 1X D	1/26/2011
4	Yeast Infection	Immediate & extreme intensification of internal itching & some burning.	I have never experienced a sensation like that in my life. I couldn't not lay still, and kept having to get up and pace. Thankfully this only lasted about an hour. Granted the side effects remained they were tolerable, and could get some sleep. In the A.M. symptoms seem to be relieved,but I don't know that I will be putting myself through days 2 & 3.	F	20	3  days 1X D	1/25/2011
5	Yeast Infection	The first night was rough. I had intense throbbing, itching and was SO uncomfortable. The next day at about noon, it hit me that I felt much better. The second night...the same. On both nights I took an Aleve tablet. It's for inflamation and I think that was the only thing that allowed me to sleep. But, my mom always told me if medicine burns....then it's working! :) So, I stuck it out and I'm feeling better. It's my 3rd since my last dose and I'm still a little itchy, but I'm about to start my period...so that could be a part of it.	I have an intense white coat syndrome phobia. I can't go to the doctor. I try to think of people all through time that didn't run to the doctor when something happened and I do think natural remedies help a great deal.  My husband and I were playiing with "toys." One was an intense vibrating one that the next day made me sore and irritated. I ignored it until it seemed to get worse. I was swollen and the itching was unbearable. I went to the bathroom one evening and saw pasty white stuff. No odor. I looked online and saw that I more than likely had a yeast infection. I did look at all the other things it could be, but my symptoms were for YI. I went to Walgreens that night and got the 3 day pack. Also, before bed that first night and before the first dose, I took a hot bath with Apple Cider vinegar, and, I've done it all week.. THAT soothed me more than I thought possible. My first night with the cream was rough and I took Aleve to help with the throbbing inflamation. The second night was the same, but I was feeling much better through the day. After the third dose, I seem to be cured or close to it. I still have some exterior irritation, and I'm sure that's from the itching and it will take a couple of days to heal. Also, I'm about to start my period and things are aways weird down there at that time. Now, I can promise that I am going to eat Yogurt or get the acidolphlis (Sp?) tablets.	F	42	3  days 1X D	1/23/2011Email
4	YI	So far only slight burning, more like a warm feeling.	Well these reviews certainly scared me. After already inserting the applicator AND putting on the cream I started noticing a "warm" feeling. So here I am looking up side effects and oh God do they look bad. Its about 15 minutes after applying and I no longer itch, and the burning is only slight.	F	17	3  days 1X D	1/23/2011
1	yeast infection	intense burning burned for 15 hours.CALL MONISTAT 800# AND THEY WILL REFUND YOUR MONEY!!!!. i got my money back		F	46	1  daysmonistat 3 1X D	1/20/2011
5	possible yeast infection strong odo	No side effects although I've read that the cream makes other people burn and itch I didn't have any reason to use the cream so I don't know if that works or not.	I am due to use the third insert tonight and just with two doses I am very satisfied with the results.	F	21	3  days200 mg 1X D	1/19/2011
5	Dr. recomendation	None	I was suffering with irritation.  I assumed it was the Tide with Downy, but it wasn't because it did not go away. It got worse to the point I was in tears. I called my Dr. when it got  to this point.  I have't had a YI since I was a teenager so this didn't cross my mind. This worried me, because I'm not a sexualy active person, that's why I called my Dr. She told me I had a YI and to go to the store and purchase Monistat 3. It was so cold outside 10 degrees, 10:00 at night, but I had to do it. I came back home, inserted the suppository, recieved some releif, fell asleep, and woke up feeling great. I believe my last 2 treatments will have me back to normal.  I'm a shower person, and when I read bubble baths can contribute to YI, I said that's where it came from.  I decided to soak in bubbles one night, relax have a glass of wine,candles just pampering myself, and this is what I get, a YI.   I love showers, and that is what I'm sticking to from this day forth.  Thank you Monistat 3.  I'm glad I tried this product before reading the feed back.  I'm not 100% yet, but I beleive I will be by Friday. NO MORE BATHS FOR ME. GONNA SHOWER MYSELF WITH BUBBLES.	F	54	1  days 3X D	1/13/2011
MONISTAT+3	RATING	 REASON	SIDE EFFECTS FOR ABILIFY	COMMENTS	SEX	AGE	DURATION/DOSAGE	DATE ADDED 
				F M	 	 	    
4	Bipolar	Extreme restlessness at first but eased off by two weeks.		F	30	14  days10MG 1X D	1/28/2012Email
5	Borderline Personality Disorder	lethargy/insomnia, all resolved within first 4 weeks	This worked miracles for me. I don't say that lightly. Resolved my mood rollercaoster, lessened the paranoia, just generally made life a better place to be. I was previously on Celexa, then Paxil, neither or which made any impact one way or the other, then Wellbutrin SR. After 90 days on Wellbutrin, I attempted suicide (possibly related to Wellbutrin, but this wasn't the first time, so really not sure), and was placed on Abilify in the hospital. It made it easier to get my head in the right place to do the things I needed to do to really get better. Amazing.	F	29	1  years5mg 1X D	1/23/2012Email
5	Bipolar II with Severe Depression	Weight gain of 40 lbs, severe muscle cramps, decreased night vision, wakefulness and wandering at night, uncontrolled eyebrow movement, tooth decay, intermittent anxiety	I would not be alive if it were not for this drug.  It completely changed my life after being on just about every other type of drug there is out there.  Worked within days.  Tried to get off of it once due to the weight gain and fell into a deep depression that was extremely scary.  Can't get off of it even if I wanted to.  Too scared.  Take it along with Seroquel and Topimax.  Depakote made me a vegetable.  I will have to live with the side effects, even though some have been mistaken for more serious illnesses such as MS.	F	52	8  years20 MG 1X D	1/13/2012Email
2	depression	intense headache, extreme nausea, involuntary jaw clenching, muscle spasms in jaw and neck.	Truly felt that I was being poisened. Frightened that my clenched/twitching jaw muscles would not return to normal (known to cause twitches, sometimes permanent). Just felt very sick, like my whole body was rejecting this drug.	F	32	3  days5 mg 1X D	1/13/2012
1	Temporary psychosis	Extreme restlessness, agitation, aggravation, rage, insomnia, lack of appetite, depression, pacing	I know this helps a lot of people so I won't say it's the "worst drug ever" but it has been the worst one I myself have ever taken. I only was able to sleep because of a sleep med prescribed at night but I'd be up again pacing within a few hours. Could not sit still. I would just sit and scream and cry because I was so agitated and didn't know why. Note that my psychosis that it was treating did not manifest in these ways so it wasn't just my illness. I wonder if taking Cogentin with it would have helped.	F	22	14  days5 mg 1X D	1/9/2012
2	Bipolar 2	Stuffy nose ALL the time. Waking up at 2-4AM. Can't go back to sleep. Was on 5, put myself back to 2.5. Still miserable. Not biting anyone's head off, but restless & cloudy thinking. Yuck.		F	40	2  months2.5	1/6/2012
2	Bipolar II	tired, blurry vision, lack of motivation, depressed	my doc put me on abilify after lithium started to destroy my kidneys.  i liked it a lot at first, but now i am so tired and depressed all of the time.  i have no idea how to handle this.  she has lowered the dose twice, but i am going to have to look into something else.  i can't take living like this anymore.	F	41	5  months15mg 1X D	1/2/2012Email
3	Depression	Major Weight Gain!	The only side effect I received from this Rx was weight gain, 30 pounds in total! However it has helped with delusions that I experienced during my major depression.	F	32	10  months15 mg 1X D	12/30/2011
3	Bipolar1 Disorder	Extreme Weight Gain, High Cholesterol, Extremely High Sugar Levels	I recommend this medicine for people not concerned with weight gain. For Bipolar it is a great medication. Mind wise I was fantastic, but my physical conditions are horrible. Now pre-diabetic. Switched to Seroquil XR 50MG. Working great!	F	39	2  years150 1X D	12/14/2011Email
5	Chronic fatigue syndrome	Abilify brought me back to life. I was so sick and within a week i was feeling worlds better. I can not even describe how much it had helped me. No side effects.		F	30	2  years2 mg	12/13/2011Email
3	Bipolar 2	I have woken up consecutively around 4 or 5 am since being on the drug and have not fallen back to sleep, causing me to be extremely tired.	I take it in addition to lithium. I find it has helped stabilize me but being overly tired causes me to be a wreck and worse off then before. I am going to try decreasing my dosage and see if I can sleep then.	F	18	9  days2 2X D	12/10/2011
1	Depression	Twitchy, jumpy, leg cramps. Serious decrease in attention span, continues long after discontinuation of drug - may have ruined my attention ability forever.	After discontinuing the drug about 5 years ago, some serious side effects remain. Lost my attention span. Cannot read a full book, only articles about the size of those in a magazine, also cannot concentrate on a movie or tv show past about one hour. RECOMMEND YOU TO AVOID THIS DRUG AT ALL COSTS. DOWNSIDE IS NOT WORTH IT. OF COURSE, YMMV.	F	51	30  days 1X D	12/5/2011
1	depression	Tremors, insomnia, nausea, extreme weight gain, anxiety.	My son was put on ability after suffering from depression and hallucinations. His anxiety level increased and he would go through periods of severe vomiting and nausea. He also developed insomnia. His weight started out at a thin 150 pounds within one year he was 245. We changed psychiatrists and she added zoloft and took him off the abilify. He has been off for over a year and still has extreme Carb cravings and is struggling to lose weight despite the fact he still has bouts of extreme nausea and vomiting.  I feel very strongly that abilify has caused lasting permanent side effects. Please do not let someone you love start this medicine.	M	20	1  years5mg 1X D	12/3/2011
3	major depression	Very drowsy all day, anxiety		F	21	3  weeks20mg	11/29/2011Email
5	major depression	major weight gain, has slowed me down a bit, but I'm not bothered by it - I still move too fast anyway	best drug I've ever been prescribed - lifted my depression when used as an add-on and stopped the racing thoughts that I always had and thought were normal	F	39	2  years7.5 mg 1X D	11/16/2011
1	bipolar 2	feeling of "drunk driving", blurred vision.. insomnia, but then extremely tired all day.. restless.. complete loss of concentration. eye twitching. my mood improved.. but side effects were too bad.	I finally stopped when I was too scared to drive and had a few total breakdowns at work and literally couldn't work or do my school work.. i lost ALL concentration and then went to see another pdoc for ADD/ADHD.. i stopped taking abilify but the eye twitching never stopped.. in fact, ive had random muscle spasms/contractions that have spread all over my body and become more constant as time goes on.. i have been off abilify for almost 2 months.... i feel my nerves sparking under the tip of my nose like theyve gone haywire.. the muscles in my legs, knees, feet, neck, EVERYWHERE... spasm ALL day long.. making it horribly hard for me to sleep now and some days more than others make it hard to focus.. going back to my doctor again later this month to see if theres possibly ANYTHING that can be done to help..	F	25	1  months 1X D	11/14/2011Email
3	possible borderline personality?	slurred speech, unsteady, acting like drunk	I took it in the morning but it made me tired. I'm only on 1/2 a pill because I'm so sensitive to these type of meds. Then I tried it before bed but thought it kept me up.I go go go all day doing things until I'm wiped out and in pain.I forget to take it at night so took it this morning and felt like I was drunk being obnoxious and crying easily.	F	62	11  days1 mg 1X D	11/11/2011Email
1	deppression	shaking twitching over emotional		F	23	60  days30 1X D	11/3/2011
5	schizophrenia	restlessness, insomnia	switched from clozaril to abilify because i had gained a significant amount of weight on the clozaril and was literally obese, drooling, and stupid. when i switched 9 months ago for a little over a week got less than 2hrs of sleep a night. went through many sleep medications (regular ambien 10mg, trazadone, lorazepam 2mg) all of which helped somewhat, adding an hour or two until I was prescribed ambien cr 12.5mg. getting 6 to 7 hours of sleep, lost over 50 lbs and feel much more like myself. This drug worked wonders for me after the side effects were treated.	M	29	9  months20 1X D	11/1/2011
4	depression	The biggest side effects I have had are weight gain, and insomnia, and sleepiness.	This drug has given me my life back. It took getting to 5mg for the depression tolift and stay lifted. I started at 2 mg ,and the depression lifted in three days, but didn't stay lifted, so we slowly kept increasing . I am so glad my doctor suggested this med. There are side effects, but I will tolerate them because the depression was horrible. The other side effect I have is gettign up early , around 7 am ,which I like .  Give it a try, and start the dose low if your sensitive to medication.	F	49	4  months5 1X D	10/27/2011
